"country","year","value","layer"
"High income",1996,20972.8,"gdppcppp"
"High income",1997,21968.5,"gdppcppp"
"High income",1998,22649.1,"gdppcppp"
"High income",1999,23632.8,"gdppcppp"
"High income",2000,25196.4,"gdppcppp"
"High income",2001,26111.7,"gdppcppp"
"High income",2002,26984.5,"gdppcppp"
"High income",2003,28017.2,"gdppcppp"
"High income",2004,29656.6,"gdppcppp"
"High income",2005,31344.1,"gdppcppp"
"High income",2006,33679.7,"gdppcppp"
"High income",2007,35481.9,"gdppcppp"
"High income",2008,36679.6,"gdppcppp"
"High income",2009,35723.7,"gdppcppp"
"High income",2010,37047.9,"gdppcppp"
"High income",2011,38573.5,"gdppcppp"
"High income",2012,39737.8,"gdppcppp"
"High income",2013,40647.7,"gdppcppp"
"High income: OECD",1990,18360.6,"gdppcppp"
"High income: OECD",1991,19053.7,"gdppcppp"
"High income: OECD",1992,19750.5,"gdppcppp"
"High income: OECD",1993,20345.4,"gdppcppp"
"High income: OECD",1994,21315.1,"gdppcppp"
"High income: OECD",1995,22240.9,"gdppcppp"
"High income: OECD",1996,23212.1,"gdppcppp"
"High income: OECD",1997,24285.3,"gdppcppp"
"High income: OECD",1998,25101.7,"gdppcppp"
"High income: OECD",1999,26174.5,"gdppcppp"
"High income: OECD",2000,27787.1,"gdppcppp"
"High income: OECD",2001,28765.3,"gdppcppp"
"High income: OECD",2002,29655.5,"gdppcppp"
"High income: OECD",2003,30563.1,"gdppcppp"
"High income: OECD",2004,32166,"gdppcppp"
"High income: OECD",2005,33770.1,"gdppcppp"
"High income: OECD",2006,35921.9,"gdppcppp"
"High income: OECD",2007,37641.7,"gdppcppp"
"High income: OECD",2008,38445.2,"gdppcppp"
"High income: OECD",2009,37442.4,"gdppcppp"
"High income: OECD",2010,38665.2,"gdppcppp"
"High income: OECD",2011,39972.1,"gdppcppp"
"High income: OECD",2012,40986.8,"gdppcppp"
"High income: OECD",2013,41797.1,"gdppcppp"
"High income: nonOECD",1990,11140.9,"gdppcppp"
"High income: nonOECD",1991,11463.2,"gdppcppp"
"High income: nonOECD",1992,11184.4,"gdppcppp"
"High income: nonOECD",1993,11255.2,"gdppcppp"
"High income: nonOECD",1994,11196,"gdppcppp"
"High income: nonOECD",1995,11406,"gdppcppp"
"High income: nonOECD",1996,11764.1,"gdppcppp"
"High income: nonOECD",1997,12415.9,"gdppcppp"
"High income: nonOECD",1998,12494.6,"gdppcppp"
"High income: nonOECD",1999,13073.1,"gdppcppp"
"High income: nonOECD",2000,14405.6,"gdppcppp"
"High income: nonOECD",2001,15029.9,"gdppcppp"
"High income: nonOECD",2002,15813.2,"gdppcppp"
"High income: nonOECD",2003,17373.5,"gdppcppp"
"High income: nonOECD",2004,19174.8,"gdppcppp"
"High income: nonOECD",2005,21244.8,"gdppcppp"
"High income: nonOECD",2006,24423.1,"gdppcppp"
"High income: nonOECD",2007,26631,"gdppcppp"
"High income: nonOECD",2008,29591.5,"gdppcppp"
"High income: nonOECD",2009,28844,"gdppcppp"
"High income: nonOECD",2010,30662.4,"gdppcppp"
"High income: nonOECD",2011,33184.4,"gdppcppp"
"High income: nonOECD",2012,35039.6,"gdppcppp"
"High income: nonOECD",2013,36485.3,"gdppcppp"
"Honduras",1990,2073.56,"gdppcppp"
"Honduras",1991,2151.39,"gdppcppp"
"Honduras",1992,2261.82,"gdppcppp"
"Honduras",1993,2395.72,"gdppcppp"
"Honduras",1994,2353.95,"gdppcppp"
"Honduras",1995,2440.48,"gdppcppp"
"Honduras",1996,2515.06,"gdppcppp"
"Honduras",1997,2626.85,"gdppcppp"
"Honduras",1998,2674.17,"gdppcppp"
"Honduras",1999,2605.76,"gdppcppp"
"Honduras",2000,2760.42,"gdppcppp"
"Honduras",2001,2841.17,"gdppcppp"
"Honduras",2002,2932.82,"gdppcppp"
"Honduras",2003,3064.83,"gdppcppp"
"Honduras",2004,3278.88,"gdppcppp"
"Honduras",2005,3518.19,"gdppcppp"
"Honduras",2006,3788.34,"gdppcppp"
"Honduras",2007,4048.91,"gdppcppp"
"Honduras",2008,4217.12,"gdppcppp"
"Honduras",2009,4065.12,"gdppcppp"
"Honduras",2010,4183.72,"gdppcppp"
"Honduras",2011,4345.21,"gdppcppp"
"Honduras",2012,4502.12,"gdppcppp"
"Honduras",2013,4592.59,"gdppcppp"
"Hong Kong SAR, China",1990,17456.2,"gdppcppp"
"Hong Kong SAR, China",1991,18905.8,"gdppcppp"
"Hong Kong SAR, China",1992,20370.9,"gdppcppp"
"Hong Kong SAR, China",1993,21772.4,"gdppcppp"
"Hong Kong SAR, China",1994,23051.9,"gdppcppp"
"Hong Kong SAR, China",1995,23619.5,"gdppcppp"
"Hong Kong SAR, China",1996,23985.5,"gdppcppp"
"Hong Kong SAR, China",1997,25429.9,"gdppcppp"
"Hong Kong SAR, China",1998,23992.4,"gdppcppp"
"Hong Kong SAR, China",1999,24708.8,"gdppcppp"
"Hong Kong SAR, China",2000,26969.8,"gdppcppp"
"Hong Kong SAR, China",2001,27535.1,"gdppcppp"
"Hong Kong SAR, China",2002,28295.2,"gdppcppp"
"Hong Kong SAR, China",2003,29799.9,"gdppcppp"
"Hong Kong SAR, China",2004,33024,"gdppcppp"
"Hong Kong SAR, China",2005,36445.2,"gdppcppp"
"Hong Kong SAR, China",2006,39949.7,"gdppcppp"
"Hong Kong SAR, China",2007,43292.6,"gdppcppp"
"Hong Kong SAR, China",2008,44798.1,"gdppcppp"
"Hong Kong SAR, China",2009,43946.1,"gdppcppp"
"Hong Kong SAR, China",2010,47147.9,"gdppcppp"
"Hong Kong SAR, China",2011,50086,"gdppcppp"
"Hong Kong SAR, China",2012,51176.2,"gdppcppp"
"Hong Kong SAR, China",2013,53215.9,"gdppcppp"
"Hungary",1991,8256.3,"gdppcppp"
"Hungary",1992,8188.95,"gdppcppp"
"Hungary",1993,8345,"gdppcppp"
"Hungary",1994,8785.78,"gdppcppp"
"Hungary",1995,9115.3,"gdppcppp"
"Hungary",1996,9400.63,"gdppcppp"
"Hungary",1997,10042.4,"gdppcppp"
"Hungary",1998,10761.3,"gdppcppp"
"Hungary",1999,11222.3,"gdppcppp"
"Hungary",2000,12073.4,"gdppcppp"
"Hungary",2001,13611.9,"gdppcppp"
"Hungary",2002,14885.2,"gdppcppp"
"Hungary",2003,15591.9,"gdppcppp"
"Hungary",2004,16389.4,"gdppcppp"
"Hungary",2005,17215.9,"gdppcppp"
"Hungary",2006,18583.6,"gdppcppp"
"Hungary",2007,19269.6,"gdppcppp"
"Hungary",2008,20742.4,"gdppcppp"
"Hungary",2009,20800.6,"gdppcppp"
"Hungary",2010,21477.6,"gdppcppp"
"Hungary",2011,22523.8,"gdppcppp"
"Hungary",2012,22494,"gdppcppp"
"Hungary",2013,23334.3,"gdppcppp"
"Iceland",1990,21903.2,"gdppcppp"
"Iceland",1991,22321.5,"gdppcppp"
"Iceland",1992,21784.6,"gdppcppp"
"Iceland",1993,22367.2,"gdppcppp"
"Iceland",1994,23463.3,"gdppcppp"
"Iceland",1995,23850.9,"gdppcppp"
"Iceland",1996,24821.9,"gdppcppp"
"Iceland",1997,26751.3,"gdppcppp"
"Iceland",1998,28449.4,"gdppcppp"
"Iceland",1999,29294.6,"gdppcppp"
"Iceland",2000,29685,"gdppcppp"
"Iceland",2001,31336.3,"gdppcppp"
"Iceland",2002,32057.1,"gdppcppp"
"Iceland",2003,31800.6,"gdppcppp"
"Iceland",2004,35041.5,"gdppcppp"
"Iceland",2005,35986.4,"gdppcppp"
"Iceland",2006,36880.3,"gdppcppp"
"Iceland",2007,38986.1,"gdppcppp"
"Iceland",2008,41528.5,"gdppcppp"
"Iceland",2009,39827.5,"gdppcppp"
"Iceland",2010,38659.1,"gdppcppp"
"Iceland",2011,39559.1,"gdppcppp"
"Iceland",2012,40464.1,"gdppcppp"
"Iceland",2013,41859.2,"gdppcppp"
"India",1990,1149.4,"gdppcppp"
"India",1991,1176.42,"gdppcppp"
"India",1992,1244.78,"gdppcppp"
"India",1993,1309.83,"gdppcppp"
"India",1994,1400.36,"gdppcppp"
"India",1995,1509.96,"gdppcppp"
"India",1996,1624.09,"gdppcppp"
"India",1997,1688.89,"gdppcppp"
"India",1998,1781.69,"gdppcppp"
"India",1999,1933.92,"gdppcppp"
"India",2000,2019.99,"gdppcppp"
"India",2001,2130.42,"gdppcppp"
"India",2002,2209.51,"gdppcppp"
"India",2003,2392.73,"gdppcppp"
"India",2004,2613.02,"gdppcppp"
"India",2005,2904.31,"gdppcppp"
"India",2006,3224.7,"gdppcppp"
"India",2007,3585.6,"gdppcppp"
"India",2008,3746.67,"gdppcppp"
"India",2009,4043.15,"gdppcppp"
"India",2010,4454.66,"gdppcppp"
"India",2011,4786.74,"gdppcppp"
"India",2012,5056.18,"gdppcppp"
"India",2013,5417.75,"gdppcppp"
"Indonesia",1990,2778.87,"gdppcppp"
"Indonesia",1991,3073.08,"gdppcppp"
"Indonesia",1992,3313.06,"gdppcppp"
"Indonesia",1993,3578.03,"gdppcppp"
"Indonesia",1994,3866.49,"gdppcppp"
"Indonesia",1995,4211.93,"gdppcppp"
"Indonesia",1996,4546.54,"gdppcppp"
"Indonesia",1997,4770.67,"gdppcppp"
"Indonesia",1998,4128.7,"gdppcppp"
"Indonesia",1999,4160.36,"gdppcppp"
"Indonesia",2000,4400.62,"gdppcppp"
"Indonesia",2001,4598.11,"gdppcppp"
"Indonesia",2002,4809.11,"gdppcppp"
"Indonesia",2003,5066.24,"gdppcppp"
"Indonesia",2004,5389.53,"gdppcppp"
"Indonesia",2005,5796.11,"gdppcppp"
"Indonesia",2006,6213.51,"gdppcppp"
"Indonesia",2007,6688.1,"gdppcppp"
"Indonesia",2008,7126.19,"gdppcppp"
"Indonesia",2009,7412.19,"gdppcppp"
"Indonesia",2010,7864.42,"gdppcppp"
"Indonesia",2011,8437.73,"gdppcppp"
"Indonesia",2012,9014.34,"gdppcppp"
"Indonesia",2013,9561.13,"gdppcppp"
"Iran, Islamic Rep.",1990,5615.05,"gdppcppp"
"Iran, Islamic Rep.",1991,6405.62,"gdppcppp"
"Iran, Islamic Rep.",1992,6732.41,"gdppcppp"
"Iran, Islamic Rep.",1993,6706.57,"gdppcppp"
"Iran, Islamic Rep.",1994,6747.15,"gdppcppp"
"Iran, Islamic Rep.",1995,6976.59,"gdppcppp"
"Iran, Islamic Rep.",1996,7487.72,"gdppcppp"
"Iran, Islamic Rep.",1997,7735.67,"gdppcppp"
"Iran, Islamic Rep.",1998,7886.24,"gdppcppp"
"Iran, Islamic Rep.",1999,8009.84,"gdppcppp"
"Iran, Islamic Rep.",2000,8476.24,"gdppcppp"
"Iran, Islamic Rep.",2001,8860.17,"gdppcppp"
"Iran, Islamic Rep.",2002,9548.02,"gdppcppp"
"Iran, Islamic Rep.",2003,10307,"gdppcppp"
"Iran, Islamic Rep.",2004,11000.4,"gdppcppp"
"Iran, Islamic Rep.",2005,11742,"gdppcppp"
"Iran, Islamic Rep.",2006,12667.4,"gdppcppp"
"Iran, Islamic Rep.",2007,13860.2,"gdppcppp"
"Iran, Islamic Rep.",2008,14043,"gdppcppp"
"Iran, Islamic Rep.",2009,14534.9,"gdppcppp"
"Iran, Islamic Rep.",2010,15387.3,"gdppcppp"
"Iran, Islamic Rep.",2011,15969.7,"gdppcppp"
"Iran, Islamic Rep.",2012,16525.6,"gdppcppp"
"Iran, Islamic Rep.",2013,15590.2,"gdppcppp"
"Iraq",1990,7253.54,"gdppcppp"
"Iraq",1991,2620.66,"gdppcppp"
"Iraq",1992,3451.11,"gdppcppp"
"Iraq",1993,4464.71,"gdppcppp"
"Iraq",1994,4589.43,"gdppcppp"
"Iraq",1995,4636.23,"gdppcppp"
"Iraq",1996,5077.9,"gdppcppp"
"Iraq",1997,6067,"gdppcppp"
"Iraq",1998,8014.3,"gdppcppp"
"Iraq",1999,9266.79,"gdppcppp"
"Iraq",2000,9324.72,"gdppcppp"
"Iraq",2001,9472.12,"gdppcppp"
"Iraq",2002,8697.88,"gdppcppp"
"Iraq",2003,5769.9,"gdppcppp"
"Iraq",2004,8894.48,"gdppcppp"
"Iraq",2005,9338.34,"gdppcppp"
"Iraq",2006,10343.5,"gdppcppp"
"Iraq",2007,10512.2,"gdppcppp"
"Iraq",2008,11155.6,"gdppcppp"
"Iraq",2009,11607.5,"gdppcppp"
"Iraq",2010,12080.4,"gdppcppp"
"Iraq",2011,13247.8,"gdppcppp"
"Iraq",2012,14500.7,"gdppcppp"
"Iraq",2013,14951.1,"gdppcppp"
"Ireland",1990,13371.6,"gdppcppp"
"Ireland",1991,14002.6,"gdppcppp"
"Ireland",1992,14700,"gdppcppp"
"Ireland",1993,15377.9,"gdppcppp"
"Ireland",1994,16543.8,"gdppcppp"
"Ireland",1995,18421.2,"gdppcppp"
"Ireland",1996,19954,"gdppcppp"
"Ireland",1997,22065.3,"gdppcppp"
"Ireland",1998,24443.8,"gdppcppp"
"Ireland",1999,26491.1,"gdppcppp"
"Ireland",2000,29466.8,"gdppcppp"
"Ireland",2001,31585,"gdppcppp"
"Ireland",2002,34246.2,"gdppcppp"
"Ireland",2003,35787.6,"gdppcppp"
"Ireland",2004,37982.4,"gdppcppp"
"Ireland",2005,40250.7,"gdppcppp"
"Ireland",2006,43714.4,"gdppcppp"
"Ireland",2007,46668.1,"gdppcppp"
"Ireland",2008,43743.6,"gdppcppp"
"Ireland",2009,41554.2,"gdppcppp"
"Ireland",2010,42900.1,"gdppcppp"
"Ireland",2011,44912.7,"gdppcppp"
"Ireland",2012,45242,"gdppcppp"
"Ireland",2013,45684.4,"gdppcppp"
"Israel",1990,13433.3,"gdppcppp"
"Israel",1991,13863.6,"gdppcppp"
"Israel",1992,14660.9,"gdppcppp"
"Israel",1993,15177.3,"gdppcppp"
"Israel",1994,16173.7,"gdppcppp"
"Israel",1995,19606.7,"gdppcppp"
"Israel",1996,20575.7,"gdppcppp"
"Israel",1997,21201.9,"gdppcppp"
"Israel",1998,21854.6,"gdppcppp"
"Israel",1999,22424,"gdppcppp"
"Israel",2000,24712.4,"gdppcppp"
"Israel",2001,24714.1,"gdppcppp"
"Israel",2002,24965.1,"gdppcppp"
"Israel",2003,23541.4,"gdppcppp"
"Israel",2004,24965.8,"gdppcppp"
"Israel",2005,24603.8,"gdppcppp"
"Israel",2006,25379.7,"gdppcppp"
"Israel",2007,27200.7,"gdppcppp"
"Israel",2008,27155.7,"gdppcppp"
"Israel",2009,27365.7,"gdppcppp"
"Israel",2010,28762.6,"gdppcppp"
"Israel",2011,30182.5,"gdppcppp"
"Israel",2012,31628.5,"gdppcppp"
"Israel",2013,32490.6,"gdppcppp"
"Italy",1990,18301,"gdppcppp"
"Italy",1991,19187.9,"gdppcppp"
"Italy",1992,19775.5,"gdppcppp"
"Italy",1993,20061.1,"gdppcppp"
"Italy",1994,20924.5,"gdppcppp"
"Italy",1995,21977.2,"gdppcppp"
"Italy",1996,22676.3,"gdppcppp"
"Italy",1997,23460.9,"gdppcppp"
"Italy",1998,24681.8,"gdppcppp"
"Italy",1999,25168.4,"gdppcppp"
"Italy",2000,26657.9,"gdppcppp"
"Italy",2001,28251.3,"gdppcppp"
"Italy",2002,27910.2,"gdppcppp"
"Italy",2003,28471.6,"gdppcppp"
"Italy",2004,28791.7,"gdppcppp"
"Italy",2005,29666.4,"gdppcppp"
"Italy",2006,31988.1,"gdppcppp"
"Italy",2007,33731.2,"gdppcppp"
"Italy",2008,35187.8,"gdppcppp"
"Italy",2009,34170.2,"gdppcppp"
"Italy",2010,34716.1,"gdppcppp"
"Italy",2011,35901.3,"gdppcppp"
"Italy",2012,35808,"gdppcppp"
"Italy",2013,35280.7,"gdppcppp"
"Jamaica",1990,4781.69,"gdppcppp"
"Jamaica",1991,5144.71,"gdppcppp"
"Jamaica",1992,5327.3,"gdppcppp"
"Jamaica",1993,5923.91,"gdppcppp"
"Jamaica",1994,6086.12,"gdppcppp"
"Jamaica",1995,6307.92,"gdppcppp"
"Jamaica",1996,6339.09,"gdppcppp"
"Jamaica",1997,6313.89,"gdppcppp"
"Jamaica",1998,6178.01,"gdppcppp"
"Jamaica",1999,6289.03,"gdppcppp"
"Jamaica",2000,6451.07,"gdppcppp"
"Jamaica",2001,6645.24,"gdppcppp"
"Jamaica",2006,8217.37,"gdppcppp"
"Jamaica",2007,8524.26,"gdppcppp"
"Jamaica",2008,8596.15,"gdppcppp"
"Jamaica",2009,8252.53,"gdppcppp"
"Jamaica",2010,8201.2,"gdppcppp"
"Jamaica",2011,8484.59,"gdppcppp"
"Jamaica",2012,8674.22,"gdppcppp"
"Jamaica",2013,8892.76,"gdppcppp"
"Japan",1990,19229.6,"gdppcppp"
"Japan",1991,20466.7,"gdppcppp"
"Japan",1992,21052.3,"gdppcppp"
"Japan",1993,21536.8,"gdppcppp"
"Japan",1994,22109.7,"gdppcppp"
"Japan",1995,22921.5,"gdppcppp"
"Japan",1996,23888.6,"gdppcppp"
"Japan",1997,24626.4,"gdppcppp"
"Japan",1998,24328.8,"gdppcppp"
"Japan",1999,24606.9,"gdppcppp"
"Japan",2000,25938.2,"gdppcppp"
"Japan",2001,26559.5,"gdppcppp"
"Japan",2002,27241.1,"gdppcppp"
"Japan",2003,27941.2,"gdppcppp"
"Japan",2004,29377.3,"gdppcppp"
"Japan",2005,30441.3,"gdppcppp"
"Japan",2006,31790.7,"gdppcppp"
"Japan",2007,33313.9,"gdppcppp"
"Japan",2008,33495.2,"gdppcppp"
"Japan",2009,31857.4,"gdppcppp"
"Japan",2010,33740.5,"gdppcppp"
"Japan",2011,34315.8,"gdppcppp"
"Japan",2012,35598.1,"gdppcppp"
"Japan",2013,36223.3,"gdppcppp"
"Jordan",1990,4565.92,"gdppcppp"
"Jordan",1991,4295.22,"gdppcppp"
"Jordan",1992,4950.94,"gdppcppp"
"Jordan",1993,5068.82,"gdppcppp"
"Jordan",1994,5227.06,"gdppcppp"
"Jordan",1995,5485.01,"gdppcppp"
"Jordan",1996,5530.07,"gdppcppp"
"Jordan",1997,5654.64,"gdppcppp"
"Jordan",1998,5732.44,"gdppcppp"
"Jordan",1999,5863.66,"gdppcppp"
"Jordan",2000,6099.12,"gdppcppp"
"Jordan",2001,6406.59,"gdppcppp"
"Jordan",2002,6716.38,"gdppcppp"
"Jordan",2003,6961.38,"gdppcppp"
"Jordan",2004,7580.15,"gdppcppp"
"Jordan",2005,8273.5,"gdppcppp"
"Jordan",2006,9009.81,"gdppcppp"
"Jordan",2007,9785.36,"gdppcppp"
"Jordan",2008,10464.5,"gdppcppp"
"Jordan",2009,10881.9,"gdppcppp"
"Jordan",2010,11028.5,"gdppcppp"
"Jordan",2011,11292.2,"gdppcppp"
"Jordan",2012,11544.3,"gdppcppp"
"Jordan",2013,11782.7,"gdppcppp"
"Kazakhstan",1990,8234.87,"gdppcppp"
"Kazakhstan",1991,7524.84,"gdppcppp"
"Kazakhstan",1992,7293.6,"gdppcppp"
"Kazakhstan",1993,6825.52,"gdppcppp"
"Kazakhstan",1994,6181.24,"gdppcppp"
"Kazakhstan",1995,5895.26,"gdppcppp"
"Kazakhstan",1996,6124.78,"gdppcppp"
"Kazakhstan",1997,6436.99,"gdppcppp"
"Kazakhstan",1998,6494.32,"gdppcppp"
"Kazakhstan",1999,6829.89,"gdppcppp"
"Kazakhstan",2000,7693.24,"gdppcppp"
"Kazakhstan",2001,8945.9,"gdppcppp"
"Kazakhstan",2002,9972.88,"gdppcppp"
"Kazakhstan",2003,11080.3,"gdppcppp"
"Kazakhstan",2004,12391.2,"gdppcppp"
"Kazakhstan",2005,13906.3,"gdppcppp"
"Kazakhstan",2006,15700.5,"gdppcppp"
"Kazakhstan",2007,17354.1,"gdppcppp"
"Kazakhstan",2008,18051.3,"gdppcppp"
"Kazakhstan",2009,17932.9,"gdppcppp"
"Kazakhstan",2010,19204.8,"gdppcppp"
"Kazakhstan",2011,20772.1,"gdppcppp"
"Kazakhstan",2012,21892.6,"gdppcppp"
"Kazakhstan",2013,23214.4,"gdppcppp"
"Kenya",1990,1537.01,"gdppcppp"
"Kenya",1991,1558.26,"gdppcppp"
"Kenya",1992,1530.55,"gdppcppp"
"Kenya",1993,1523.73,"gdppcppp"
"Kenya",1994,1549.36,"gdppcppp"
"Kenya",1995,1604.22,"gdppcppp"
"Kenya",1996,1654.83,"gdppcppp"
"Kenya",1997,1647.04,"gdppcppp"
"Kenya",1998,1675.76,"gdppcppp"
"Kenya",1999,1694.65,"gdppcppp"
"Kenya",2000,1698.72,"gdppcppp"
"Kenya",2001,1755.86,"gdppcppp"
"Kenya",2002,1745.07,"gdppcppp"
"Kenya",2003,1783.17,"gdppcppp"
"Kenya",2004,1874.29,"gdppcppp"
"Kenya",2005,1994.4,"gdppcppp"
"Kenya",2006,2128.05,"gdppcppp"
"Kenya",2007,2275.98,"gdppcppp"
"Kenya",2008,2264.05,"gdppcppp"
"Kenya",2009,2295.12,"gdppcppp"
"Kenya",2010,2451.78,"gdppcppp"
"Kenya",2011,2584.89,"gdppcppp"
"Kenya",2012,2675.33,"gdppcppp"
"Kenya",2013,2794.98,"gdppcppp"
"Kiribati",1990,940.163,"gdppcppp"
"Kiribati",1991,912.654,"gdppcppp"
"Kiribati",1992,948.871,"gdppcppp"
"Kiribati",1993,992.263,"gdppcppp"
"Kiribati",1994,1049.54,"gdppcppp"
"Kiribati",1995,1046.72,"gdppcppp"
"Kiribati",1996,1114.45,"gdppcppp"
"Kiribati",1997,1178.32,"gdppcppp"
"Kiribati",1998,1300.54,"gdppcppp"
"Kiribati",1999,1299.07,"gdppcppp"
"Kiribati",2000,1430.2,"gdppcppp"
"Kiribati",2001,1447.3,"gdppcppp"
"Kiribati",2002,1451.5,"gdppcppp"
"Kiribati",2003,1512.39,"gdppcppp"
"Kiribati",2004,1575.03,"gdppcppp"
"Kiribati",2005,1595.39,"gdppcppp"
"Kiribati",2006,1544.93,"gdppcppp"
"Kiribati",2007,1678.9,"gdppcppp"
"Kiribati",2008,1731.89,"gdppcppp"
"Kiribati",2009,1708,"gdppcppp"
"Kiribati",2010,1694.4,"gdppcppp"
"Kiribati",2011,1749.77,"gdppcppp"
"Kiribati",2012,1803.4,"gdppcppp"
"Kiribati",2013,1855.83,"gdppcppp"
"Korea, Rep.",1990,8610.69,"gdppcppp"
"Korea, Rep.",1991,9665.35,"gdppcppp"
"Korea, Rep.",1992,10347.5,"gdppcppp"
"Korea, Rep.",1993,11150.4,"gdppcppp"
"Korea, Rep.",1994,12262.6,"gdppcppp"
"Korea, Rep.",1995,13499.8,"gdppcppp"
"Korea, Rep.",1996,14594.3,"gdppcppp"
"Korea, Rep.",1997,15553.5,"gdppcppp"
"Korea, Rep.",1998,14717.4,"gdppcppp"
"Korea, Rep.",1999,16428.8,"gdppcppp"
"Korea, Rep.",2000,18091.5,"gdppcppp"
"Korea, Rep.",2001,19198.5,"gdppcppp"
"Korea, Rep.",2002,20784.9,"gdppcppp"
"Korea, Rep.",2003,21389.2,"gdppcppp"
"Korea, Rep.",2004,22967.8,"gdppcppp"
"Korea, Rep.",2005,24219.8,"gdppcppp"
"Korea, Rep.",2006,25863.2,"gdppcppp"
"Korea, Rep.",2007,27872.1,"gdppcppp"
"Korea, Rep.",2008,28718,"gdppcppp"
"Korea, Rep.",2009,28392.8,"gdppcppp"
"Korea, Rep.",2010,30465.3,"gdppcppp"
"Korea, Rep.",2011,31327.1,"gdppcppp"
"Korea, Rep.",2012,32021.7,"gdppcppp"
"Korea, Rep.",2013,33062.4,"gdppcppp"
"Kosovo",2000,3701.55,"gdppcppp"
"Kosovo",2001,4803.78,"gdppcppp"
"Kosovo",2002,4840,"gdppcppp"
"Kosovo",2003,5228.13,"gdppcppp"
"Kosovo",2004,5508.35,"gdppcppp"
"Kosovo",2005,6024.49,"gdppcppp"
"Kosovo",2006,6548.04,"gdppcppp"
"Kosovo",2007,6968.95,"gdppcppp"
"Kosovo",2008,7300.25,"gdppcppp"
"Kosovo",2009,7539.8,"gdppcppp"
"Kosovo",2010,7904.3,"gdppcppp"
"Kosovo",2011,8222.57,"gdppcppp"
"Kosovo",2012,8577.78,"gdppcppp"
"Kosovo",2013,8883.53,"gdppcppp"
"Kuwait",1995,59719.3,"gdppcppp"
"Kuwait",1996,61209.5,"gdppcppp"
"Kuwait",1997,61823.4,"gdppcppp"
"Kuwait",1998,61539.7,"gdppcppp"
"Kuwait",1999,58060.9,"gdppcppp"
"Kuwait",2000,59307.7,"gdppcppp"
"Kuwait",2001,58806.2,"gdppcppp"
"Kuwait",2002,59469.1,"gdppcppp"
"Kuwait",2003,68869.3,"gdppcppp"
"Kuwait",2004,75518.3,"gdppcppp"
"Kuwait",2005,82070.9,"gdppcppp"
"Kuwait",2006,86397.4,"gdppcppp"
"Kuwait",2007,88956.9,"gdppcppp"
"Kuwait",2008,87856.4,"gdppcppp"
"Kuwait",2009,78013.7,"gdppcppp"
"Kuwait",2010,73452,"gdppcppp"
"Kuwait",2011,79102,"gdppcppp"
"Kuwait",2012,83839.7,"gdppcppp"
"Kyrgyz Republic",1990,2247.98,"gdppcppp"
"Kyrgyz Republic",1991,2105.45,"gdppcppp"
"Kyrgyz Republic",1992,1833.11,"gdppcppp"
"Kyrgyz Republic",1993,1586.19,"gdppcppp"
"Kyrgyz Republic",1994,1294.99,"gdppcppp"
"Kyrgyz Republic",1995,1237.9,"gdppcppp"
"Kyrgyz Republic",1996,1329.93,"gdppcppp"
"Kyrgyz Republic",1997,1465.42,"gdppcppp"
"Kyrgyz Republic",1998,1489.72,"gdppcppp"
"Kyrgyz Republic",1999,1543.18,"gdppcppp"
"Kyrgyz Republic",2000,1644.3,"gdppcppp"
"Kyrgyz Republic",2001,1754.52,"gdppcppp"
"Kyrgyz Republic",2002,1764.86,"gdppcppp"
"Kyrgyz Republic",2003,1906.49,"gdppcppp"
"Kyrgyz Republic",2004,2071.3,"gdppcppp"
"Kyrgyz Republic",2005,2110.24,"gdppcppp"
"Kyrgyz Republic",2006,2218.61,"gdppcppp"
"Kyrgyz Republic",2007,2448.89,"gdppcppp"
"Kyrgyz Republic",2008,2680.26,"gdppcppp"
"Kyrgyz Republic",2009,2746,"gdppcppp"
"Kyrgyz Republic",2010,2733.75,"gdppcppp"
"Kyrgyz Republic",2011,2920.6,"gdppcppp"
"Kyrgyz Republic",2012,2921.48,"gdppcppp"
"Kyrgyz Republic",2013,3212.88,"gdppcppp"
"Lao PDR",1990,1049.62,"gdppcppp"
"Lao PDR",1991,1098.55,"gdppcppp"
"Lao PDR",1992,1152.35,"gdppcppp"
"Lao PDR",1993,1214.98,"gdppcppp"
"Lao PDR",1994,1306.63,"gdppcppp"
"Lao PDR",1995,1392.44,"gdppcppp"
"Lao PDR",1996,1481.05,"gdppcppp"
"Lao PDR",1997,1575.27,"gdppcppp"
"Lao PDR",1998,1622.38,"gdppcppp"
"Lao PDR",1999,1733.42,"gdppcppp"
"Lao PDR",2000,1844.37,"gdppcppp"
"Lao PDR",2001,1965,"gdppcppp"
"Lao PDR",2002,2084.63,"gdppcppp"
"Lao PDR",2003,2225.54,"gdppcppp"
"Lao PDR",2004,2397.91,"gdppcppp"
"Lao PDR",2005,2609.07,"gdppcppp"
"Lao PDR",2006,2868.88,"gdppcppp"
"Lao PDR",2007,3107.29,"gdppcppp"
"Lao PDR",2008,3345.06,"gdppcppp"
"Lao PDR",2009,3549.84,"gdppcppp"
"Lao PDR",2010,3821.88,"gdppcppp"
"Lao PDR",2011,4133.15,"gdppcppp"
"Lao PDR",2012,4459.98,"gdppcppp"
"Lao PDR",2013,4822.02,"gdppcppp"
"Latin America & Caribbean (all income levels)",1990,5894.91,"gdppcppp"
"Latin America & Caribbean (all income levels)",1991,6194.69,"gdppcppp"
