am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,category,spp_group
NA,133578.0,133578.0,NA,Favites bestae,NT,CORALS_PART_2
NA,133579.0,133579.0,NA,Pocillopora molokensis,DD,CORALS_PART_2
NA,133580.0,133580.0,NA,Montipora hirsuta,NT,CORALS_PART_1
URM-Cn-4985,133581.0,133581.0,NA,Pavona diffluens,VU,CORALS_PART_1
SLB-62826,133582.0,133582.0,NA,Oxypora crassispinosa,LC,CORALS_PART_2
NA,133583.0,133583.0,NA,Acropora awi,VU,CORALS_PART_1
SLB-158799,133584.0,133584.0,NA,Porites divaricata,LC,CORALS_PART_2
URM-Cn-6144,133585.0,133585.0,NA,Pseudosiderastrea tayami,NT,CORALS_PART_2
NA,133586.0,133586.0,NA,Mussismilia braziliensis,DD,CORALS_PART_2
URM-Cn-5794,133587.0,133587.0,NA,Sandalolitha dentata,LC,CORALS_PART_2
URM-Cn-5478,133588.0,133588.0,NA,Euphyllia cristata,VU,CORALS_PART_2
URM-Cn-6136,133589.0,133589.0,NA,Psammocora explanulata,LC,CORALS_PART_2
URM-Cn-6147,133590.0,133590.0,NA,Siderastrea savignyana,LC,CORALS_PART_2
URM-Cn-5864,133591.0,133591.0,NA,Isophyllia sinuosa,LC,CORALS_PART_2
URM-Cn-4747,133592.0,133592.0,NA,Acropora exquisita,DD,CORALS_PART_1
URM-Cn-5555,133593.0,133593.0,NA,Favia stelligera,NT,CORALS_PART_2
URM-Cn-5539,133594.0,133594.0,NA,Favia fragum,LC,CORALS_PART_2
W-Hyd-210730,133595.0,133595.0,NA,Millepora platyphylla,LC,CORALS_PART_3
NA,133596.0,133596.0,NA,Schizoculina africana,DD,CORALS_PART_2
URM-Cn-5746,133597.0,133597.0,NA,Cantharellus doederleini,LC,CORALS_PART_2
NA,133598.0,133598.0,NA,Acropora proximalis,DD,CORALS_PART_1
URM-Cn-4944,133599.0,133599.0,NA,Montipora undata,NT,CORALS_PART_1
NA,133600.0,133600.0,NA,Acropora indonesia,VU,CORALS_PART_1
URM-Cn-5541,133601.0,133601.0,NA,Favia helianthoides,NT,CORALS_PART_2
NA,133602.0,133602.0,NA,Isopora togianensis,EN,CORALS_PART_1
NA,133603.0,133603.0,NA,Millepora murrayi,NT,CORALS_PART_3
URM-Cn-4713,133604.0,133604.0,NA,Acropora arabensis,NT,CORALS_PART_1
NA,133605.0,133605.0,NA,Scolymia wellsi,DD,CORALS_PART_2
URM-Cn-5895,133606.0,133606.0,NA,Symphyllia recta,LC,CORALS_PART_2
URM-Cn-6020,133607.0,133607.0,NA,Goniopora minor,NT,CORALS_PART_2
NA,133608.0,133608.0,NA,Oxypora egyptensis,DD,CORALS_PART_2
SLB-62820,133609.0,133609.0,NA,Echinophyllia orpheensis,LC,CORALS_PART_2
NA,133610.0,133610.0,NA,Porites decasepta,DD,CORALS_PART_2
URM-Cn-5972,133611.0,133611.0,NA,Madracis senaria,LC,CORALS_PART_1
NA,133612.0,133612.0,NA,Millepora foveolata,VU,CORALS_PART_3
URM-Cn-6077,133613.0,133613.0,NA,Porites solida,LC,CORALS_PART_2
SLB-62852,133614.0,133614.0,NA,Seriatopora guttatus,LC,CORALS_PART_2
NA,133615.0,133615.0,NA,Goniopora stutchburyi,LC,CORALS_PART_2
URM-Cn-5548,133616.0,133616.0,NA,Favia matthaii,NT,CORALS_PART_2
URM-Cn-4767,133617.0,133617.0,NA,Acropora jacquelineae,VU,CORALS_PART_1
NA,133618.0,133618.0,NA,Madracis auretenra,LC,CORALS_PART_1
URM-Cn-5868,133619.0,133619.0,NA,Lobophyllia diminuta,VU,CORALS_PART_2
NA,133620.0,133620.0,NA,Australogyra zelli,VU,CORALS_PART_2
URM-Cn-4849,133621.0,133621.0,NA,Acropora valenciennesi,LC,CORALS_PART_1
URM-Cn-4883,133622.0,133622.0,NA,Montipora capitata,NT,CORALS_PART_1
URM-Cn-4885,133623.0,133623.0,NA,Montipora cebuensis,VU,CORALS_PART_1
URM-Cn-5847,133624.0,133624.0,NA,Acanthastrea faviaformis,VU,CORALS_PART_2
NA,133625.0,133625.0,NA,Porites studeri,LC,CORALS_PART_2
NA,133626.0,133626.0,NA,Acropora schmitti,DD,CORALS_PART_1
URM-Cn-5568,133627.0,133627.0,NA,Goniastrea peresi,NT,CORALS_PART_2
ITS-Mam-180657,6204.0,6204.0,NA,Cystophora cristata,VU,MARINE_MAMMALS
NA,133628.0,133628.0,NA,Cyphastrea agassizi,VU,CORALS_PART_2
NA,133629.0,133629.0,NA,Favites stylifera,NT,CORALS_PART_2
NA,133630.0,133630.0,NA,Favites micropentagona,NT,CORALS_PART_2
URM-Cn-5534,133631.0,133631.0,NA,Erythrastrea flabellata,NT,CORALS_PART_2
NA,133632.0,133632.0,NA,Montipora vaughani,DD,CORALS_PART_1
URM-Cn-5471,133633.0,133633.0,NA,Turbinaria mesenterina,VU,CORALS_PART_2
URM-Cn-5580,133634.0,133634.0,NA,Goniastrea retiformis,LC,CORALS_PART_2
URM-Cn-4945,133635.0,133635.0,NA,Montipora venosa,NT,CORALS_PART_1
URM-Cn-4964,133636.0,133636.0,NA,Leptoseris gardineri,LC,CORALS_PART_1
URM-Cn-5980,133637.0,133637.0,NA,Pocillopora indiania,VU,CORALS_PART_2
URM-Cn-5546,133638.0,133638.0,NA,Favia maritima,NT,CORALS_PART_2
URM-Cn-4806,133639.0,133639.0,NA,Acropora pichoni,NT,CORALS_PART_1
Fis-23101,6229.0,6229.0,NA,Dalatias licha,NT,CHONDRICHTHYES
NA,133640.0,133640.0,NA,Porites monticulosa,LC,CORALS_PART_2
NA,133641.0,133641.0,NA,Goniopora djiboutiensis,LC,CORALS_PART_2
URM-Cn-5848,133642.0,133642.0,NA,Acanthastrea hemprichii,VU,CORALS_PART_2
NA,133643.0,133643.0,NA,Goniopora sultani,LC,CORALS_PART_2
URM-Cn-4751,133644.0,133644.0,NA,Acropora formosa,NT,CORALS_PART_1
SLB-184819,133645.0,133645.0,NA,Porites somaliensis,NT,CORALS_PART_2
URM-Cn-4947,133646.0,133646.0,NA,Montipora verrucosa,LC,CORALS_PART_1
URM-Cn-4809,133647.0,133647.0,NA,Acropora polystoma,VU,CORALS_PART_1
URM-Cn-5514,133648.0,133648.0,NA,Cyphastrea microphthalma,LC,CORALS_PART_2
SLB-93391,133649.0,133649.0,NA,Acropora abrotanoides,LC,CORALS_PART_1
NA,133650.0,133650.0,NA,Favites paraflexuosa,NT,CORALS_PART_2
URM-Cn-5613,133651.0,133651.0,NA,Platygyra lamellina,NT,CORALS_PART_2
NA,133652.0,133652.0,NA,Leptastrea transversa,LC,CORALS_PART_2
URM-Cn-4732,133653.0,133653.0,NA,Isopora cylindrica,DD,CORALS_PART_1
URM-Cn-5561,133654.0,133654.0,NA,Favites chinensis,NT,CORALS_PART_2
URM-Cn-4711,133655.0,133655.0,NA,Acropora akajimensis,DD,CORALS_PART_1
NA,133656.0,133656.0,NA,Echinophyllia costata,VU,CORALS_PART_2
SLB-62503,133657.0,133657.0,NA,Solenastrea bournoni,LC,CORALS_PART_2
SLB-93454,133658.0,133658.0,NA,Acropora bifurcata,DD,CORALS_PART_1
URM-Cn-5991,133659.0,133659.0,NA,Stylophora kuehlmanni,LC,CORALS_PART_2
SLB-184810,133660.0,133660.0,NA,Isopora cuneata,VU,CORALS_PART_1
URM-Cn-4742,133661.0,133661.0,NA,Acropora echinata,VU,CORALS_PART_1
URM-Cn-5905,133662.0,133662.0,NA,Galaxea fascicularis,NT,CORALS_PART_2
URM-Cn-5962,133663.0,133663.0,NA,Madracis decactis,LC,CORALS_PART_1
NA,133664.0,133664.0,NA,Pachyseris involuta,VU,CORALS_PART_1
URM-Cn-5581,133665.0,133665.0,NA,Goniastrea thecata,NT,CORALS_PART_2
URM-Cn-4785,133666.0,133666.0,NA,Acropora millepora,NT,CORALS_PART_1
NA,133667.0,133667.0,NA,Craterestrea levis,LC,CORALS_PART_2
URM-Cn-6030,133668.0,133668.0,NA,Goniopora stokesi,NT,CORALS_PART_2
NA,133669.0,133669.0,NA,Cyphastrea decadia,LC,CORALS_PART_2
URM-Cn-5876,133670.0,133670.0,NA,Micromussa minuta,NT,CORALS_PART_2
NA,133671.0,133671.0,NA,Heteropsammia eupsammides,NT,CORALS_PART_2
SLB-158629,133672.0,133672.0,NA,Acropora efflorescens,DD,CORALS_PART_1
URM-Cn-5766,133673.0,133673.0,NA,Fungia paumotensis,LC,CORALS_PART_2
URM-Cn-4919,133674.0,133674.0,NA,Montipora mollis,LC,CORALS_PART_1
NA,133675.0,133675.0,NA,Alveopora tizardi,LC,CORALS_PART_2
URM-Cn-6143,133676.0,133676.0,NA,Psammocora vaughani,NT,CORALS_PART_2
NA,133677.0,133677.0,NA,Acropora massawensis,DD,CORALS_PART_1
SLB-171449,133678.0,133678.0,NA,Acropora copiosa,DD,CORALS_PART_1
URM-Cn-5428,133679.0,133679.0,NA,Heteropsammia cochlea,LC,CORALS_PART_2
URM-Cn-6038,133680.0,133680.0,NA,Porites astreoides,LC,CORALS_PART_2
NA,133681.0,133681.0,NA,Acropora torresiana,DD,CORALS_PART_1
SLB-93593,133682.0,133682.0,NA,Acropora subulata,LC,CORALS_PART_1
NA,133683.0,133683.0,NA,Pectinia maxima,EN,CORALS_PART_2
NA,133684.0,133684.0,NA,Coscinaraea hahazimaensis,VU,CORALS_PART_2
URM-Cn-5995,133685.0,133685.0,NA,Stylophora pistillata,NT,CORALS_PART_2
URM-Cn-4961,133686.0,133686.0,NA,Leptoseris cailleti,LC,CORALS_PART_1
NA,133687.0,133687.0,NA,Echinopora forskaliana,NT,CORALS_PART_2
URM-Cn-4743,133688.0,133688.0,NA,Acropora elegans,VU,CORALS_PART_1
NA,133689.0,133689.0,NA,Anacropora reticulata,VU,CORALS_PART_1
URM-Cn-5513,133690.0,133690.0,NA,Cyphastrea japonica,LC,CORALS_PART_2
NA,133691.0,133691.0,NA,Pocillopora effusus,DD,CORALS_PART_2
NA,133692.0,133692.0,NA,Parasimplastrea sheppardi,EN,CORALS_PART_2
URM-Cn-5795,133693.0,133693.0,NA,Sandalolitha robusta,LC,CORALS_PART_2
NA,133694.0,133694.0,NA,Pectinia ayleni,NT,CORALS_PART_2
URM-Cn-5505,133695.0,133695.0,NA,Caulastrea curvata,VU,CORALS_PART_2
SLB-61758,133696.0,133696.0,NA,Montipora altasepta,VU,CORALS_PART_1
URM-Cn-5475,133697.0,133697.0,NA,Turbinaria reniformis,VU,CORALS_PART_2
URM-Cn-4791,133698.0,133698.0,NA,Acropora nana,NT,CORALS_PART_1
NA,133699.0,133699.0,NA,Acropora filiformis,DD,CORALS_PART_1
URM-Cn-4911,133700.0,133700.0,NA,Montipora hoffmeisteri,LC,CORALS_PART_1
NA,133701.0,133701.0,NA,Ctenella chagius,EN,CORALS_PART_2
URM-Cn-4987,133702.0,133702.0,NA,Pavona duerdeni,LC,CORALS_PART_1
NA,133703.0,133703.0,NA,Porites ericacea,DD,CORALS_PART_2
ITS-Mam-180483,6335.0,6335.0,NA,Delphinapterus leucas,NT,MARINE_MAMMALS
ITS-Mam-180438,6336.0,6336.0,NA,Delphinus delphis,LC,MARINE_MAMMALS
SLB-62998,132860.0,132860.0,NA,Psammocora stellata,VU,CORALS_PART_2
ITS-Mam-555654,6337.0,6337.0,NA,Delphinus capensis,DD,MARINE_MAMMALS
NA,133710.0,20424.0,Eastern Taiwan Strait,Sousa chinensis,CR,MARINE_MAMMALS
Rep-4381,6494.0,NA,NA,Dermochelys coriacea,VU,NA
Fis-53099,6814.0,NA,NA,Dunckerocampus dactyliophorus,DD,NA
ITS-Mam-180679,6909.0,6909.0,NA,Dugong dugon,VU,MARINE_MAMMALS
W-Ech-124287,7011.0,NA,NA,Echinus esculentus,LR/nt,NA
NA,7121.0,7121.0,NA,Elaphurus davidianus,EW,TERRESTRIAL_MAMMALS_marine
Fis-33751,7135.0,NA,NA,Eleotris melanosoma,LC,NA
ITS-Mam-180547,7750.0,7750.0,NA,Enhydra lutris,EN,TERRESTRIAL_MAMMALS_marine
NA,7778.0,7778.0,NA,Entomacrodus cadenati,LC,COMBTOOTHBLENNIES
NA,7821.0,7821.0,NA,Chilabothrus inornatus,LC,REPTILES_marine
Fis-29953,7854.0,7854.0,NA,Epinephelus drummondhayi,CR,GROUPERS
NA,7855.0,7855.0,NA,Hyporthodus exsul,DD,GROUPERS
Fis-26139,7858.0,7858.0,NA,Epinephelus lanceolatus,VU,GROUPERS
Fis-26140,7859.0,7859.0,NA,Epinephelus marginatus,EN,GROUPERS
Fis-163779,7860.0,7860.0,NA,Hyporthodus nigritus,CR,GROUPERS
Fis-163781,7861.0,7861.0,NA,Hyporthodus niveatus,VU,GROUPERS
Fis-22722,7862.0,7862.0,NA,Epinephelus striatus,EN,GROUPERS
Rep-5181,8005.0,8005.0,NA,Eretmochelys imbricata,CR,REPTILES_marine
ITS-Mam-180655,8010.0,8010.0,NA,Erignathus barbatus,LC,MARINE_MAMMALS
ITS-Mam-180521,8097.0,8097.0,NA,Eschrichtius robustus,LC,MARINE_MAMMALS
NA,8099.0,8097.0,Western,Eschrichtius robustus,CR,MARINE_MAMMALS
ITS-Mam-552771,8153.0,8153.0,NA,Eubalaena australis,LC,MARINE_MAMMALS
ITS-Mam-180625,8239.0,8239.0,NA,Eumetopias jubatus,NT,MARINE_MAMMALS
Fis-25213,8407.0,NA,NA,Eurypegasus draconis,DD,NA
Fis-25214,8408.0,NA,NA,Eurypegasus papilio,LC,NA
ITS-Mam-180461,8551.0,8551.0,NA,Feresa attenuata,DD,MARINE_MAMMALS
Fis-29394,8784.0,NA,NA,Gadus morhua,VU,NA
Fis-30039,8951.0,NA,NA,Gasterosteus aculeatus,LC,NA
NA,8970.0,8970.0,NA,Gazella gazella,VU,TERRESTRIAL_MAMMALS_marine
NA,9104.0,9104.0,NA,Gerbillus amoenus,LC,TERRESTRIAL_MAMMALS_marine
NA,9105.0,9105.0,NA,Gerbillus andersoni,LC,TERRESTRIAL_MAMMALS_marine
NA,9128.0,9128.0,NA,Gerbillus hesperinus,EN,TERRESTRIAL_MAMMALS_marine
NA,9129.0,9129.0,NA,Gerbillus hoogstraali,VU,TERRESTRIAL_MAMMALS_marine
NA,9138.0,9138.0,NA,Gerbillus occiduus,DD,TERRESTRIAL_MAMMALS_marine
NA,9140.0,9140.0,NA,Gerbillus perpallidus,LC,TERRESTRIAL_MAMMALS_marine
NA,9153.0,9153.0,NA,Gerbillus tarabuli,LC,TERRESTRIAL_MAMMALS_marine
ITS-Mam-180466,9249.0,9249.0,NA,Globicephala macrorhynchus,DD,MARINE_MAMMALS
ITS-Mam-552461,9250.0,9250.0,NA,Globicephala melas,DD,MARINE_MAMMALS
Fis-152317,9266.0,NA,NA,Psammogobius biocellatus,LC,NA
Fis-23138,9281.0,9281.0,NA,Glyphis gangeticus,CR,CHONDRICHTHYES
ITS-Mam-180457,9461.0,9461.0,NA,Grampus griseus,LC,MARINE_MAMMALS
ITS-Mam-180653,9660.0,9660.0,NA,Halichoerus grypus,LC,MARINE_MAMMALS
Fis-22920,135301.0,NA,NA,Oncorhynchus nerka,LC,NA
Fis-116714,135491.0,NA,NA,Alosa tanaica,LC,NA
Fis-23157,10030.0,10030.0,NA,Hexanchus griseus,NT,CHONDRICHTHYES
Fis-112788,10057.0,NA,NA,Hippocampus abdominalis,DD,NA
Fis-130617,10060.0,NA,NA,Hippocampus bargibanti,DD,NA
Fis-59130,10063.0,NA,NA,Hippocampus breviceps,DD,NA
Fis-23736,135525.0,NA,NA,Pomatoschistus microps,LC,NA
Fis-32615,10064.0,NA,NA,Hippocampus camelopardalis,DD,NA
Fis-53157,10065.0,NA,NA,Hippocampus coronatus,DD,NA
Fis-30112,10066.0,NA,NA,Hippocampus erectus,VU,NA
Fis-23547,10069.0,NA,NA,Hippocampus hippocampus,DD,NA
Fis-31607,10070.0,NA,NA,Hippocampus histrix,VU,NA
Fis-30113,10072.0,NA,NA,Hippocampus ingens,VU,NA
Fis-130731,10074.0,NA,NA,Hippocampus jayakari,DD,NA
Fis-31608,10075.0,NA,NA,Hippocampus kuda,VU,NA
Fis-131072,10077.0,NA,NA,Hippocampus minotaur,DD,NA
Fis-30115,10082.0,NA,NA,Hippocampus reidi,DD,NA
Fis-53152,10083.0,NA,NA,Hippocampus sindonis,LC,NA
Fis-59177,10084.0,NA,NA,Hippocampus spinosissimus,VU,NA
Fis-52583,10087.0,NA,NA,Hippocampus trimaculatus,VU,NA
Fis-52589,10088.0,NA,NA,Hippocampus whitei,DD,NA
Fis-30116,10089.0,NA,NA,Hippocampus zosterae,DD,NA
Fis-23548,10097.0,NA,NA,Hippoglossus hippoglossus,EN,NA
W-Msc-216411,10105.0,NA,NA,Hippopus hippopus,LR/cd,NA
W-Msc-382152,10106.0,NA,NA,Hippopus porcellanus,LR/cd,NA
Fis-49114,135548.0,NA,NA,Alosa caspia,LC,NA
Fis-29454,135567.0,NA,NA,Mugil cephalus,LC,NA
Fis-24741,135574.0,NA,NA,Liopsetta glacialis,LC,NA
Fis-23602,135579.0,NA,NA,Liza aurata,LC,NA
Fis-22755,135606.0,NA,NA,Dicentrarchus labrax,LC,NA
Fis-52203,135660.0,NA,NA,Osmerus dentex,LC,NA
Fis-24054,10269.0,NA,NA,Huso huso,CR,NA
NA,10276.0,10276.0,NA,Parahyaena brunnea,NT,TERRESTRIAL_MAMMALS_marine
Fis-116994,135672.0,NA,NA,Coregonus maraena,VU,NA
ITS-Mam-180681,10303.0,NA,NA,Hydrodamalis gigas,EX,NA
Fis-23603,135681.0,NA,NA,Liza saliens,LC,NA
NA,10329.0,10329.0,NA,Hydropotes inermis,VU,TERRESTRIAL_MAMMALS_marine
ITS-Mam-180667,10340.0,10340.0,NA,Hydrurga leptonyx,LC,MARINE_MAMMALS
Fis-23954,135689.0,NA,NA,Chelon labrosus,LC,NA
Fis-30498,135690.0,NA,NA,Pleuronectes platessa,LC,NA
Fis-25199,135714.0,NA,NA,Liza ramada,LC,NA
Fis-23725,135717.0,NA,NA,Platichthys flesus,LC,NA
Fis-63912,135719.0,NA,NA,Lethenteron camtschaticum,LC,NA
ITS-Mam-180504,10707.0,10707.0,NA,Hyperoodon ampullatus,DD,MARINE_MAMMALS
ITS-Mam-180505,10708.0,10708.0,NA,Hyperoodon planifrons,LC,MARINE_MAMMALS
NA,10724.0,10724.0,NA,Hypoplectrus providencianus,LC,MARINEFISH_PART_3
NA,10831.0,10831.0,NA,Inia geoffrensis,DD,MARINE_MAMMALS
Fis-35869,11030.0,NA,NA,Knipowitschia caucasica,LC,NA
ITS-Mam-180491,11047.0,11047.0,NA,Kogia breviceps,DD,MARINE_MAMMALS
ITS-Mam-180492,11048.0,11048.0,NA,Kogia sima,DD,MARINE_MAMMALS
Fis-23577,11130.0,11130.0,NA,Lachnolaimus maximus,VU,WRASSE
ITS-Mam-180440,11140.0,11140.0,NA,Lagenodelphis hosei,LC,MARINE_MAMMALS
ITS-Mam-180443,11141.0,11141.0,NA,Lagenorhynchus acutus,LC,MARINE_MAMMALS
ITS-Mam-180442,11142.0,11142.0,NA,Lagenorhynchus albirostris,LC,MARINE_MAMMALS
ITS-Mam-180446,11143.0,11143.0,NA,Lagenorhynchus australis,DD,MARINE_MAMMALS
ITS-Mam-180447,11144.0,11144.0,NA,Lagenorhynchus cruciger,LC,MARINE_MAMMALS
ITS-Mam-180444,11145.0,11145.0,NA,Lagenorhynchus obliquidens,LC,MARINE_MAMMALS
ITS-Mam-180445,11146.0,11146.0,NA,Lagenorhynchus obscurus,DD,MARINE_MAMMALS
Fis-34000,11150.0,11150.0,NA,Lagocephalus gloveri,DD,PUFFERFISH
Fis-22768,11200.0,11200.0,NA,Lamna nasus,VU,CHONDRICHTHYES
Fis-25147,11206.0,NA,NA,Lampetra fluviatilis,LC,NA
Fis-30189,11375.0,NA,NA,Latimeria chalumnae,CR,NA
Rep-6935,11533.0,NA,NA,Lepidochelys kempii,CR,NA
Rep-6936,11534.0,11534.0,NA,Lepidochelys olivacea,VU,REPTILES_marine
ITS-Mam-180669,11696.0,11696.0,NA,Leptonychotes weddellii,LC,MARINE_MAMMALS
ITS-Mam-771132,136315.0,136315.0,NA,Orcaella heinsohni,NT,MARINE_MAMMALS
NA,11790.0,11790.0,NA,Lepus flavigularis,EN,TERRESTRIAL_MAMMALS_marine
NA,11794.0,11794.0,NA,Lepus insularis,NT,TERRESTRIAL_MAMMALS_marine
W-Mer-150514,11987.0,NA,NA,Limulus polyphemus,VU,NA
Fis-25001,12103.0,NA,NA,Liosaccus pachygaster,VU,NA
NA,12119.0,12119.0,NA,Lipotes vexillifer,CR,MARINE_MAMMALS
ITS-Mam-180454,12125.0,12125.0,NA,Lissodelphis borealis,LC,MARINE_MAMMALS
ITS-Mam-180455,12126.0,12126.0,NA,Lissodelphis peronii,DD,MARINE_MAMMALS
Fis-23176,12137.0,12137.0,NA,Lithognathus lithognathus,EN,SEABREAMS_PORGIES
ITS-Mam-622023,12246.0,12246.0,NA,Lobodon carcinophaga,LC,MARINE_MAMMALS
NA,136464.0,136464.0,NA,Ctenomys flamarioni,EN,TERRESTRIAL_MAMMALS_marine
NA,136469.0,136469.0,NA,Eliomys munbyanus,LC,TERRESTRIAL_MAMMALS_marine
NA,12302.0,12302.0,NA,Lontra canadensis,LC,TERRESTRIAL_MAMMALS_marine
NA,12303.0,12303.0,NA,Lontra felina,EN,TERRESTRIAL_MAMMALS_marine
NA,12304.0,12304.0,NA,Lontra longicaudis,NT,TERRESTRIAL_MAMMALS_marine
NA,12305.0,12305.0,NA,Lontra provocax,EN,TERRESTRIAL_MAMMALS_marine
Fis-23611,12416.0,NA,NA,Lutjanus analis,NT,NA
Fis-23625,12417.0,NA,NA,Lutjanus cyanopterus,VU,NA
ITS-Mam-621916,12419.0,12419.0,NA,Lutra lutra,NT,TERRESTRIAL_MAMMALS_marine
NA,12420.0,12420.0,NA,Hydrictis maculicollis,NT,TERRESTRIAL_MAMMALS_marine
NA,12421.0,12421.0,NA,Lutra sumatrana,EN,TERRESTRIAL_MAMMALS_marine
NA,12427.0,12427.0,NA,Lutrogale perspicillata,VU,TERRESTRIAL_MAMMALS_marine
NA,136567.0,136567.0,NA,Ctenomys lami,VU,TERRESTRIAL_MAMMALS_marine
NA,136623.0,136623.0,NA,Balaenoptera omurai,DD,MARINE_MAMMALS
NA,136635.0,136635.0,NA,Ctenomys rionegrensis,EN,TERRESTRIAL_MAMMALS_marine
ITS-Mam-180530,13006.0,13006.0,NA,Megaptera novaeangliae,LC,MARINE_MAMMALS
Fis-23633,13045.0,NA,NA,Melanogrammus aeglefinus,VU,NA
Fis-49084,13232.0,NA,NA,Mesogobius batrachocephalus,LC,NA
ITS-Mam-180515,13241.0,13241.0,NA,Mesoplodon bidens,DD,MARINE_MAMMALS
ITS-180513,13242.0,13242.0,NA,Mesoplodon bowdoini,DD,MARINE_MAMMALS
ITS-Mam-180512,13243.0,13243.0,NA,Mesoplodon carlhubbsi,DD,MARINE_MAMMALS
ITS-Mam-180517,13244.0,13244.0,NA,Mesoplodon densirostris,DD,MARINE_MAMMALS
ITS-Mam-180509,13245.0,13245.0,NA,Mesoplodon europaeus,DD,MARINE_MAMMALS
ITS-Mam-180510,13246.0,13246.0,NA,Mesoplodon ginkgodens,DD,MARINE_MAMMALS
ITS-Mam-180511,13247.0,13247.0,NA,Mesoplodon grayi,DD,MARINE_MAMMALS
ITS-Mam-180507,13248.0,13248.0,NA,Mesoplodon hectori,DD,MARINE_MAMMALS
ITS-Mam-180516,13249.0,13249.0,NA,Mesoplodon layardii,DD,MARINE_MAMMALS
ITS-Mam-180508,13250.0,13250.0,NA,Mesoplodon mirus,DD,MARINE_MAMMALS
ITS-Mam-552772,13251.0,13251.0,NA,Mesoplodon peruvianus,DD,MARINE_MAMMALS
ITS-Mam-180514,13252.0,13252.0,NA,Mesoplodon stejnegeri,DD,MARINE_MAMMALS
NA,13417.0,13417.0,NA,Microtus breweri,VU,TERRESTRIAL_MAMMALS_marine
ITS-Mam-180672,13581.0,13581.0,NA,Mirounga angustirostris,LC,MARINE_MAMMALS
ITS-Mam-180671,13583.0,13583.0,NA,Mirounga leonina,LC,MARINE_MAMMALS
ITS-Mam-180659,13653.0,13653.0,NA,Monachus monachus,EN,MARINE_MAMMALS
ITS-Mam-180661,13654.0,13654.0,NA,Neomonachus schauinslandi,EN,MARINE_MAMMALS
ITS-Mam-180485,13704.0,13704.0,NA,Monodon monoceros,NT,MARINE_MAMMALS
NA,14048.0,14048.0,NA,Mycteroperca cidi,DD,GROUPERS
Fis-24803,14049.0,14049.0,NA,Mycteroperca jordani,EN,GROUPERS
Fis-23649,14050.0,14050.0,NA,Mycteroperca microlepis,LC,GROUPERS
Fis-26901,14051.0,14051.0,NA,Mycteroperca olfax,VU,GROUPERS
Fis-33369,14052.0,14052.0,NA,Mycteroperca prionura,NT,GROUPERS
Fis-27393,14053.0,14053.0,NA,Mycteroperca rosacea,VU,GROUPERS
Fis-23650,14054.0,14054.0,NA,Mycteroperca rubra,LC,GROUPERS
NA,14128.0,14128.0,NA,Myotis daubentonii,LC,TERRESTRIAL_MAMMALS_marine
Fis-24809,14214.0,NA,NA,Triglopsis quadricornis,LC,NA
Fis-26058,14264.0,NA,NA,Myxus capensis,LC,NA
SLB-190137,14363.0,NA,NA,Natator depressus,DD,NA
Fis-28308,14524.0,NA,NA,Neogobius melanostomus,LC,NA
ITS-Mam-180623,14549.0,14549.0,NA,Neophoca cinerea,EN,MARINE_MAMMALS
NA,14584.0,14584.0,NA,Neotoma bryanti,EN,TERRESTRIAL_MAMMALS_marine
ITS-Mam-180639,15106.0,15106.0,NA,Odobenus rosmarus,VU,MARINE_MAMMALS
Fis-59241,15239.0,NA,NA,Oligolepis keiensis,LC,NA
ITS-Mam-180502,40635.0,40635.0,NA,Indopacetus pacificus,DD,MARINE_MAMMALS
ITS-Mam-180665,15269.0,15269.0,NA,Ommatophoca rossii,LC,MARINE_MAMMALS
NA,40711.0,40711.0,NA,Stegastes sanctipauli,LC,DAMSELFISH
Fis-131089,40773.0,NA,NA,Hippocampus subelongatus,DD,NA
Fis-22918,15319.0,NA,NA,Oncorhynchus ishikawai,EN,NA
Fis-25926,40715.0,NA,NA,Syngnathoides biaculeatus,DD,NA
Fis-23046,40797.0,40797.0,NA,Carcharhinus amblyrhynchoides,NT,CHONDRICHTHYES
ITS-Mam-180471,15419.0,15419.0,NA,Orcaella brevirostris,VU,MARINE_MAMMALS
ITS-Mam-180469,15421.0,15421.0,NA,Orcinus orca,DD,MARINE_MAMMALS
Fis-130608,41007.0,NA,NA,Hippocampus algiricus,VU,NA
Fis-130613,40802.0,NA,NA,Hippocampus barbouri,VU,NA
Fis-130691,41006.0,NA,NA,Hippocampus guttulatus,DD,NA
Fis-35481,41004.0,NA,NA,Hippocampus angustus,DD,NA
Fis-131073,41005.0,NA,NA,Hippocampus mohnikei,DD,NA
Fis-130734,41010.0,NA,NA,Hippocampus kelloggi,VU,NA
Fis-130620,41008.0,NA,NA,Hippocampus comes,VU,NA
Fis-130667,41009.0,NA,NA,Hippocampus fisheri,DD,NA
Fis-140168,41064.0,41064.0,NA,Pseudobatos horkelii,CR,CHONDRICHTHYES
Fis-23707,15873.0,15873.0,NA,Pagrus pagrus,LC,SEABREAMS_PORGIES
Fis-31394,15939.0,NA,NA,Pandaka pygmaea,CR,NA
NA,41303.0,41303.0,NA,Sylvilagus palustris,LC,TERRESTRIAL_MAMMALS_marine
Fis-50720,16011.0,NA,NA,Favonigobius melanobranchus,LR/nt,NA
Fis-17253,16012.0,NA,NA,Favonigobius reichei,LR/nt,NA
