iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
60469804.0,Fis-50410,Chaenophryne draco,Chaenophryne draco,Smooth dreamer,NA
60469866.0,Fis-48922,Coryphaenoides rudis,Coryphaenoides rudis,Rudis rattail,NA
60469980.0,Fis-49741,Cyclothone parapallida,Cyclothone parapallida,Shadow bristlemouth,NA
60470089.0,Fis-35981,Danacetichthys galathenus,Danacetichthys galathenus,null,NA
60470092.0,Fis-49962,Diaphus problematicus,Diaphus problematicus,Problematic lanternfish,NA
60470096.0,Fis-49971,Diaphus vanhoeffeni,Diaphus vanhoeffeni,null,NA
60470322.0,Fis-64564,Dicrolene introniger,Dicrolene introniger,Digitate cusk eel,NA
60470358.0,Fis-50443,Dolopichthys jubatus,Dolopichthys jubatus,null,NA
60470361.0,Fis-50462,Dolopichthys pullatus,Dolopichthys pullatus,Lobed dreamer,NA
60470373.0,Fis-50455,Dysalotus oligoscolus,Dysalotus oligoscolus,null,NA
60470382.0,Fis-149939,Eustomias contiguus,Eustomias contiguus,null,NA
60470388.0,Fis-126126,Eustomias insularum,Eustomias insularum,null,NA
60470395.0,Fis-34808,Eustomias kreffti,Eustomias kreffti,null,NA
60470399.0,Fis-138425,Eustomias lanceolatus,Eustomias lanceolatus,null,NA
60470418.0,Fis-55670,Eustomias satterleei,Eustomias satterleei,Twinray dragonfish,NA
60470422.0,Fis-34818,Eustomias simplex,Eustomias simplex,null,NA
60470425.0,Fis-34819,Eustomias spherulifer,Eustomias spherulifer,null,NA
60470440.0,Fis-34820,Eustomias tenisoni,Eustomias tenisoni,null,NA
60470467.0,Fis-27015,Gadomus arcuatus,Gadomus arcuatus,Doublethread grenadier,NA
60470481.0,Fis-50589,Gigantactis elsmani,Gigantactis elsmani,null,NA
60470485.0,Fis-50591,Gigantactis gibbsi,Gigantactis gibbsi,null,NA
60470665.0,Fis-50594,Gigantactis gracilicauda,Gigantactis gracilicauda,null,NA
60470674.0,Fis-128096,Gigantactis herwigi,Gigantactis herwigi,null,NA
60470683.0,Fis-50599,Gigantactis longicirra,Gigantactis longicirra,null,NA
199311.0,Fis-23895,Ahlia egmontis,Ahlia egmontis,Key worm eel,NA
60470687.0,Fis-50600,Gigantactis vanhoeffeni,Gigantactis vanhoeffeni,null,NA
199221.0,Fis-32411,Aplatophis chauliodus,Aplatophis chauliodus,Fangtooth snake-eel,NA
60470704.0,Fis-62090,Gonorynchus gonorynchus,Gonorynchus gonorynchus,Beaked salmon,NA
199114.0,Fis-24006,Echiophis intertinctus,Echiophis intertinctus,Spotted spoon-nose eel,NA
60470750.0,Fis-27250,Grammonus longhursti,Grammonus longhursti,null,NA
60470770.0,Fis-50614,Haplophryne mollis,Haplophryne mollis,Soft leafvent angler,NA
60470792.0,Fis-50396,Himantolophus albinares,Himantolophus albinares,null,NA
60470817.0,Fis-143870,Himantolophus brevirostris,Himantolophus brevirostris,null,NA
60470856.0,Fis-149049,Himantolophus macroceras,Himantolophus macroceras,null,NA
198772.0,Fis-13508,Alectis alexandrina,Alectis alexandrina,Alexandria pompano,NA
60469175.0,Fis-50764,Abyssobrotula galatheae,Abyssobrotula galatheae,null,NA
198735.0,Fis-25411,Microchirus ocellatus,Microchirus ocellatus,Foureyed sole,NA
60470977.0,Fis-27233,Holcomycteronus profundissimus,Holcomycteronus profundissimus,null,NA
198712.0,Fis-29140,Serranus hepatus,Serranus hepatus,Brown comber,NA
60471195.0,Fis-53281,Hymenogadus gracilis,Hymenogadus gracilis,Slender membranehead,NA
198668.0,Fis-23737,Pomatoschistus minutus,Pomatoschistus minutus,Sand goby,NA
60471691.0,Fis-34771,Ichthyococcus polli,Ichthyococcus polli,null,NA
198647.0,Fis-23873,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,NA
60471792.0,Fis-52165,Kali kerberti,Kali kerberti,null,NA
198630.0,Fis-23518,Gymnammodytes cicerelus,Gymnammodytes cicerelus,Mediterranean sand eel,NA
60471825.0,Fis-50466,Kali macrura,Kali macrura,null,NA
198609.0,Fis-31236,Lophius budegassa,Lophius budegassa,Blackbellied angler,NA
60471850.0,Fis-112702,Laemonema robustum,Laemonema robustum,Robust mora,NA
198589.0,Fis-27012,Gaidropsarus granti,Gaidropsarus granti,Azores rockling,NA
60471855.0,Fis-49988,Lampadena speculigera,Lampadena speculigera,Mirror lanternfish,NA
198562.0,Fis-22727,Merluccius merluccius,Merluccius merluccius,European hake,NA
60471860.0,Fis-48156,Lampanyctus photonotus,Lampanyctus photonotus,null,NA
60471865.0,Fis-50028,Lampanyctus vadulus,Lampanyctus vadulus,null,NA
60471877.0,Fis-27226,Lamprogrammus brunswigi,Lamprogrammus brunswigi,null,NA
60471883.0,Fis-31218,Lamprogrammus exutus,Lamprogrammus exutus,Legless cuskeel,NA
60471901.0,Fis-33110,Lamprogrammus niger,Lamprogrammus niger,null,NA
60471916.0,Fis-132055,Lamprogrammus shcherbachevi,Lamprogrammus shcherbachevi,Scaleline cusk,NA
60471925.0,Fis-124379,Lasiognathus saccostoma,Lasiognathus saccostoma,null,NA
60470908.0,Fis-149058,Himantolophus multifurcatus,Himantolophus multifurcatus,null,NA
60472006.0,Fis-139501,Linophryne maderensis,Linophryne maderensis,null,NA
60472203.0,Fis-139502,Linophryne polypogon,Linophryne polypogon,null,NA
60472409.0,Fis-50635,Linophryne racemifera,Linophryne racemifera,null,NA
60472779.0,Fis-139503,Linophryne sexfilis,Linophryne sexfilis,null,NA
60473762.0,Fis-50171,Loweina interrupta,Loweina interrupta,null,NA
60475013.0,Fis-138093,Luciobrotula nolfi,Luciobrotula nolfi,null,NA
60475627.0,Fis-48978,Macrouroides inflaticeps,Macrouroides inflaticeps,Inflated whiptail,NA
60476220.0,Fis-149567,Maurolicus amethystinopunctatus,Maurolicus amethystinopunctatus,null,NA
60476941.0,Fis-145385,Melamphaes ebelingi,Melamphaes ebelingi,null,NA
60477122.0,Fis-33155,Melamphaes longivelis,Melamphaes longivelis,Eyebrow bigscale,NA
60477337.0,Fis-51000,Melamphaes polylepis,Melamphaes polylepis,null,NA
60477619.0,Fis-33156,Melamphaes pumilus,Melamphaes pumilus,null,NA
60477991.0,Fis-51001,Melamphaes suborbitalis,Melamphaes suborbitalis,Shoulderspine bigscale,NA
60478393.0,Fis-51003,Melamphaes typhlops,Melamphaes typhlops,null,NA
60478881.0,Fis-34830,Melanostomias melanops,Melanostomias melanops,null,NA
60479167.0,Fis-34832,Melanostomias paucilaternatus,Melanostomias paucilaternatus,Spothead dragonfish,NA
60479648.0,Fis-49729,Mentodus facilis,Mentodus facilis,null,NA
60480620.0,Fis-144477,Mentodus mesalirus,Mentodus mesalirus,null,NA
60480946.0,Fis-49717,Mentodus perforatus,Mentodus perforatus,null,NA
60481184.0,Fis-49711,Mentodus rostratus,Mentodus rostratus,null,NA
60481655.0,Fis-35659,Mesobius berryi,Mesobius berryi,Berry's grenadier,NA
60481692.0,Fis-149465,Nannobrachium wisneri,Nannobrachium wisneri,null,NA
60481712.0,Fis-139620,Nansenia longicauda,Nansenia longicauda,null,NA
60481729.0,Fis-143799,Nansenia megalopa,Nansenia megalopa,null,NA
60481876.0,Fis-143901,Nansenia pelagica,Nansenia pelagica,null,NA
60481885.0,Fis-49691,Narcetes erimelas,Narcetes erimelas,null,NA
60481914.0,Fis-31021,Neoceratias spinifer,Neoceratias spinifer,Spiny seadevil,NA
60482037.0,Fis-33803,Odontomacrurus murrayi,Odontomacrurus murrayi,Roundhead grenadier,NA
60482063.0,Fis-139680,Oneirodes clarkei,Oneirodes clarkei,null,NA
60482102.0,Fis-50544,Oneirodes macrosteus,Oneirodes macrosteus,null,NA
60482105.0,Fis-50552,Oneirodes myrionemus,Oneirodes myrionemus,null,NA
60482178.0,Fis-165192,Ophichthus pullus,Ophichthus pullus,null,NA
60482248.0,Fis-50194,Parabrotula plagiophthalma,Parabrotula plagiophthalma,False cusk,NA
60482259.0,Fis-166038,Paracaristius nudarcus,Paracaristius nudarcus,null,NA
60482312.0,Fis-27242,Penopus microphthalmus,Penopus microphthalmus,null,NA
60482374.0,Fis-168166,Pentherichthys atratus,Pentherichthys atratus,null,NA
60482467.0,Fis-34834,Photonectes caerulescens,Photonectes caerulescens,Bulbless dragonfish,NA
60482532.0,Fis-161040,Photostomias atrox,Photostomias atrox,null,NA
60482553.0,Fis-153714,Phyllorhinichthys balushkini,Phyllorhinichthys balushkini,null,NA
60482562.0,Fis-139713,Phyllorhinichthys micractis,Phyllorhinichthys micractis,null,NA
60482607.0,Fis-149275,Physiculus karrerae,Physiculus karrerae,null,NA
60482611.0,Fis-149274,Physiculus maslowskii,Physiculus maslowskii,null,NA
60482676.0,Fis-170174,Platyberyx andriashevi,Platyberyx andriashevi,null,NA
60482715.0,Fis-33119,Porogadus abyssalis,Porogadus abyssalis,null,NA
60482748.0,Fis-50204,Porogadus miles,Porogadus miles,Slender cuskeel,NA
60482776.0,Fis-132136,Porogadus nudus,Porogadus nudus,null,NA
60482810.0,Fis-51007,Poromitra capito,Poromitra capito,null,NA
60482859.0,Fis-50305,Poromitra megalops,Poromitra megalops,null,NA
60483092.0,Fis-127603,Pseudoscopelus scutatus,Pseudoscopelus scutatus,null,NA
60483137.0,Fis-150167,Regalecus russelii,Regalecus russelii,Oarfifsh,NA
60483177.0,Fis-126118,Rhynchactis macrothrix,Rhynchactis macrothrix,null,NA
60483211.0,Fis-27305,Rhynchohyalus natalensis,Rhynchohyalus natalensis,Glasshead barreleye,NA
60483257.0,Fis-64719,Rondeletia bicolor,Rondeletia bicolor,null,NA
60483273.0,Fis-30919,Rondeletia loricata,Rondeletia loricata,Redmouth whalefish,NA
60484333.0,Fis-53495,Scopelogadus mizolepis,Scopelogadus mizolepis,Ragged bigscale,NA
60484396.0,Fis-51188,Scorpaenodes insularis,Scorpaenodes insularis,null,NA
60484408.0,Fis-32570,Selachophidium guentheri,Selachophidium guentheri,Barbed brotula,NA
60484435.0,Fis-150465,Serranus heterurus,Serranus heterurus,null,NA
60484826.0,Fis-32105,Sternoptyx pseudodiaphana,Sternoptyx pseudodiaphana,False oblique hatchetfish,NA
60485122.0,Fis-50068,Symbolophorus kreffti,Symbolophorus kreffti,null,NA
60485860.0,Fis-49888,Uncisudis longirostra,Uncisudis longirostra,null,NA
21133131.0,Fis-34789,Stomias lampropeltis,Stomias lampropeltis,null,NA
21132986.0,Fis-34805,Eustomias enbarbatus,Eustomias enbarbatus,Barbate dragonfish,NA
21132856.0,Fis-32658,Yarrella blackfordi,Yarrella blackfordi,null,NA
21129279.0,Fis-33717,Gerres nigri,Gerres nigri,Guinean striped mojarra,NA
21113041.0,Fis-29765,Caranx senegallus,Caranx senegallus,Senegal jack,NA
21110276.0,Fis-30920,Barbourisia rufa,Barbourisia rufa,Velvet whalefish,NA
20662958.0,Fis-24622,Fundulus majalis,Fundulus majalis,Striped killifish,NA
60471973.0,Fis-33791,Leptostomias gracilis,Leptostomias gracilis,null,NA
20436497.0,Fis-23862,Trachinotus blochii,Trachinotus blochii,Snubnose pompano,NA
20431518.0,Fis-29908,Decapterus macrosoma,Decapterus macrosoma,Shortfin scad,NA
20255775.0,Fis-47256,Alepes apercna,Alepes apercna,Smallmouth scad,NA
18257762.0,Fis-23825,Spinachia spinachia,Spinachia spinachia,Sea stickleback,NA
18256726.0,Fis-34803,Eustomias braueri,Eustomias braueri,null,NA
18252612.0,Fis-31240,Cyclothone acclinidens,Cyclothone acclinidens,Benttooth bristlemouth,NA
18159556.0,Fis-32475,Gobius gasteveni,Gobius gasteveni,Steven's goby,NA
18155920.0,Fis-32336,Opisthoproctus soleatus,Opisthoproctus soleatus,Barrel-eye,NA
18125103.0,Fis-22732,Pollachius pollachius,Pollachius pollachius,Pollack,NA
16779491.0,Fis-23743,Prionotus carolinus,Prionotus carolinus,Northern searobin,NA
16779096.0,Fis-24917,Pontinus nematophthalmus,Pontinus nematophthalmus,Spinythroat scorpionfish,NA
16777363.0,Fis-25014,Symphurus pusillus,Symphurus pusillus,Northern tonguefish,NA
16765093.0,Fis-25036,Trinectes inscriptus,Trinectes inscriptus,Scrawled sole,NA
16759242.0,Fis-148253,Pronotogrammus martinicensis,Pronotogrammus martinicensis,Roughtongue bass,NA
16749758.0,Fis-17381,Pareques iwamotoi,Pareques iwamotoi,Blackbar drum,NA
16720267.0,Fis-23593,Lethrinus obsoletus,Lethrinus obsoletus,Orange-striped emperor,NA
16719387.0,Fis-23519,Gymnocranius euanus,Gymnocranius euanus,Japanese large-eye bream,NA
16545256.0,Fis-30525,Psenes pellucidus,Psenes pellucidus,Bluefin driftfish,NA
16507442.0,Fis-23808,Seriola zonata,Seriola zonata,Banded rudderfish,NA
16505842.0,Fis-30437,Ophidion selenops,Ophidion selenops,Mooneye cusk-eel,NA
16447855.0,Fis-149061,Sargocentron hastatum,Sargocentron hastatum,Red squirrelfish,NA
16439757.0,Fis-53660,Cyttopsis rosea,Cyttopsis rosea,Rosy dory,NA
16435325.0,Fis-22858,Centropristis striata,Centropristis striata,Black seabass,NA
16425468.0,Fis-24470,Bothus ocellatus,Bothus ocellatus,Eyed flounder,NA
16407184.0,Fis-32690,Apionichthys dumerili,Apionichthys dumerili,Longtail sole,NA
61668607.0,Fis-12876,Anguilla bengalensis,Anguilla bengalensis,Indian mottled eel,NA
15623265.0,Fis-31174,Lepidotrigla cadmani,Lepidotrigla cadmani,Scalebreast gurnard,NA
15622764.0,Fis-27703,Neomerinthe folgori,Neomerinthe folgori,Folger's scorpionfish,NA
15601988.0,Fis-27192,Monolene mertensi,Monolene mertensi,Marten's moonflounder,NA
15601894.0,Fis-26471,Symbolophorus boops,Symbolophorus boops,Bogue lanternfish,NA
15599123.0,Fis-23166,Lepidophanes gaussi,Lepidophanes gaussi,null,NA
15598809.0,Fis-33801,Diaphus taaningi,Diaphus taaningi,Slopewater lanternfish,NA
15598524.0,Fis-26206,Benthosema suborbitale,Benthosema suborbitale,Smallfin lanternfish,NA
15522146.0,Fis-126909,Coryphaenoides paramarshalli,Coryphaenoides paramarshalli,null,NA
15148522.0,Fis-126092,Conocara macropterum,Conocara macropterum,Longfin smooth-head,NA
13487700.0,Fis-26645,Cheilopogon nigricans,Cheilopogon nigricans,Blacksail flyingfish,NA
13486169.0,Fis-24365,Synodus synodus,Synodus synodus,Diamond lizardfish,NA
61934220.0,Fis-50606,Gigantactis watermani,Gigantactis watermani,null,NA
61934241.0,Fis-50439,Dolopichthys danae,Dolopichthys danae,null,NA
61936075.0,Fis-169966,Canthigaster petersii,Canthigaster petersii,Peter's toby,NA
61984292.0,Fis-30054,Gnatholepis thompsoni,Gnatholepis thompsoni,Goldspot goby,NA
62021891.0,ITS-176860,Larus novaehollandiae,Larus novaehollandiae,silver gull,NA
62026481.0,ITS-176882,Gelochelidon nilotica,Gelochelidon nilotica,gull-billed tern,NA
62030608.0,ITS-176824,Larus argentatus,Larus argentatus,herring gull,NA
199115.0,Fis-23938,Callechelys guineensis,Callechelys guineensis,Shorttail snake eel,NA
198752.0,Fis-3310,Chelidonichthys lucerna,Chelidonichthys lucerna,Tub gurnard,NA
198713.0,Fis-23811,Serranus scriba,Serranus scriba,Painted comber,NA
198649.0,Fis-22746,Cepola macrophthalma,Cepola macrophthalma,Red bandfish,NA
198610.0,Fis-29433,Lophius piscatorius,Lophius piscatorius,Angler,NA
198564.0,Fis-26888,Cataetyx alleni,Cataetyx alleni,null,NA
197078.0,Fis-159662,Amphiarius phrygiatus,Amphiarius phrygiatus,Kukwari sea catfish,NA
21132989.0,Fis-34806,Eustomias fissibarbis,Eustomias fissibarbis,null,NA
21132672.0,Fis-32889,Aphanopus intermedius,Aphanopus intermedius,Intermediate scabbardfish,NA
21130020.0,Fis-52384,Corcyrogobius lubbocki,Corcyrogobius lubbocki,null,NA
21110389.0,Fis-50088,Apletodon pellegrini,Apletodon pellegrini,Chubby clingfish,NA
20256067.0,Fis-142089,Alepes kleinii,Alepes kleinii,Razorbelly scad,NA
18257780.0,Fis-31390,Fistularia commersonii,Fistularia commersonii,Bluespotted cornetfish,NA
18252616.0,Fis-33739,Cyclothone livida,Cyclothone livida,null,NA
18227064.0,Fis-24267,Phrynorhombus norvegicus,Phrynorhombus norvegicus,Norwegian topknot,NA
18155933.0,Fis-28109,Barbantus curvifrons,Barbantus curvifrons,Palebelly searsid,NA
18125145.0,Fis-23757,Raniceps raninus,Raniceps raninus,Tadpole fish,NA
16780973.0,Fis-23744,Prionotus evolans,Prionotus evolans,Striped searobin,NA
16777371.0,Fis-49386,Symphurus rhytisma,Symphurus rhytisma,Patchtail tonguefish,NA
16759321.0,Fis-24920,Pseudogramma gregoryi,Pseudogramma gregoryi,Reef bass,NA
16720328.0,Fis-30235,Lethrinus olivaceus,Lethrinus olivaceus,Longface emperor,NA
16505916.0,Fis-49790,Otophidium chickcharney,Otophidium chickcharney,Ghost cusk-eel,NA
16439848.0,Fis-23107,Decapterus punctatus,Decapterus punctatus,Round scad,NA
16425533.0,Fis-30775,Bothus robinsi,Bothus robinsi,Twospot flounder,NA
16405644.0,Fis-23343,Anchoa cayorum,Anchoa cayorum,Key anchovy,NA
15623268.0,Fis-31175,Lepidotrigla carolae,Lepidotrigla carolae,Carol's gurnard,NA
15622630.0,Fis-112634,Bathysolea polli,Bathysolea polli,null,NA
15601902.0,Fis-26534,Taaningichthys minimus,Taaningichthys minimus,Waistcoat lanternfish,NA
15598812.0,Fis-32359,Diaphus termophilus,Diaphus termophilus,Taaning's lantern fish,NA
15522149.0,Fis-29359,Coryphaenoides rupestris,Coryphaenoides rupestris,Roundnose grenadier,NA
15148566.0,Fis-126093,Conocara salmoneum,Conocara salmoneum,Salmon smooth-head,NA
13487733.0,Fis-50817,Fodiator acutus,Fodiator acutus,Sharpchin flyingfish,NA
199314.0,Fis-27291,Echelus pachyrhynchus,Echelus pachyrhynchus,null,NA
198611.0,Fis-22718,Benthosema glaciale,Benthosema glaciale,Glacier lantern fish,NA
21133003.0,Fis-34813,Eustomias melanonema,Eustomias melanonema,null,NA
20256729.0,Fis-23387,Atule mate,Atule mate,Yellowtail scad,NA
18252619.0,Fis-32102,Cyclothone pallida,Cyclothone pallida,Tan bristlemouth,NA
18155939.0,Fis-34480,Holtbyrnia anomala,Holtbyrnia anomala,Bighead searsid,NA
16545346.0,Fis-63533,Lonchopisthus lemur,Lonchopisthus lemur,null,NA
16449034.0,Fis-24683,Sargocentron vexillarium,Sargocentron vexillarium,Dusky squirrelfish,NA
16425572.0,Fis-138923,Bregmaceros cantori,Bregmaceros cantori,Striped codlet,NA
15623273.0,Fis-5669,Trigloporus lastoviza,Trigloporus lastoviza,Streaked gurnard,NA
15601905.0,Fis-32349,Taaningichthys paurolychnus,Taaningichthys paurolychnus,null,NA
15522152.0,Fis-27032,Coryphaenoides zaniophorus,Coryphaenoides zaniophorus,Thickbeard grenadier,NA
15148742.0,Fis-27977,Einara macrolepis,Einara macrolepis,Loosescale smooth-head,NA
13487740.0,Fis-26550,Hirundichthys affinis,Hirundichthys affinis,Fourwing flyingfish,NA
199323.0,Fis-27302,Nemichthys curvirostris,Nemichthys curvirostris,Boxer snipe eel,NA
198612.0,Fis-23087,Ceratoscopelus maderensis,Ceratoscopelus maderensis,Madeira lantern fish,NA
18252629.0,Fis-32103,Cyclothone pseudopallida,Cyclothone pseudopallida,Slender bristlemouth,NA
16759353.0,Fis-30589,Rypticus maculatus,Rypticus maculatus,Whitespotted soapfish,NA
16449531.0,Fis-25403,Gephyroberyx darwinii,Gephyroberyx darwinii,Darwin's slimehead,NA
15522159.0,Fis-49003,Gadomus longifilis,Gadomus longifilis,Treadfin grenadier,NA
13487874.0,Fis-23746,Prognichthys gibbifrons,Prognichthys gibbifrons,Bluntnose flyingfish,NA
197319.0,Fis-33882,Gobiomorphus cotidianus,Gobiomorphus cotidianus,Common bully,NA
20429419.0,Fis-148491,Carangoides coeruleopinnatus,Carangoides coeruleopinnatus,Coastal trevally,NA
16449654.0,Fis-23533,Harengula clupeola,Harengula clupeola,False herring,NA
22694357.0,ITS-560740,Larus armenicus,Larus armenicus,Armenian gull,NA
64239743.0,WBD-Eup-43,Euphausia superba,Euphausia superba,Antarctic krill,NA
22694601.0,ITS-176891,Sterna dougallii,Sterna dougallii,roseate tern,NA
65134524.0,Fis-29704,Aulorhynchus flavidus,Aulorhynchus flavidus,Tube-snout,NA
65134839.0,Fis-29420,Hypoptychus dybowskii,Hypoptychus dybowskii,Korean sandlance,NA
65134886.0,Fis-23389,Aulostomus chinensis,Aulostomus chinensis,Chinese trumpetfish,NA
65134998.0,Fis-32617,Aeoliscus punctulatus,Aeoliscus punctulatus,Speckled shrimpfish,NA
65135062.0,Fis-26161,Aeoliscus strigatus,Aeoliscus strigatus,Razorfish,NA
65349869.0,Fis-29092,Centriscops humerosus,Centriscops humerosus,Banded yellowfish,NA
65350111.0,Fis-28236,Centriscus cristatus,Centriscus cristatus,Smooth razorfish,NA
65363069.0,Fis-35791,Notopogon lilliei,Notopogon lilliei,Crested bellowfish,NA
65363156.0,Fis-32556,Notopogon xenosoma,Notopogon xenosoma,Longspine bellowfish,NA
65363244.0,Fis-47217,Solenostomus armatus,Solenostomus armatus,Armored pipefish,NA
65363316.0,Fis-32618,Solenostomus cyanopterus,Solenostomus cyanopterus,Ghost pipefish,NA
65363417.0,Fis-26477,Solenostomus paradoxus,Solenostomus paradoxus,Harlequin ghost pipefish,NA
65363628.0,Fis-26663,Bhanotia fasciolata,Bhanotia fasciolata,Corrugated pipefish,NA
65364515.0,Fis-35346,Choeroichthys cinctus,Choeroichthys cinctus,Barred shortbody pipefish,NA
65364553.0,Fis-25613,Choeroichthys sculptus,Choeroichthys sculptus,Sculptured pipefish,NA
65364895.0,Fis-57917,Corythoichthys insularis,Corythoichthys insularis,null,NA
65364931.0,Fis-25914,Corythoichthys intestinalis,Corythoichthys intestinalis,Scribbled pipefish,NA
65365012.0,Fis-31610,Corythoichthys nigripectus,Corythoichthys nigripectus,Black-breasted pipefish,NA
65365054.0,Fis-31611,Corythoichthys ocellatus,Corythoichthys ocellatus,Ocellated pipefish,NA
65365100.0,Fis-31613,Corythoichthys schultzi,Corythoichthys schultzi,Schultz's pipefish,NA
65365107.0,Fis-31612,Corythoichthys polynotatus,Corythoichthys polynotatus,Many-spotted pipefish,NA
65365759.0,Fis-25916,Cosmocampus darrosanus,Cosmocampus darrosanus,D'Arros pipefish,NA
65365899.0,Fis-25917,Cosmocampus maxweberi,Cosmocampus maxweberi,Maxweber's pipefish,NA
65365975.0,Fis-24523,Cosmocampus profundus,Cosmocampus profundus,Deepwater pipefish,NA
65366073.0,Fis-53022,Doryrhamphus japonicus,Doryrhamphus japonicus,Honshu pipefish,NA
65366280.0,Fis-150344,Doryrhamphus negrosensis,Doryrhamphus negrosensis,Negros pipefish,NA
65366377.0,Fis-21236,Dunckerocampus baldwini,Dunckerocampus baldwini,Redstripe pipefish,NA
65366455.0,Fis-133276,Dunckerocampus boylei,Dunckerocampus boylei,Broad-banded Pipefish,NA
65367453.0,Fis-112301,Filicampus tigris,Filicampus tigris,Tiger pipefish,NA
65367461.0,Fis-28621,Halicampus boothae,Halicampus boothae,Booth;s pipefish,NA
65367566.0,Fis-25951,Halicampus brocki,Halicampus brocki,Brock's pipefish,NA
65367574.0,Fis-25920,Halicampus dunckeri,Halicampus dunckeri,Duncker's pipefish,NA
65367590.0,Fis-32505,Halicampus grayi,Halicampus grayi,Gray's pipefish,NA
65367594.0,Fis-33825,Halicampus macrorhynchus,Halicampus macrorhynchus,Ornate pipefish,NA
65367712.0,Fis-25921,Halicampus mataafae,Halicampus mataafae,Samoan pipefish,NA
65368085.0,Fis-112315,Heraldia nocturna,Heraldia nocturna,Upside-down pipefish,NA
65368238.0,Fis-112318,Histiogamphelus briggsii,Histiogamphelus briggsii,Briggs' pipefish,NA
65368242.0,Fis-112321,Histiogamphelus cristatus,Histiogamphelus cristatus,Macleay's crested pipefish,NA
65369161.0,Fis-112383,Kaupus costatus,Kaupus costatus,Deepbody pipefish,NA
65369241.0,Fis-112385,Kimblaeus bassensis,Kimblaeus bassensis,Trawl pipefish,NA
65369305.0,Fis-161685,Kyonemichthys rumengani,Kyonemichthys rumengani,Thread pipefish,NA
65369313.0,Fis-112386,Leptoichthys fistularius,Leptoichthys fistularius,Brush-tailed pipefish,NA
65369760.0,Fis-28656,Leptonotus blainvilleanus,Leptonotus blainvilleanus,Deep-bodied pipefish,NA
65369867.0,Fis-112402,Leptonotus norae,Leptonotus norae,Longsnout pipefish,NA
65370289.0,Fis-112415,Lissocampus runa,Lissocampus runa,Javelin pipefish,NA
65370433.0,Fis-112419,Maroubra perserrata,Maroubra perserrata,Sawtooth pipefish,NA
65370525.0,Fis-62188,Micrognathus brevirostris,Micrognathus brevirostris,Thorntail pipefish,NA
65370664.0,Fis-24776,Micrognathus crinitus,Micrognathus crinitus,Banded pipefish,NA
65370734.0,Fis-140413,Micrognathus erugatus,Micrognathus erugatus,null,NA
65370744.0,Fis-26670,Micrognathus micronotopterus,Micrognathus micronotopterus,Tidepool pipefish,NA
65370765.0,Fis-32506,Micrognathus natans,Micrognathus natans,Offshore pipefish,NA
65371889.0,Fis-112455,Mitotichthys tuckeri,Mitotichthys tuckeri,Tucker's pipefish,NA
65372127.0,Fis-52612,Nannocampus pictus,Nannocampus pictus,Reef pipefish,NA
65372227.0,Fis-112457,Nannocampus subosseus,Nannocampus subosseus,Bony-headed pipefish,NA
65372435.0,Fis-112460,Notiocampus ruber,Notiocampus ruber,Red pipefish,NA
65372543.0,Fis-112462,Penetopteryx taeniocephalus,Penetopteryx taeniocephalus,Oceanic pipefish,NA
65372675.0,Fis-26676,Phoxocampus belcheri,Phoxocampus belcheri,Rock pipefish,NA
65372732.0,Fis-25925,Phoxocampus diacanthus,Phoxocampus diacanthus,Spined pipefish,NA
65373532.0,Fis-112468,Pugnaso curtirostris,Pugnaso curtirostris,Pug-nosed pipefish,NA
65374054.0,Fis-32241,Siokunichthys bentuviai,Siokunichthys bentuviai,Barred xenia-pipefish,NA
65374622.0,Fis-30690,Syngnathus californiensis,Syngnathus californiensis,Kelp pipefish,NA
65374676.0,Fis-30691,Syngnathus euchrous,Syngnathus euchrous,Chocolate pipefish,NA
65374916.0,Fis-30693,Syngnathus leptorhynchus,Syngnathus leptorhynchus,Bay pipefish,NA
65375137.0,Fis-53112,Trachyrhamphus longirostris,Trachyrhamphus longirostris,Straightstick pipefish,NA
65375205.0,Fis-53108,Trachyrhamphus serratus,Trachyrhamphus serratus,null,NA
65375397.0,Fis-53124,Urocampus carinirostris,Urocampus carinirostris,Hairy pipefish,NA
65375519.0,Fis-112522,Vanacampus margaritifer,Vanacampus margaritifer,Mother-of-pearl pipefish,NA
65375571.0,Fis-112538,Vanacampus phillipi,Vanacampus phillipi,Port Phillip pipefish,NA
65375703.0,Fis-112543,Vanacampus poecilolaemus,Vanacampus poecilolaemus,null,NA
65367059.0,Fis-9993,Dunckerocampus pessuliferus,Dunckerocampus pessuliferus,Yellowbanded pipefish,NA
67851665.0,Fis-32522,Saurida flamma,Saurida flamma,Orangemouth lizardfish,NA
67852269.0,Fis-25170,Saurida gracilis,Saurida gracilis,Gracile lizardfish,NA
67852930.0,Fis-32678,Saurida nebulosa,Saurida nebulosa,Clouded lizardfish,NA
67853294.0,Fis-134146,Synodus capricornis,Synodus capricornis,Capricorn lizardfish,NA
67853390.0,Fis-35278,Synodus dermatogenys,Synodus dermatogenys,Sand lizardfish,NA
67853408.0,Fis-35406,Synodus doaki,Synodus doaki,Arrowtooth lizardfish,NA
67853416.0,Fis-150130,Synodus falcatus,Synodus falcatus,null,NA
67853432.0,Fis-32591,Synodus hoshinonis,Synodus hoshinonis,Blackear lizardfish,NA
