"rgn_id","year","layer","usd","rgn_name"
212,2001,"gdp",6.31013e+07,"Kiribati"
212,1972,"gdp",1.89365e+07,"Kiribati"
212,2008,"gdp",1.35044e+08,"Kiribati"
212,2007,"gdp",1.23005e+08,"Kiribati"
212,1975,"gdp",5.50818e+07,"Kiribati"
212,1988,"gdp",3.08423e+07,"Kiribati"
212,1978,"gdp",4.521e+07,"Kiribati"
212,1987,"gdp",2.39245e+07,"Kiribati"
212,1994,"gdp",5.62003e+07,"Kiribati"
212,1980,"gdp",2.79355e+07,"Kiribati"
212,1982,"gdp",2.96592e+07,"Kiribati"
212,1999,"gdp",7.05961e+07,"Kiribati"
212,1974,"gdp",8.56372e+07,"Kiribati"
212,1996,"gdp",6.78664e+07,"Kiribati"
212,2002,"gdp",7.2259e+07,"Kiribati"
212,1989,"gdp",2.95588e+07,"Kiribati"
212,1998,"gdp",6.70974e+07,"Kiribati"
212,1973,"gdp",3.17107e+07,"Kiribati"
212,1990,"gdp",2.84139e+07,"Kiribati"
212,1971,"gdp",1.52786e+07,"Kiribati"
212,1986,"gdp",2.05729e+07,"Kiribati"
212,1991,"gdp",4.77973e+07,"Kiribati"
212,1993,"gdp",4.86133e+07,"Kiribati"
212,1997,"gdp",6.91525e+07,"Kiribati"
212,1979,"gdp",4.26202e+07,"Kiribati"
212,1992,"gdp",4.97243e+07,"Kiribati"
20,2001,"gdp",5.33052e+11,"South Korea"
20,1962,"gdp",2.74594e+09,"South Korea"
20,1999,"gdp",4.86315e+11,"South Korea"
20,2000,"gdp",5.61633e+11,"South Korea"
20,1983,"gdp",9.0524e+10,"South Korea"
20,1961,"gdp",2.35706e+09,"South Korea"
20,2002,"gdp",6.0902e+11,"South Korea"
20,2011,"gdp",1.20246e+12,"South Korea"
20,1980,"gdp",6.78024e+10,"South Korea"
20,1981,"gdp",7.6241e+10,"South Korea"
20,2006,"gdp",1.0118e+12,"South Korea"
20,1979,"gdp",6.97318e+10,"South Korea"
20,1996,"gdp",6.03413e+11,"South Korea"
20,1998,"gdp",3.76482e+11,"South Korea"
20,1960,"gdp",3.89185e+09,"South Korea"
20,1973,"gdp",1.45383e+10,"South Korea"
20,2003,"gdp",6.80521e+11,"South Korea"
20,1963,"gdp",3.86373e+09,"South Korea"
20,1976,"gdp",3.13545e+10,"South Korea"
20,2009,"gdp",9.01935e+11,"South Korea"
20,1982,"gdp",8.16392e+10,"South Korea"
20,1995,"gdp",5.5933e+11,"South Korea"
20,1994,"gdp",4.58704e+11,"South Korea"
20,2010,"gdp",1.0945e+12,"South Korea"
20,1984,"gdp",9.99834e+10,"South Korea"
20,2013,"gdp",1.30455e+12,"South Korea"
20,1974,"gdp",2.04265e+10,"South Korea"
20,1987,"gdp",1.50987e+11,"South Korea"
20,1977,"gdp",4.02558e+10,"South Korea"
20,1978,"gdp",5.42738e+10,"South Korea"
20,1965,"gdp",3.01761e+09,"South Korea"
20,1966,"gdp",3.80604e+09,"South Korea"
20,1997,"gdp",5.60485e+11,"South Korea"
20,2012,"gdp",1.22281e+12,"South Korea"
20,1971,"gdp",1.04183e+10,"South Korea"
20,1972,"gdp",1.13676e+10,"South Korea"
20,2007,"gdp",1.12268e+12,"South Korea"
20,2008,"gdp",1.00222e+12,"South Korea"
20,1993,"gdp",3.91963e+11,"South Korea"
20,1992,"gdp",3.56118e+11,"South Korea"
20,1967,"gdp",4.70275e+09,"South Korea"
20,1964,"gdp",3.35813e+09,"South Korea"
20,1986,"gdp",1.19774e+11,"South Korea"
20,1991,"gdp",3.32325e+11,"South Korea"
20,2004,"gdp",7.64881e+11,"South Korea"
20,2005,"gdp",8.98134e+11,"South Korea"
20,1970,"gdp",9.40978e+09,"South Korea"
20,1968,"gdp",5.95534e+09,"South Korea"
20,1975,"gdp",2.27975e+10,"South Korea"
20,1989,"gdp",2.48769e+11,"South Korea"
20,1985,"gdp",1.0373e+11,"South Korea"
20,1990,"gdp",2.84757e+11,"South Korea"
20,1988,"gdp",2.02308e+11,"South Korea"
20,1969,"gdp",7.47569e+09,"South Korea"
51,2005,"gdp",8.07979e+10,"Kuwait"
51,2012,"gdp",1.74045e+11,"Kuwait"
51,2008,"gdp",1.47402e+11,"Kuwait"
51,1985,"gdp",2.1446e+10,"Kuwait"
51,2010,"gdp",1.15429e+11,"Kuwait"
51,2006,"gdp",1.01561e+11,"Kuwait"
51,1988,"gdp",2.06903e+10,"Kuwait"
51,1974,"gdp",1.30069e+10,"Kuwait"
51,1969,"gdp",2.7692e+09,"Kuwait"
51,1990,"gdp",1.84278e+10,"Kuwait"
51,1991,"gdp",1.101e+10,"Kuwait"
51,2011,"gdp",1.54032e+11,"Kuwait"
51,2013,"gdp",1.75831e+11,"Kuwait"
51,1971,"gdp",3.88039e+09,"Kuwait"
51,1973,"gdp",5.4088e+09,"Kuwait"
51,1984,"gdp",2.17001e+10,"Kuwait"
51,1987,"gdp",2.23687e+10,"Kuwait"
51,1989,"gdp",2.43139e+10,"Kuwait"
51,1968,"gdp",2.6628e+09,"Kuwait"
51,2004,"gdp",5.94405e+10,"Kuwait"
51,2003,"gdp",4.78758e+10,"Kuwait"
51,2009,"gdp",1.05911e+11,"Kuwait"
51,1972,"gdp",4.45054e+09,"Kuwait"
51,1983,"gdp",2.08711e+10,"Kuwait"
51,1993,"gdp",2.39414e+10,"Kuwait"
51,1986,"gdp",1.7904e+10,"Kuwait"
51,1967,"gdp",2.4416e+09,"Kuwait"
51,1977,"gdp",1.41374e+10,"Kuwait"
51,2001,"gdp",3.48908e+10,"Kuwait"
51,2002,"gdp",3.81388e+10,"Kuwait"
51,1978,"gdp",1.55036e+10,"Kuwait"
51,1982,"gdp",2.15772e+10,"Kuwait"
51,2007,"gdp",1.14722e+11,"Kuwait"
51,1965,"gdp",2.0972e+09,"Kuwait"
51,1976,"gdp",1.31323e+10,"Kuwait"
51,1975,"gdp",1.20228e+10,"Kuwait"
51,1994,"gdp",2.48485e+10,"Kuwait"
51,2000,"gdp",3.7718e+10,"Kuwait"
51,1981,"gdp",2.5058e+10,"Kuwait"
51,1979,"gdp",2.47491e+10,"Kuwait"
51,1970,"gdp",2.87364e+09,"Kuwait"
51,1999,"gdp",3.01209e+10,"Kuwait"
51,1996,"gdp",3.14929e+10,"Kuwait"
51,1998,"gdp",2.59462e+10,"Kuwait"
51,1980,"gdp",2.86389e+10,"Kuwait"
51,1992,"gdp",1.98586e+10,"Kuwait"
51,1966,"gdp",2.3912e+09,"Kuwait"
51,1997,"gdp",3.03504e+10,"Kuwait"
51,1995,"gdp",2.71917e+10,"Kuwait"
69,2008,"gdp",3.36694e+10,"Latvia"
69,2009,"gdp",2.58758e+10,"Latvia"
69,2012,"gdp",2.83726e+10,"Latvia"
69,1998,"gdp",6.61696e+09,"Latvia"
69,2007,"gdp",2.87657e+10,"Latvia"
69,1999,"gdp",7.28852e+09,"Latvia"
69,2000,"gdp",7.83307e+09,"Latvia"
69,2013,"gdp",3.09567e+10,"Latvia"
69,1996,"gdp",5.58529e+09,"Latvia"
69,2011,"gdp",2.84803e+10,"Latvia"
69,1991,"gdp",6.75642e+09,"Latvia"
69,2001,"gdp",8.31305e+09,"Latvia"
69,1994,"gdp",5.06085e+09,"Latvia"
69,2005,"gdp",1.60418e+10,"Latvia"
69,2004,"gdp",1.37616e+10,"Latvia"
69,1993,"gdp",4.46799e+09,"Latvia"
69,1995,"gdp",5.23572e+09,"Latvia"
69,1992,"gdp",4.84806e+09,"Latvia"
69,1997,"gdp",6.13323e+09,"Latvia"
69,1987,"gdp",5.71585e+09,"Latvia"
69,2006,"gdp",1.9935e+10,"Latvia"
69,2010,"gdp",2.40097e+10,"Latvia"
69,2003,"gdp",1.11865e+10,"Latvia"
69,1989,"gdp",7.69032e+09,"Latvia"
69,1990,"gdp",7.447e+09,"Latvia"
69,2002,"gdp",9.31478e+09,"Latvia"
69,1988,"gdp",6.82701e+09,"Latvia"
78,2004,"gdp",2.09552e+10,"Lebanon"
78,1999,"gdp",1.73911e+10,"Lebanon"
78,2009,"gdp",3.51396e+10,"Lebanon"
78,2010,"gdp",3.801e+10,"Lebanon"
78,2002,"gdp",1.91522e+10,"Lebanon"
78,2003,"gdp",2.00829e+10,"Lebanon"
78,2011,"gdp",4.00789e+10,"Lebanon"
78,1988,"gdp",3.31354e+09,"Lebanon"
78,1989,"gdp",2.718e+09,"Lebanon"
78,1996,"gdp",1.36902e+10,"Lebanon"
78,2000,"gdp",1.72604e+10,"Lebanon"
78,2001,"gdp",1.76498e+10,"Lebanon"
78,2007,"gdp",2.45771e+10,"Lebanon"
78,2005,"gdp",2.12876e+10,"Lebanon"
78,2006,"gdp",2.17964e+10,"Lebanon"
78,2008,"gdp",2.88299e+10,"Lebanon"
78,2013,"gdp",4.43524e+10,"Lebanon"
78,1995,"gdp",1.17188e+10,"Lebanon"
78,1992,"gdp",5.54592e+09,"Lebanon"
78,1997,"gdp",1.57519e+10,"Lebanon"
78,1998,"gdp",1.72472e+10,"Lebanon"
78,1991,"gdp",4.4515e+09,"Lebanon"
78,2012,"gdp",4.32051e+10,"Lebanon"
78,1990,"gdp",2.83849e+09,"Lebanon"
78,1993,"gdp",7.53526e+09,"Lebanon"
78,1994,"gdp",9.59913e+09,"Lebanon"
97,1962,"gdp",1.91862e+08,"Liberia"
97,1961,"gdp",1.83921e+08,"Liberia"
97,1963,"gdp",2.0023e+08,"Liberia"
97,1999,"gdp",4.418e+08,"Liberia"
97,1982,"gdp",8.63933e+08,"Liberia"
97,1983,"gdp",8.23375e+08,"Liberia"
97,1971,"gdp",3.41543e+08,"Liberia"
97,1972,"gdp",3.68098e+08,"Liberia"
97,1960,"gdp",1.90496e+08,"Liberia"
97,1984,"gdp",8.48478e+08,"Liberia"
97,1985,"gdp",8.51296e+08,"Liberia"
97,1966,"gdp",2.44459e+08,"Liberia"
97,1994,"gdp",1.322e+08,"Liberia"
97,1970,"gdp",3.231e+08,"Liberia"
97,1969,"gdp",3.06962e+08,"Liberia"
97,1973,"gdp",3.86968e+08,"Liberia"
97,1995,"gdp",1.348e+08,"Liberia"
97,1964,"gdp",2.18929e+08,"Liberia"
97,2004,"gdp",4.67e+08,"Liberia"
97,2000,"gdp",5.29065e+08,"Liberia"
97,1967,"gdp",2.61024e+08,"Liberia"
97,2002,"gdp",5.36e+08,"Liberia"
97,1998,"gdp",3.596e+08,"Liberia"
97,2003,"gdp",4.09e+08,"Liberia"
97,1993,"gdp",1.604e+08,"Liberia"
97,2005,"gdp",5.42e+08,"Liberia"
97,1974,"gdp",4.86955e+08,"Liberia"
97,1965,"gdp",2.29261e+08,"Liberia"
97,1997,"gdp",2.959e+08,"Liberia"
97,2001,"gdp",5.15e+08,"Liberia"
97,1968,"gdp",2.76821e+08,"Liberia"
97,1980,"gdp",8.54712e+08,"Liberia"
97,1992,"gdp",2.235e+08,"Liberia"
97,1981,"gdp",8.46514e+08,"Liberia"
97,1977,"gdp",6.73011e+08,"Liberia"
97,1987,"gdp",9.728e+08,"Liberia"
97,2013,"gdp",1.95096e+09,"Liberia"
97,1990,"gdp",3.844e+08,"Liberia"
97,1978,"gdp",7.1724e+08,"Liberia"
97,1986,"gdp",8.40964e+08,"Liberia"
97,1991,"gdp",3.48e+08,"Liberia"
97,1996,"gdp",1.594e+08,"Liberia"
97,1975,"gdp",5.77549e+08,"Liberia"
97,1979,"gdp",8.14068e+08,"Liberia"
97,2007,"gdp",7.39027e+08,"Liberia"
97,1988,"gdp",1.0383e+09,"Liberia"
97,2012,"gdp",1.73383e+09,"Liberia"
97,2011,"gdp",1.53775e+09,"Liberia"
97,2006,"gdp",6.04029e+08,"Liberia"
97,1989,"gdp",7.863e+08,"Liberia"
97,1976,"gdp",5.96676e+08,"Liberia"
97,2009,"gdp",1.15515e+09,"Liberia"
97,2008,"gdp",8.5004e+08,"Liberia"
97,2010,"gdp",1.2927e+09,"Liberia"
67,1999,"gdp",3.04844e+10,"Libya"
67,2000,"gdp",3.38966e+10,"Libya"
67,1996,"gdp",2.78846e+10,"Libya"
67,1998,"gdp",2.72515e+10,"Libya"
67,2013,"gdp",7.41995e+10,"Libya"
67,1995,"gdp",2.55414e+10,"Libya"
67,1997,"gdp",3.07009e+10,"Libya"
67,2006,"gdp",5.64844e+10,"Libya"
67,2007,"gdp",7.18033e+10,"Libya"
67,2001,"gdp",2.84203e+10,"Libya"
67,2011,"gdp",3.46994e+10,"Libya"
67,2008,"gdp",9.31677e+10,"Libya"
67,2005,"gdp",4.4e+10,"Libya"
67,1993,"gdp",3.06601e+10,"Libya"
67,2003,"gdp",2.40625e+10,"Libya"
67,2012,"gdp",8.18737e+10,"Libya"
67,2002,"gdp",1.98425e+10,"Libya"
67,2004,"gdp",3.33846e+10,"Libya"
67,1994,"gdp",2.86105e+10,"Libya"
67,2010,"gdp",7.47553e+10,"Libya"
67,1992,"gdp",3.3887e+10,"Libya"
67,2009,"gdp",6.23604e+10,"Libya"
67,1990,"gdp",2.89049e+10,"Libya"
67,1991,"gdp",3.19927e+10,"Libya"
189,1993,"gdp",7.4246e+09,"Lithuania"
189,2010,"gdp",3.67095e+10,"Lithuania"
189,1998,"gdp",1.12540e+10,"Lithuania"
189,2011,"gdp",4.30831e+10,"Lithuania"
189,1996,"gdp",8.4266e+09,"Lithuania"
189,1992,"gdp",8.56231e+09,"Lithuania"
189,1991,"gdp",1.0287e+10,"Lithuania"
189,1990,"gdp",1.05067e+10,"Lithuania"
189,2002,"gdp",1.41639e+10,"Lithuania"
189,2013,"gdp",4.5932e+10,"Lithuania"
189,1997,"gdp",1.01287e+10,"Lithuania"
189,2012,"gdp",4.23436e+10,"Lithuania"
189,2009,"gdp",3.70501e+10,"Lithuania"
189,2003,"gdp",1.86087e+10,"Lithuania"
189,2004,"gdp",2.26593e+10,"Lithuania"
189,1994,"gdp",6.95864e+09,"Lithuania"
189,1995,"gdp",7.9049e+09,"Lithuania"
189,2001,"gdp",1.21592e+10,"Lithuania"
189,2005,"gdp",2.60853e+10,"Lithuania"
189,1999,"gdp",1.09714e+10,"Lithuania"
189,2006,"gdp",3.02464e+10,"Lithuania"
189,2008,"gdp",4.74384e+10,"Lithuania"
189,2000,"gdp",1.14342e+10,"Lithuania"
189,2007,"gdp",3.9326e+10,"Lithuania"
42,1967,"gdp",9.56437e+08,"Madagascar"
42,2011,"gdp",9.8927e+09,"Madagascar"
42,1966,"gdp",9.00265e+08,"Madagascar"
42,1980,"gdp",4.04214e+09,"Madagascar"
42,1968,"gdp",1.03167e+09,"Madagascar"
42,2009,"gdp",8.55036e+09,"Madagascar"
42,1994,"gdp",2.97704e+09,"Madagascar"
42,1995,"gdp",3.1599e+09,"Madagascar"
42,1981,"gdp",3.59487e+09,"Madagascar"
42,1971,"gdp",1.19951e+09,"Madagascar"
42,1997,"gdp",3.54578e+09,"Madagascar"
42,2012,"gdp",9.91978e+09,"Madagascar"
42,1993,"gdp",3.37084e+09,"Madagascar"
42,1996,"gdp",3.99503e+09,"Madagascar"
42,2010,"gdp",8.72994e+09,"Madagascar"
42,1965,"gdp",8.33563e+08,"Madagascar"
42,1992,"gdp",3.02446e+09,"Madagascar"
42,2008,"gdp",9.413e+09,"Madagascar"
42,1982,"gdp",3.5262e+09,"Madagascar"
42,1963,"gdp",7.59346e+08,"Madagascar"
42,1961,"gdp",6.99162e+08,"Madagascar"
42,2006,"gdp",5.51588e+09,"Madagascar"
42,2013,"gdp",1.06135e+10,"Madagascar"
42,1983,"gdp",3.51157e+09,"Madagascar"
42,1973,"gdp",1.65306e+09,"Madagascar"
42,1964,"gdp",8.02482e+08,"Madagascar"
42,1991,"gdp",2.65314e+09,"Madagascar"
42,2005,"gdp",5.03929e+09,"Madagascar"
42,1962,"gdp",7.39287e+08,"Madagascar"
42,1960,"gdp",6.73082e+08,"Madagascar"
42,2007,"gdp",7.34292e+09,"Madagascar"
42,1988,"gdp",2.44251e+09,"Madagascar"
42,1969,"gdp",1.05639e+09,"Madagascar"
42,1984,"gdp",2.93949e+09,"Madagascar"
42,1979,"gdp",3.46357e+09,"Madagascar"
42,1989,"gdp",2.49806e+09,"Madagascar"
42,1990,"gdp",3.08148e+09,"Madagascar"
42,1977,"gdp",2.35893e+09,"Madagascar"
42,1978,"gdp",2.66976e+09,"Madagascar"
42,1985,"gdp",2.85789e+09,"Madagascar"
42,1975,"gdp",2.28305e+09,"Madagascar"
42,1972,"gdp",1.34159e+09,"Madagascar"
42,2004,"gdp",4.36393e+09,"Madagascar"
42,1976,"gdp",2.18184e+09,"Madagascar"
42,1970,"gdp",1.11186e+09,"Madagascar"
42,2001,"gdp",4.52958e+09,"Madagascar"
42,1987,"gdp",2.56563e+09,"Madagascar"
42,2000,"gdp",3.87767e+09,"Madagascar"
42,1986,"gdp",3.25829e+09,"Madagascar"
42,2003,"gdp",5.47403e+09,"Madagascar"
42,1974,"gdp",1.91751e+09,"Madagascar"
42,2002,"gdp",4.39725e+09,"Madagascar"
42,1998,"gdp",3.7387e+09,"Madagascar"
42,1999,"gdp",3.71752e+09,"Madagascar"
206,1981,"gdp",2.5463e+10,"Malaysia"
206,2007,"gdp",1.93553e+11,"Malaysia"
206,2004,"gdp",1.2475e+11,"Malaysia"
206,1965,"gdp",3.18785e+09,"Malaysia"
206,1966,"gdp",3.39277e+09,"Malaysia"
206,1967,"gdp",3.51585e+09,"Malaysia"
206,2006,"gdp",1.62692e+11,"Malaysia"
206,2005,"gdp",1.43533e+11,"Malaysia"
206,1982,"gdp",2.72872e+10,"Malaysia"
206,1984,"gdp",3.45658e+10,"Malaysia"
206,1985,"gdp",3.17722e+10,"Malaysia"
206,1964,"gdp",2.89975e+09,"Malaysia"
206,2000,"gdp",9.37895e+10,"Malaysia"
206,2001,"gdp",9.27839e+10,"Malaysia"
206,2002,"gdp",1.00846e+11,"Malaysia"
206,2003,"gdp",1.10202e+11,"Malaysia"
206,1980,"gdp",2.4937e+10,"Malaysia"
206,1979,"gdp",2.16026e+10,"Malaysia"
206,2008,"gdp",2.30989e+11,"Malaysia"
206,2009,"gdp",2.02251e+11,"Malaysia"
206,1987,"gdp",3.21817e+10,"Malaysia"
206,1988,"gdp",3.52719e+10,"Malaysia"
206,1962,"gdp",2.54381e+09,"Malaysia"
206,1963,"gdp",2.70847e+09,"Malaysia"
206,1990,"gdp",4.40238e+10,"Malaysia"
206,1991,"gdp",4.91339e+10,"Malaysia"
206,1978,"gdp",1.66583e+10,"Malaysia"
206,1992,"gdp",5.91517e+10,"Malaysia"
206,1995,"gdp",8.88325e+10,"Malaysia"
206,1994,"gdp",7.44812e+10,"Malaysia"
206,1993,"gdp",6.68944e+10,"Malaysia"
206,1983,"gdp",3.06826e+10,"Malaysia"
206,1989,"gdp",3.88486e+10,"Malaysia"
206,1986,"gdp",2.82431e+10,"Malaysia"
206,1975,"gdp",9.89036e+09,"Malaysia"
206,1961,"gdp",2.42272e+09,"Malaysia"
206,1976,"gdp",1.17536e+10,"Malaysia"
206,1977,"gdp",1.39753e+10,"Malaysia"
206,1968,"gdp",3.66721e+09,"Malaysia"
206,1969,"gdp",4.05076e+09,"Malaysia"
206,2010,"gdp",2.47534e+11,"Malaysia"
206,1999,"gdp",7.91482e+10,"Malaysia"
206,2012,"gdp",3.05264e+11,"Malaysia"
206,2013,"gdp",3.13159e+11,"Malaysia"
206,1960,"gdp",2.44102e+09,"Malaysia"
206,1996,"gdp",1.00851e+11,"Malaysia"
206,1974,"gdp",1.01009e+10,"Malaysia"
206,1997,"gdp",1.00169e+11,"Malaysia"
206,1998,"gdp",7.21756e+10,"Malaysia"
206,1973,"gdp",8.15069e+09,"Malaysia"
206,1970,"gdp",4.27667e+09,"Malaysia"
206,1971,"gdp",4.51433e+09,"Malaysia"
206,2011,"gdp",2.89548e+11,"Malaysia"
206,1972,"gdp",5.36436e+09,"Malaysia"
39,1987,"gdp",1.41269e+08,"Maldives"
39,2013,"gdp",2.29984e+09,"Maldives"
39,1985,"gdp",1.27155e+08,"Maldives"
39,2002,"gdp",8.28241e+08,"Maldives"
39,1989,"gdp",1.89535e+08,"Maldives"
39,1991,"gdp",2.44468e+08,"Maldives"
39,1986,"gdp",1.41902e+08,"Maldives"
39,2003,"gdp",9.49868e+08,"Maldives"
39,1988,"gdp",1.6861e+08,"Maldives"
39,1992,"gdp",2.84853e+08,"Maldives"
39,2001,"gdp",8.02443e+08,"Maldives"
39,2011,"gdp",2.16299e+09,"Maldives"
39,2000,"gdp",6.24337e+08,"Maldives"
39,2004,"gdp",1.07561e+09,"Maldives"
39,2012,"gdp",2.11318e+09,"Maldives"
39,1990,"gdp",2.15089e+08,"Maldives"
39,2010,"gdp",2.1341e+09,"Maldives"
39,1993,"gdp",3.22327e+08,"Maldives"
39,1984,"gdp",1.09504e+08,"Maldives"
39,1982,"gdp",4.79358e+07,"Maldives"
39,1998,"gdp",5.40096e+08,"Maldives"
39,1999,"gdp",5.8924e+08,"Maldives"
39,1983,"gdp",5.78298e+07,"Maldives"
39,1994,"gdp",3.55884e+08,"Maldives"
39,1981,"gdp",4.47815e+07,"Maldives"
39,1995,"gdp",3.98989e+08,"Maldives"
39,2005,"gdp",9.92474e+08,"Maldives"
39,1997,"gdp",5.08224e+08,"Maldives"
39,1996,"gdp",4.50382e+08,"Maldives"
39,2006,"gdp",1.30338e+09,"Maldives"
39,2008,"gdp",1.89163e+09,"Maldives"
39,1980,"gdp",4.24636e+07,"Maldives"
39,2009,"gdp",1.98464e+09,"Maldives"
39,2007,"gdp",1.54198e+09,"Maldives"
68,1975,"gdp",4.74618e+08,"Malta"
68,1976,"gdp",5.27937e+08,"Malta"
68,1978,"gdp",7.93674e+08,"Malta"
68,1990,"gdp",2.54733e+09,"Malta"
68,1977,"gdp",6.25563e+08,"Malta"
68,1974,"gdp",3.76081e+08,"Malta"
68,2006,"gdp",6.39012e+09,"Malta"
68,2003,"gdp",5.11962e+09,"Malta"
68,1991,"gdp",2.75022e+09,"Malta"
68,1973,"gdp",3.45616e+08,"Malta"
68,1981,"gdp",1.24351e+09,"Malta"
68,1982,"gdp",1.23447e+09,"Malta"
68,1980,"gdp",1.2502e+09,"Malta"
68,1999,"gdp",3.90795e+09,"Malta"
68,2000,"gdp",3.95742e+09,"Malta"
68,2001,"gdp",3.91762e+09,"Malta"
68,2002,"gdp",4.29616e+09,"Malta"
68,2007,"gdp",7.51383e+09,"Malta"
68,1972,"gdp",2.95107e+08,"Malta"
68,1971,"gdp",2.64578e+08,"Malta"
68,1970,"gdp",2.50729e+08,"Malta"
68,1989,"gdp",2.11866e+09,"Malta"
68,2004,"gdp",5.64353e+09,"Malta"
68,1979,"gdp",1.00129e+09,"Malta"
68,1992,"gdp",3.02194e+09,"Malta"
68,1993,"gdp",2.70919e+09,"Malta"
68,1986,"gdp",1.43504e+09,"Malta"
68,1987,"gdp",1.75129e+09,"Malta"
68,1988,"gdp",2.0195e+09,"Malta"
68,2008,"gdp",8.55429e+09,"Malta"
68,2011,"gdp",9.30206e+09,"Malta"
68,1994,"gdp",2.9985e+09,"Malta"
68,1984,"gdp",1.10181e+09,"Malta"
68,1985,"gdp",1.1178e+09,"Malta"
68,1998,"gdp",3.80962e+09,"Malta"
68,1996,"gdp",3.67183e+09,"Malta"
68,2009,"gdp",8.0994e+09,"Malta"
68,1995,"gdp",3.59968e+09,"Malta"
68,2005,"gdp",5.9808e+09,"Malta"
68,1983,"gdp",1.16573e+09,"Malta"
68,2013,"gdp",9.64233e+09,"Malta"
68,1997,"gdp",3.63346e+09,"Malta"
68,2012,"gdp",8.86308e+09,"Malta"
68,2010,"gdp",8.16384e+09,"Malta"
11,1989,"gdp",7.2798e+07,"Marshall Islands"
11,1990,"gdp",7.8476e+07,"Marshall Islands"
11,1986,"gdp",5.5989e+07,"Marshall Islands"
11,2013,"gdp",1.90915e+08,"Marshall Islands"
11,1988,"gdp",7.0688e+07,"Marshall Islands"
11,2005,"gdp",1.37744e+08,"Marshall Islands"
11,2003,"gdp",1.26888e+08,"Marshall Islands"
11,1993,"gdp",9.9461e+07,"Marshall Islands"
11,1985,"gdp",4.3879e+07,"Marshall Islands"
11,1997,"gdp",1.06289e+08,"Marshall Islands"
11,1987,"gdp",6.2983e+07,"Marshall Islands"
11,1992,"gdp",9.1063e+07,"Marshall Islands"
11,2004,"gdp",1.31106e+08,"Marshall Islands"
11,2002,"gdp",1.24735e+08,"Marshall Islands"
11,1998,"gdp",1.08702e+08,"Marshall Islands"
11,1984,"gdp",4.5144e+07,"Marshall Islands"
11,1996,"gdp",1.10858e+08,"Marshall Islands"
11,1994,"gdp",1.08071e+08,"Marshall Islands"
11,2001,"gdp",1.15152e+08,"Marshall Islands"
11,1999,"gdp",1.07979e+08,"Marshall Islands"
11,2006,"gdp",1.43615e+08,"Marshall Islands"
11,2011,"gdp",1.72957e+08,"Marshall Islands"
11,1983,"gdp",4.1749e+07,"Marshall Islands"
11,2008,"gdp",1.52785e+08,"Marshall Islands"
11,1991,"gdp",8.2507e+07,"Marshall Islands"
11,2012,"gdp",1.84359e+08,"Marshall Islands"
11,2000,"gdp",1.10938e+08,"Marshall Islands"
11,2010,"gdp",1.63917e+08,"Marshall Islands"
11,1982,"gdp",3.4918e+07,"Marshall Islands"
11,2009,"gdp",1.52116e+08,"Marshall Islands"
11,2007,"gdp",1.50042e+08,"Marshall Islands"
11,1981,"gdp",3.102e+07,"Marshall Islands"
11,1995,"gdp",1.2023e+08,"Marshall Islands"
64,1994,"gdp",1.31593e+09,"Mauritania"
64,1971,"gdp",2.27051e+08,"Mauritania"
64,1993,"gdp",1.24994e+09,"Mauritania"
64,1991,"gdp",1.44369e+09,"Mauritania"
64,1972,"gdp",2.65009e+08,"Mauritania"
64,1982,"gdp",7.50214e+08,"Mauritania"
64,1962,"gdp",1.11149e+08,"Mauritania"
64,1989,"gdp",9.81529e+08,"Mauritania"
64,1992,"gdp",1.46439e+09,"Mauritania"
64,2007,"gdp",2.83753e+09,"Mauritania"
64,2009,"gdp",3.02702e+09,"Mauritania"
64,2013,"gdp",4.15818e+09,"Mauritania"
64,2012,"gdp",3.9587e+09,"Mauritania"
64,1973,"gdp",3.33732e+08,"Mauritania"
64,1990,"gdp",1.0196e+09,"Mauritania"
64,1968,"gdp",2.10695e+08,"Mauritania"
64,1969,"gdp",1.99643e+08,"Mauritania"
64,1970,"gdp",2.09348e+08,"Mauritania"
64,1960,"gdp",9.26092e+07,"Mauritania"
64,1961,"gdp",1.07726e+08,"Mauritania"
64,1983,"gdp",7.88372e+08,"Mauritania"
64,1984,"gdp",7.26937e+08,"Mauritania"
64,1985,"gdp",6.83194e+08,"Mauritania"
64,1986,"gdp",8.02891e+08,"Mauritania"
64,1975,"gdp",4.75916e+08,"Mauritania"
64,1987,"gdp",9.09821e+08,"Mauritania"
64,1988,"gdp",9.57378e+08,"Mauritania"
64,1977,"gdp",5.40635e+08,"Mauritania"
64,1978,"gdp",5.44425e+08,"Mauritania"
64,1979,"gdp",6.4407e+08,"Mauritania"
64,2008,"gdp",3.58528e+09,"Mauritania"
64,2006,"gdp",2.69918e+09,"Mauritania"
64,2010,"gdp",3.52695e+09,"Mauritania"
64,1963,"gdp",1.13797e+08,"Mauritania"
64,1964,"gdp",1.51897e+08,"Mauritania"
64,1965,"gdp",1.72767e+08,"Mauritania"
64,1966,"gdp",1.80341e+08,"Mauritania"
64,1967,"gdp",1.91222e+08,"Mauritania"
64,1976,"gdp",5.24408e+08,"Mauritania"
64,2005,"gdp",1.85784e+09,"Mauritania"
64,1996,"gdp",1.4426e+09,"Mauritania"
64,1981,"gdp",7.47995e+08,"Mauritania"
64,2011,"gdp",4.13608e+09,"Mauritania"
64,1995,"gdp",1.4153e+09,"Mauritania"
