am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,category,spp_group
Fis-30906,NA,NA,NA,Xeneretmus leiops,N.E.,NA
Fis-30907,NA,NA,NA,Xeneretmus ritteri,N.E.,NA
Fis-25042,NA,NA,NA,Xeneretmus triacanthus,N.E.,NA
Fis-60098,NA,NA,NA,Xenisthmus africanus,N.E.,NA
Fis-138935,NA,NA,NA,Xenobrama microlepis,N.E.,NA
Fis-165316,NA,NA,NA,Xenocephalus cribratus,N.E.,NA
Fis-145065,NA,NA,NA,Xenocephalus elongatus,N.E.,NA
Fis-52333,NA,NA,NA,Xenodermichthys nodulosus,N.E.,NA
Fis-34636,NA,NA,NA,Xenomystax atrarius,N.E.,NA
Fis-143315,NA,NA,NA,Xenomystax austrinus,N.E.,NA
Fis-25557,NA,NA,NA,Xenomystax bidentatus,N.E.,NA
Fis-25045,NA,NA,NA,Xiphister atropurpureus,N.E.,NA
Fis-25046,NA,NA,NA,Xiphister mucosus,N.E.,NA
Fis-33124,NA,NA,NA,Xyelacyba myersi,N.E.,NA
Fis-52183,NA,NA,NA,Xyrias revulsus,N.E.,NA
Fis-141413,NA,NA,NA,Xystreurys rasile,N.E.,NA
Fis-120428,NA,NA,NA,Yongeichthys criniger,N.E.,NA
Fis-27943,NA,NA,NA,Zabidius novemaculeatus,N.E.,NA
Fis-28479,NA,NA,NA,Zanclistius elevatus,N.E.,NA
Fis-30909,NA,NA,NA,Zaniolepis frenata,N.E.,NA
Fis-30910,NA,NA,NA,Zaniolepis latipinnis,N.E.,NA
Fis-30757,NA,NA,NA,Zaprora silenus,N.E.,NA
Fis-144184,NA,NA,NA,Zebrias penescalaris,N.E.,NA
Fis-32713,NA,NA,NA,Zebrias quagga,N.E.,NA
Fis-127164,NA,NA,NA,Zebrias scalaris,N.E.,NA
Fis-29133,NA,NA,NA,Zebrias synapturoides,N.E.,NA
Fis-27248,NA,NA,NA,Zebrias zebra,N.E.,NA
Fis-144177,NA,NA,NA,Zebrias zebrinus,N.E.,NA
Fis-50701,NA,NA,NA,Zenarchopterus buffonis,N.E.,NA
Fis-50864,NA,NA,NA,Zenarchopterus rasori,N.E.,NA
Fis-53661,NA,NA,NA,Zenion japonicum,N.E.,NA
Fis-27884,NA,NA,NA,Zenion leptolepis,N.E.,NA
Fis-33196,NA,NA,NA,Zenion longipinnis,N.E.,NA
Fis-125235,NA,NA,NA,Zenopsis nebulosa,N.E.,NA
Fis-161698,NA,NA,NA,Zephyrichthys barryi,N.E.,NA
Fis-28189,NA,NA,NA,Zesticelus profundorum,N.E.,NA
Fis-23892,NA,NA,NA,Zeugopterus punctatus,N.E.,NA
Fis-150136,NA,NA,NA,Zeugopterus regius,N.E.,NA
Fis-62945,NA,NA,NA,Zoarces americanus,N.E.,NA
Fis-54403,NA,NA,NA,Zoarces elongatus,N.E.,NA
Fis-23316,NA,NA,NA,Zoarces viviparus,N.E.,NA
Fis-159570,NA,NA,NA,Zoramia fragilis,N.E.,NA
Fis-159568,NA,NA,NA,Zoramia gilberti,N.E.,NA
Fis-159567,NA,NA,NA,Zoramia leptacantha,N.E.,NA
Fis-159569,NA,NA,NA,Zoramia perlita,N.E.,NA
Fis-159562,NA,NA,NA,Zoramia viridiventer,N.E.,NA
Fis-58566,NA,NA,NA,Ablabys macracanthus,N.E.,NA
Fis-34853,NA,NA,NA,Abudefduf natalensis,N.E.,NA
Fis-144739,NA,NA,NA,Acanthaphritis grandisquamis,N.E.,NA
Fis-164328,NA,NA,NA,Acanthemblemaria hastingsi,N.E.,NA
Fis-163637,NA,NA,NA,Acanthistius joanae,N.E.,NA
Fis-35392,NA,NA,NA,Acanthoclinus fuscus,N.E.,NA
Fis-112784,NA,NA,NA,Acanthoclinus rua,N.E.,NA
Fis-133560,NA,NA,NA,Acanthodraco dewitti,N.E.,NA
Fis-125693,NA,NA,NA,Acantholiparis caecus,N.E.,NA
Fis-57510,NA,NA,NA,Acantholiparis opercularis,N.E.,NA
Fis-141738,NA,NA,NA,Acanthoplesiops echinatus,N.E.,NA
Fis-144579,NA,NA,NA,Acanthoplesiops psilogaster,N.E.,NA
Fis-54062,NA,NA,NA,Acentrogobius multifasciatus,N.E.,NA
Fis-122026,NA,NA,NA,Acentronura breviperula,N.E.,NA
Fis-144631,NA,NA,NA,Acentrophryne longidens,N.E.,NA
Fis-143312,NA,NA,NA,Acromycter alcocki,N.E.,NA
Fis-143314,NA,NA,NA,Acromycter atlanticus,N.E.,NA
Fis-53437,NA,NA,NA,Acromycter nezumi,N.E.,NA
Fis-144574,NA,NA,NA,Acropoma lecorneti,N.E.,NA
Fis-54677,NA,NA,NA,Agonomalus jordani,N.E.,NA
Fis-28758,NA,NA,NA,Agonomalus proboscidalis,N.E.,NA
Fis-153858,NA,NA,NA,Agonopsis asperoculis,N.E.,NA
Fis-52866,NA,NA,NA,Ahliesaurus brevis,N.E.,NA
Fis-116371,NA,NA,NA,Aiakas kreffti,N.E.,NA
Fis-144673,NA,NA,NA,Aioliops megastigma,N.E.,NA
Fis-62818,NA,NA,NA,Aioliops novaeguineae,N.E.,NA
Fis-161745,NA,NA,NA,Alabes bathys,N.E.,NA
Fis-156685,NA,NA,NA,Alabes elongata,N.E.,NA
Fis-156686,NA,NA,NA,Alabes gibbosa,N.E.,NA
Fis-156710,NA,NA,NA,Alabes obtusirostris,N.E.,NA
Fis-127586,NA,NA,NA,Alcockia rostrata,N.E.,NA
Fis-145126,NA,NA,NA,Aldrovandia mediorostris,N.E.,NA
Fis-27255,NA,NA,NA,Aldrovandia rostrata,N.E.,NA
Fis-56848,NA,NA,NA,Alectrias benjamini,N.E.,NA
Fis-29599,NA,NA,NA,Alectridium aurantiacum,N.E.,NA
Fis-144095,NA,NA,NA,Alepocephalus andersoni,N.E.,NA
Fis-144100,NA,NA,NA,Alepocephalus antipodianus,N.E.,NA
Fis-144103,NA,NA,NA,Alepocephalus asperifrons,N.E.,NA
Fis-144113,NA,NA,NA,Alepocephalus fundulus,N.E.,NA
Fis-52306,NA,NA,NA,Alepocephalus longiceps,N.E.,NA
Fis-52317,NA,NA,NA,Alepocephalus longirostris,N.E.,NA
Fis-144117,NA,NA,NA,Alepocephalus planifrons,N.E.,NA
Fis-52296,NA,NA,NA,Alepocephalus umbriceps,N.E.,NA
Fis-162807,NA,NA,NA,Alionematichthys suluensis,N.E.,NA
Fis-29049,NA,NA,NA,Allenichthys glauerti,N.E.,NA
Fis-131191,NA,NA,NA,Allips concolor,N.E.,NA
Fis-158069,NA,NA,NA,Allocareproctus kallaion,N.E.,NA
Fis-158067,NA,NA,NA,Allocareproctus tanix,N.E.,NA
Fis-158071,NA,NA,NA,Allocareproctus ungak,N.E.,NA
Fis-146170,NA,NA,NA,Altrichthys curatus,N.E.,NA
Fis-144854,NA,NA,NA,Amblyeleotris arcupinna,N.E.,NA
Fis-60568,NA,NA,NA,Amblyeleotris downingi,N.E.,NA
Fis-113283,NA,NA,NA,Amblyeleotris masuii,N.E.,NA
Fis-141090,NA,NA,NA,Amblyeleotris melanocephala,N.E.,NA
Fis-114245,NA,NA,NA,Amblyeleotris rhyax,N.E.,NA
Fis-28589,NA,NA,NA,Amblyeleotris sungami,N.E.,NA
Fis-34858,NA,NA,NA,Amblyglyphidodon flavilatus,N.E.,NA
Fis-149743,NA,NA,NA,Amblyglyphidodon indicus,N.E.,NA
Fis-62736,NA,NA,NA,Amblygobius esakiae,N.E.,NA
Fis-156892,NA,NA,NA,Amblygobius stethophthalmus,N.E.,NA
Fis-149745,NA,NA,NA,Amblypomacentrus clarus,N.E.,NA
Fis-142495,NA,NA,NA,Ambophthalmos magnicirrus,N.E.,NA
Fis-142493,NA,NA,NA,Ammodytoides kimurai,N.E.,NA
Fis-140325,NA,NA,NA,Ammodytoides pylei,N.E.,NA
Fis-48439,NA,NA,NA,Ammodytoides renniei,N.E.,NA
Fis-142491,NA,NA,NA,Ammodytoides vagus,N.E.,NA
Fis-163638,NA,NA,NA,Ammodytoides xanthops,N.E.,NA
Fis-144042,NA,NA,NA,Ammotretis macrolepis,N.E.,NA
Fis-140649,NA,NA,NA,Amoya signata,N.E.,NA
Fis-161546,NA,NA,NA,Amphiprion barberi,N.E.,NA
Fis-34861,NA,NA,NA,Amphiprion chagosensis,N.E.,NA
Fis-34862,NA,NA,NA,Amphiprion chrysogaster,N.E.,NA
Fis-34864,NA,NA,NA,Amphiprion fuscocaudatus,N.E.,NA
Fis-34866,NA,NA,NA,Amphiprion latifasciatus,N.E.,NA
Fis-34875,NA,NA,NA,Amphiprion omanensis,N.E.,NA
Fis-164597,NA,NA,NA,Amphiprion pacificus,N.E.,NA
Fis-31053,NA,NA,NA,Amphiprion tricinctus,N.E.,NA
Fis-22981,NA,NA,NA,Anchoa januaria,N.E.,NA
Fis-29271,NA,NA,NA,Anchoa pectoralis,N.E.,NA
Fis-22992,NA,NA,NA,Anchoa tricolor,N.E.,NA
Fis-145350,NA,NA,NA,Ancylopsetta microctenus,N.E.,NA
Fis-116296,NA,NA,NA,Andriashevia aptera,N.E.,NA
Fis-145231,NA,NA,NA,Andriashevicottus megacephalus,N.E.,NA
Fis-34886,NA,NA,NA,Anguilla dieffenbachii,N.E.,NA
Fis-7217,NA,NA,NA,Anguilla labiata,N.E.,NA
Fis-34780,NA,NA,NA,Anguilla nebulosa,LC,NA
Fis-54342,NA,NA,NA,Anisarchus macrops,N.E.,NA
Fis-54077,NA,NA,NA,Anisochromis kenyae,N.E.,NA
Fis-145783,NA,NA,NA,Anisochromis mascarenensis,N.E.,NA
Fis-145785,NA,NA,NA,Anisochromis straussi,N.E.,NA
Fis-54705,NA,NA,NA,Anoplagonus occidentalis,N.E.,NA
Fis-148359,NA,NA,NA,Anotopterus vorax,N.E.,NA
Fis-166690,NA,NA,NA,Antennatus bermudensis,N.E.,NA
Fis-138830,NA,NA,NA,Anthias asperilinguis,N.E.,NA
Fis-143684,NA,NA,NA,Anthias noeli,N.E.,NA
Fis-114166,NA,NA,NA,Antipodocottus megalops,N.E.,NA
Fis-132157,NA,NA,NA,Apagesoma edentatum,N.E.,NA
Fis-144332,NA,NA,NA,Aphanopus capricornis,N.E.,NA
Fis-32890,NA,NA,NA,Aphanopus microphthalmus,N.E.,NA
Fis-133477,NA,NA,NA,Aphyonus bolini,N.E.,NA
Fis-62621,NA,NA,NA,Aplodactylus etheridgii,N.E.,NA
Fis-35415,NA,NA,NA,Aplodactylus punctatus,N.E.,NA
Fis-47818,NA,NA,NA,Aplodactylus westralis,N.E.,NA
Fis-126275,NA,NA,NA,Apogon deetsie,N.E.,NA
Fis-62052,NA,NA,NA,Apogon dhofar,N.E.,NA
Fis-162868,NA,NA,NA,Apogon erythrosoma,N.E.,NA
Fis-145047,NA,NA,NA,Apogon lativittatus,N.E.,NA
Fis-35154,NA,NA,NA,Apogon mosavi,N.E.,NA
Fis-157676,NA,NA,NA,Apogon rubellus,N.E.,NA
Fis-144600,NA,NA,NA,Apogon unitaeniatus,N.E.,NA
Fis-163613,NA,NA,NA,Apogonichthyoides gardineri,N.E.,NA
Fis-163616,NA,NA,NA,Apogonichthyoides opercularis,N.E.,NA
Fis-163621,NA,NA,NA,Apogonichthyoides sialis,N.E.,NA
Fis-163624,NA,NA,NA,Apogonichthyoides uninotatus,N.E.,NA
Fis-32502,NA,NA,NA,Apterygocampus epinnulatus,N.E.,NA
Fis-32328,NA,NA,NA,Argyripnus brocki,N.E.,NA
Fis-132336,NA,NA,NA,Argyripnus electronus,N.E.,NA
Fis-32329,NA,NA,NA,Argyripnus ephippiatus,N.E.,NA
Fis-54612,NA,NA,NA,Argyrocottus zanderi,N.E.,NA
Fis-125864,NA,NA,NA,Ariomma parini,N.E.,NA
Fis-154295,NA,NA,NA,Ariosoma fasciatum,N.E.,NA
Fis-158412,NA,NA,NA,Ariosoma howensis,N.E.,NA
Fis-143355,NA,NA,NA,Ariosoma megalops,N.E.,NA
Fis-143569,NA,NA,NA,Ariosoma obud,N.E.,NA
Fis-158417,NA,NA,NA,Ariosoma sazonovi,N.E.,NA
Fis-143570,NA,NA,NA,Ariosoma sokotranum,N.E.,NA
Fis-62369,NA,NA,NA,Arius microcephalus,N.E.,NA
Fis-145311,NA,NA,NA,Arnoglossus andrewsi,N.E.,NA
Fis-55395,NA,NA,NA,Arnoglossus arabicus,N.E.,NA
Fis-148369,NA,NA,NA,Arnoglossus boops,N.E.,NA
Fis-64137,NA,NA,NA,Arnoglossus micrommatus,N.E.,NA
Fis-55852,NA,NA,NA,Arnoglossus sayaensis,N.E.,NA
Fis-144232,NA,NA,NA,Arnoglossus yamanakai,N.E.,NA
Fis-54624,NA,NA,NA,Artediellus camchaticus,N.E.,NA
Fis-146554,NA,NA,NA,Artediellus fuscimentus,N.E.,NA
Fis-125530,NA,NA,NA,Artediellus gomojunovi,N.E.,NA
Fis-150530,NA,NA,NA,Artediellus ingens,N.E.,NA
Fis-125533,NA,NA,NA,Artediellus miacanthus,N.E.,NA
Fis-146551,NA,NA,NA,Artediellus neyelovi,N.E.,NA
Fis-54623,NA,NA,NA,Artediellus ochotensis,N.E.,NA
Fis-161800,NA,NA,NA,Aseraggodes cheni,N.E.,NA
Fis-161181,NA,NA,NA,Aseraggodes corymbus,N.E.,NA
Fis-54838,NA,NA,NA,Aseraggodes filiger,N.E.,NA
Fis-144191,NA,NA,NA,Aseraggodes haackeanus,N.E.,NA
Fis-158353,NA,NA,NA,Aseraggodes heemstrai,N.E.,NA
Fis-158096,NA,NA,NA,Aseraggodes lenisquamis,N.E.,NA
Fis-161132,NA,NA,NA,Aseraggodes longipinnis,N.E.,NA
Fis-161133,NA,NA,NA,Aseraggodes matsuurai,N.E.,NA
Fis-62801,NA,NA,NA,Aseraggodes normani,N.E.,NA
Fis-161801,NA,NA,NA,Aseraggodes orientalis,N.E.,NA
Fis-144204,NA,NA,NA,Aseraggodes sinusarabici,N.E.,NA
Fis-150731,NA,NA,NA,Aseraggodes texturatus,N.E.,NA
Fis-161137,NA,NA,NA,Aseraggodes winterbottomi,N.E.,NA
Fis-123716,NA,NA,NA,Askoldia variegata,N.E.,NA
Fis-159697,NA,NA,NA,Aspistor hardenbergi,N.E.,NA
Fis-33748,NA,NA,NA,Asquamiceps velaris,N.E.,NA
Fis-144284,NA,NA,NA,Assiculoides desmonotus,N.E.,NA
Fis-29001,NA,NA,NA,Asthenomacrurus fragilis,N.E.,NA
Fis-56804,NA,NA,NA,Asthenomacrurus victoris,N.E.,NA
Fis-54566,NA,NA,NA,Astrocottus leprops,N.E.,NA
Fis-126085,NA,NA,NA,Astronesthes dupliglandis,N.E.,NA
Fis-161252,NA,NA,NA,Astronesthes formosana,N.E.,NA
Fis-138335,NA,NA,NA,Astronesthes galapagensis,N.E.,NA
Fis-149883,NA,NA,NA,Astronesthes gudrunae,N.E.,NA
Fis-138334,NA,NA,NA,Astronesthes illuminatus,N.E.,NA
Fis-149890,NA,NA,NA,Astronesthes kreffti,N.E.,NA
Fis-123975,NA,NA,NA,Astronesthes lampara,N.E.,NA
Fis-125160,NA,NA,NA,Astronesthes lucibucca,N.E.,NA
Fis-55643,NA,NA,NA,Astronesthes lupina,N.E.,NA
Fis-125146,NA,NA,NA,Astronesthes quasiindicus,N.E.,NA
Fis-146332,NA,NA,NA,Astronesthes tanibe,N.E.,NA
Fis-125140,NA,NA,NA,Astronesthes tchuvasovi,N.E.,NA
Fis-149959,NA,NA,NA,Astronesthes zharovi,N.E.,NA
Fis-139317,NA,NA,NA,Ataxolepis henactis,N.E.,NA
Fis-114531,NA,NA,NA,Ateleopus indicus,N.E.,NA
Fis-131440,NA,NA,NA,Ateleopus purpureus,N.E.,NA
Fis-131442,NA,NA,NA,Ateleopus tanabensis,N.E.,NA
Fis-146287,NA,NA,NA,Atherinomorus aetholepis,N.E.,NA
Fis-167828,NA,NA,NA,Atherinomorus forskalii,N.E.,NA
Fis-150144,NA,NA,NA,Atractodenchelys phrix,N.E.,NA
Fis-48651,NA,NA,NA,Atrobucca antonbruun,N.E.,NA
Fis-144115,NA,NA,NA,Aulastomatomorpha phospherops,N.E.,NA
Fis-131920,NA,NA,NA,Aulotrachichthys argyrophanus,N.E.,NA
Fis-131906,NA,NA,NA,Aulotrachichthys heptalepis,N.E.,NA
Fis-115596,NA,NA,NA,Aulotrachichthys novaezelandicus,N.E.,NA
Fis-163012,NA,NA,NA,Aulotrachichthys sajademalensis,N.E.,NA
Fis-53197,NA,NA,NA,Austrobatrachus foedus,N.E.,NA
Fis-46922,NA,NA,NA,Bahaba polykladiskos,N.E.,NA
Fis-144112,NA,NA,NA,Bajacalifornia erimoensis,N.E.,NA
Fis-132159,NA,NA,NA,Barathrites parri,N.E.,NA
Fis-138172,NA,NA,NA,Barathronus diaphanus,N.E.,NA
Fis-138174,NA,NA,NA,Barathronus pacificus,N.E.,NA
Fis-138175,NA,NA,NA,Barathronus unicolor,N.E.,NA
Fis-130775,NA,NA,NA,Bascanichthys myersi,N.E.,NA
Fis-165225,NA,NA,NA,Bassanago nielseni,N.E.,NA
Fis-149554,NA,NA,NA,Bassozetus galatheae,N.E.,NA
Fis-132167,NA,NA,NA,Bassozetus nasus,N.E.,NA
Fis-53144,NA,NA,NA,Bathophilus indicus,N.E.,NA
Fis-34791,NA,NA,NA,Bathophilus irregularis,N.E.,NA
Fis-150423,NA,NA,NA,Bathyanthias roseus,N.E.,NA
Fis-144370,NA,NA,NA,Bathyaploactis curtisensis,N.E.,NA
Fis-147959,NA,NA,NA,Bathyaploactis ornatissima,N.E.,NA
Fis-34139,NA,NA,NA,Bathyclupea elongata,N.E.,NA
Fis-128048,NA,NA,NA,Bathyclupea gracilis,N.E.,NA
Fis-123114,NA,NA,NA,Bathyclupea hoskynii,N.E.,NA
Fis-148357,NA,NA,NA,Bathyclupea malayana,N.E.,NA
Fis-128050,NA,NA,NA,Bathyclupea megaceps,N.E.,NA
Fis-147612,NA,NA,NA,Bathycongrus aequoreus,N.E.,NA
Fis-147555,NA,NA,NA,Bathycongrus bleekeri,N.E.,NA
Fis-143380,NA,NA,NA,Bathycongrus polyporus,N.E.,NA
Fis-162187,NA,NA,NA,Bathycongrus trimaculatus,N.E.,NA
Fis-144069,NA,NA,NA,Bathygadus entomelas,N.E.,NA
Fis-114552,NA,NA,NA,Bathygadus furvescens,N.E.,NA
Fis-130465,NA,NA,NA,Bathygadus garretti,N.E.,NA
Fis-144934,NA,NA,NA,Bathygobius karachiensis,N.E.,NA
Fis-143780,NA,NA,NA,Bathylagichthys longipinnis,N.E.,NA
Fis-29726,NA,NA,NA,Bathymaster caeruleofasciatus,N.E.,NA
Fis-32484,NA,NA,NA,Bathymyrus smithi,N.E.,NA
Fis-138078,NA,NA,NA,Bathyonus pectoralis,N.E.,NA
Fis-60604,NA,NA,NA,Bathyphylax omen,N.E.,NA
Fis-160944,NA,NA,NA,Bathyphylax pruvosti,N.E.,NA
Fis-143853,NA,NA,NA,Bathypterois insularum,N.E.,NA
Fis-114108,NA,NA,NA,Bathypterois longicauda,N.E.,NA
Fis-150193,NA,NA,NA,Bathypterois parini,N.E.,NA
Fis-50247,NA,NA,NA,Bathypterois perceptor,N.E.,NA
Fis-133510,NA,NA,NA,Bathypterois ventralis,N.E.,NA
Fis-52117,NA,NA,NA,Bathyraja notoroensis,N.E.,NA
Fis-52120,NA,NA,NA,Bathyraja simoterus,N.E.,NA
Fis-112639,NA,NA,NA,Bathysolea lagarderae,N.E.,NA
Fis-138459,NA,NA,NA,Bathytroctes macrognathus,N.E.,NA
Fis-49681,NA,NA,NA,Bathytroctes oligolepis,N.E.,NA
Fis-138470,NA,NA,NA,Bathytroctes zugmayeri,N.E.,NA
Fis-128806,NA,NA,NA,Batrachoides gilberti,N.E.,NA
Fis-161376,NA,NA,NA,Beaglichthys bleekeri,N.E.,NA
Fis-144654,NA,NA,NA,Beliops batanensis,N.E.,NA
Fis-163656,NA,NA,NA,Bellottia galatheae,N.E.,NA
Fis-114378,NA,NA,NA,Bembrops magnisquamis,N.E.,NA
Fis-114232,NA,NA,NA,Bembrops morelandi,N.E.,NA
Fis-150168,NA,NA,NA,Bembrops nelsoni,N.E.,NA
Fis-114448,NA,NA,NA,Bembrops nematopterus,N.E.,NA
Fis-130671,NA,NA,NA,Benthenchelys cartieri,N.E.,NA
Fis-32893,NA,NA,NA,Benthodesmus macrophthalmus,N.E.,NA
Fis-32894,NA,NA,NA,Benthodesmus neglectus,N.E.,NA
Fis-32897,NA,NA,NA,Benthodesmus papua,N.E.,NA
Fis-32898,NA,NA,NA,Benthodesmus suluensis,N.E.,NA
Fis-54643,NA,NA,NA,Bero elegans,N.E.,NA
Fis-121821,NA,NA,NA,Bidenichthys beeblebroxi,N.E.,NA
Fis-112716,NA,NA,NA,Bidenichthys consobrinus,N.E.,NA
Fis-62049,NA,NA,NA,Bifax lacinia,N.E.,NA
Fis-54418,NA,NA,NA,Bilabria ornata,N.E.,NA
Fis-158423,NA,NA,NA,Blachea longicaudalis,N.E.,NA
Fis-34127,NA,NA,NA,Blachea xenobranchialis,N.E.,NA
Fis-142488,NA,NA,NA,Bleekeria kallolepis,N.E.,NA
Fis-141547,NA,NA,NA,Boehlkenchelys longidentata,N.E.,NA
Fis-52685,NA,NA,NA,Borostomias pacificus,N.E.,NA
Fis-54704,NA,NA,NA,Bothragonus occidentalis,N.E.,NA
Fis-117358,NA,NA,NA,Bothrocara elongatum,N.E.,NA
Fis-56843,NA,NA,NA,Bothrocarina nigrocaudata,N.E.,NA
Fis-144826,NA,NA,NA,Bovichtus diacanthus,N.E.,NA
Fis-55112,NA,NA,NA,Brachaluteres ulvarum,N.E.,NA
Fis-148378,NA,NA,NA,Brachirus macrolepis,N.E.,NA
Fis-123670,NA,NA,NA,Brachyopsis segaliensis,N.E.,NA
Fis-145286,NA,NA,NA,Brachysomophis umbonis,N.E.,NA
Fis-35424,NA,NA,NA,Branchiostegus australiensis,N.E.,NA
Fis-132071,NA,NA,NA,Bregmaceros pescadorus,N.E.,NA
Fis-62571,NA,NA,NA,Brephostoma carpenteri,N.E.,NA
Fis-131994,NA,NA,NA,Breviraja marklei,N.E.,NA
Fis-23400,NA,NA,NA,Brevoortia pectinata,N.E.,NA
Fis-148889,NA,NA,NA,Brinkmannella elongata,N.E.,NA
Fis-166541,NA,NA,NA,Brochiraja heuresa,N.E.,NA
Fis-51619,NA,NA,NA,Brotula townsendi,N.E.,NA
Fis-158733,NA,NA,NA,Brotulinella taiwanensis,N.E.,NA
Fis-138067,NA,NA,NA,Brotulotaenia nielseni,N.E.,NA
Fis-48943,NA,NA,NA,Brotulotaenia nigra,N.E.,NA
Fis-137475,NA,NA,NA,Bryaninops nexus,N.E.,NA
Fis-152025,NA,NA,NA,Bufoceratias shaoi,N.E.,NA
Fis-25910,NA,NA,NA,Bulbonaricus brauni,N.E.,NA
Fis-56937,NA,NA,NA,Butis humeralis,N.E.,NA
Fis-166776,NA,NA,NA,Bythaelurus giddingsi,N.E.,NA
Fis-138133,NA,NA,NA,Bythites gerdae,N.E.,NA
Fis-29308,NA,NA,NA,Caesio suevica,N.E.,NA
Fis-168609,NA,NA,NA,Caesio xanthalytos,N.E.,NA
Fis-134880,NA,NA,NA,Callanthias parini,N.E.,NA
Fis-131212,NA,NA,NA,Callechelys lutea,N.E.,NA
Fis-23939,NA,NA,NA,Callechelys springeri,N.E.,NA
Fis-140520,NA,NA,NA,Callionymus aagilis,N.E.,NA
Fis-148380,NA,NA,NA,Callionymus afilum,N.E.,NA
Fis-145469,NA,NA,NA,Callionymus africanus,N.E.,NA
Fis-144768,NA,NA,NA,Callionymus altipinnis,N.E.,NA
Fis-146760,NA,NA,NA,Callionymus annulatus,N.E.,NA
Fis-148431,NA,NA,NA,Callionymus australis,N.E.,NA
Fis-142105,NA,NA,NA,Callionymus caeruleonotatus,N.E.,NA
Fis-146761,NA,NA,NA,Callionymus colini,N.E.,NA
Fis-123898,NA,NA,NA,Callionymus curvispinis,N.E.,NA
Fis-142106,NA,NA,NA,Callionymus decoratus,N.E.,NA
Fis-58862,NA,NA,NA,Callionymus draconis,N.E.,NA
Fis-112916,NA,NA,NA,Callionymus erythraeus,N.E.,NA
Fis-144771,NA,NA,NA,Callionymus hainanensis,N.E.,NA
Fis-144772,NA,NA,NA,Callionymus hildae,N.E.,NA
Fis-165321,NA,NA,NA,Callionymus ikedai,N.E.,NA
Fis-148383,NA,NA,NA,Callionymus kailolae,N.E.,NA
Fis-161578,NA,NA,NA,Callionymus kanakorum,N.E.,NA
Fis-144792,NA,NA,NA,Callionymus kotthausi,N.E.,NA
Fis-123892,NA,NA,NA,Callionymus leucopoecilus,N.E.,NA
Fis-146740,NA,NA,NA,Callionymus marquesensis,N.E.,NA
Fis-34056,NA,NA,NA,Callionymus meridionalis,N.E.,NA
Fis-62718,NA,NA,NA,Callionymus neptunius,N.E.,NA
Fis-144800,NA,NA,NA,Callionymus ochiaii,N.E.,NA
Fis-148392,NA,NA,NA,Callionymus ogilbyi,N.E.,NA
Fis-58560,NA,NA,NA,Callionymus persicus,N.E.,NA
Fis-58860,NA,NA,NA,Callionymus planus,N.E.,NA
Fis-62719,NA,NA,NA,Callionymus russelli,N.E.,NA
Fis-144782,NA,NA,NA,Callionymus scabriceps,N.E.,NA
Fis-144783,NA,NA,NA,Callionymus schaapii,N.E.,NA
Fis-144785,NA,NA,NA,Callionymus umbrithorax,N.E.,NA
Fis-148384,NA,NA,NA,Callionymus zythros,N.E.,NA
Fis-137493,NA,NA,NA,Callogobius crassus,N.E.,NA
Fis-137489,NA,NA,NA,Callogobius producta,N.E.,NA
Fis-163958,NA,NA,NA,Calumia papuensis,N.E.,NA
Fis-112285,NA,NA,NA,Campichthys tricarinatus,N.E.,NA
Fis-166151,NA,NA,NA,Cantherhines cerinus,N.E.,NA
Fis-132866,NA,NA,NA,Cantherhines longicaudus,N.E.,NA
Fis-35638,NA,NA,NA,Cantheschenia grandisquamis,N.E.,NA
Fis-113074,NA,NA,NA,Canthidermis macrolepis,N.E.,NA
Fis-127548,NA,NA,NA,Caracanthus typicus,N.E.,NA
Fis-129190,NA,NA,NA,Carangoides ciliarius,N.E.,NA
Fis-169677,NA,NA,NA,Carcharhinus humani,N.E.,NA
Fis-125561,NA,NA,NA,Careproctus abbreviatus,N.E.,NA
Fis-54899,NA,NA,NA,Careproctus acanthodes,N.E.,NA
Fis-137573,NA,NA,NA,Careproctus aculeolatus,N.E.,NA
Fis-125565,NA,NA,NA,Careproctus attenuatus,N.E.,NA
Fis-54893,NA,NA,NA,Careproctus bathycoetus,N.E.,NA
Fis-125683,NA,NA,NA,Careproctus bowersianus,N.E.,NA
Fis-125681,NA,NA,NA,Careproctus canus,N.E.,NA
Fis-161765,NA,NA,NA,Careproctus comus,N.E.,NA
Fis-137470,NA,NA,NA,Careproctus credispinulosus,N.E.,NA
Fis-134546,NA,NA,NA,Careproctus falklandicus,N.E.,NA
Fis-137497,NA,NA,NA,Careproctus improvisus,N.E.,NA
Fis-54892,NA,NA,NA,Careproctus macrodiscus,N.E.,NA
Fis-125911,NA,NA,NA,Careproctus marginatus,N.E.,NA
Fis-47521,NA,NA,NA,Careproctus micropus,N.E.,NA
Fis-125628,NA,NA,NA,Careproctus microstomus,N.E.,NA
Fis-125688,NA,NA,NA,Careproctus mollis,N.E.,NA
Fis-134550,NA,NA,NA,Careproctus novaezelandiae,N.E.,NA
Fis-154822,NA,NA,NA,Careproctus ovigerus,N.E.,NA
Fis-115461,NA,NA,NA,Careproctus pycnosoma,N.E.,NA
Fis-54885,NA,NA,NA,Careproctus rhodomelas,N.E.,NA
Fis-54910,NA,NA,NA,Careproctus roseofuscus,N.E.,NA
