"ASD","yr","ScientificName","ct"
"5844a",1980,"Notothenia squamifrons",4181
"5844a",1981,"Notothenia rossii",4
"5844a",1982,"Notothenia squamifrons",56
"5844a",1984,"Notothenia squamifrons",295
"5844a",1986,"Notothenia rossii",1.5
"5844a",1987,"Notothenia rossii",4
"5844a",1988,"Dissostichus eleginoides",2
"5844a",1988,"Notothenia squamifrons",2085
"5844a",1990,"Notothenia rossii",6
"5844a",1990,"Notothenia squamifrons",867
"5844a",1996,"Euphausia spp",0.002
"5844a",1996,"Loliginidae, Ommastrephidae",0.005
"5844a",1996,"Osteichthyes",0.028
"5844a",2000,"Bathyraja spp",0.0625
"5844a",2000,"Dissostichus eleginoides",88.8526
"5844a",2000,"Muraenolepis spp",9e-04
"5844a",2000,"Notothenia squamifrons",0.1277
"5844a",2001,"Bathyraja spp",0.006
"5844a",2001,"Dissostichus eleginoides",4.039
"5844a",2001,"Notothenia squamifrons",0.015
"5844a",2008,"Antimora rostrata",0.4093
"5844a",2008,"Dissostichus eleginoides",18.4481
"5844a",2008,"Lithodidae",0.0456
"5844a",2008,"Macrourus spp",0.4406
"5844a",2008,"Nototheniidae",0.0477
"5844a",2010,"Antimora rostrata",0.1183
"5844a",2010,"Lithodes spp",0.00195
"5844a",2010,"Macrourus spp",0.1125
"5844a",2010,"Nototheniidae",0.004
"5844a",2010,"Rajiformes",0.0055
"5844b",1977,"Notothenia squamifrons",112
"5844b",1978,"Dissostichus eleginoides",2
"5844b",1978,"Notothenia squamifrons",1481
"5844b",1979,"Notothenia squamifrons",63
"5844b",1980,"Dissostichus eleginoides",2
"5844b",1980,"Notothenia squamifrons",2050
"5844b",1981,"Dissostichus eleginoides",79
"5844b",1981,"Notothenia rossii",32
"5844b",1983,"Dissostichus eleginoides",2
"5844b",1983,"Notothenia rossii",50
"5844b",1983,"Notothenia squamifrons",793
"5844b",1984,"Notothenia squamifrons",444
"5844b",1985,"Notothenia squamifrons",87
"5844b",1986,"Dissostichus eleginoides",9
"5844b",1986,"Notothenia rossii",0.5
"5844b",1988,"Dissostichus eleginoides",2
"5844b",1989,"Notothenia squamifrons",3353
"5844b",1990,"Dissostichus eleginoides",4
"5844b",1990,"Notothenia squamifrons",286
"5844b",1991,"Dissostichus eleginoides",29
"5844b",2000,"Macrourus spp",12.0747
"5844b",2000,"Muraenolepis spp",4e-04
"5844b",2000,"Notothenia squamifrons",0.0202
"5844b",2001,"Antimora rostrata",0.001
"5844b",2001,"Bathyraja spp",0.026
"5844b",2001,"Dissostichus eleginoides",4.494
"5844b",2001,"Macrourus spp",0.001
"5844b",2001,"Notothenia squamifrons",0.022
"5844b",2008,"Antimora rostrata",1.3276
"5844b",2008,"Dissostichus eleginoides",58.3671
"5844b",2008,"Dissostichus mawsoni",0.0508
"5844b",2008,"Halargyreus johnsonii",0.00035
"5844b",2008,"Lepidion spp",0.00035
"5844b",2008,"Lithodidae",0.07415
"5844b",2008,"Rajiformes",0.01555
"5844b",2010,"Dissostichus eleginoides",49.80186
"5844b",2010,"Lithodes spp",0.0051
"5844b",2010,"Macrourus spp",1.0714
"5844b",2010,"Rajiformes",0.4215
"5844b",2011,"Macrourus spp",1.629
"5844b",2011,"Muraenolepis spp",0.022
"5844b",2011,"Nototheniidae",0.069
"5844b",2011,"Rajiformes",0.045
"5844b",2012,"Antimora rostrata",0.7037
"5844b",2012,"Dissostichus eleginoides",28.3018
"5844b",2012,"Macrourus spp",1.8328
"5844b",2012,"Nototheniidae",0.1054
"585",1977,"Champsocephalus gunnari",332.1
"585",1977,"Channichthys rhinoceratus",97.7
"585",1977,"Dissostichus eleginoides",14.8
"585",1977,"Notothenia rossii",144.5
"585",1977,"Notothenia squamifrons",14.2
"585",1977,"Osteichthyes",246.4
"585",1978,"Champsocephalus gunnari",228
"585",1978,"Channichthys rhinoceratus",128.8
"585",1978,"Dissostichus eleginoides",59.5
"585",1978,"Notothenia rossii",638
"585",1978,"Notothenia squamifrons",356.7
"585",1978,"Osteichthyes",20.3
"585",1979,"Champsocephalus gunnari",212
"585",1979,"Channichthys rhinoceratus",4
"585",1979,"Notothenia rossii",19
"585",1979,"Notothenia squamifrons",36
"585",1980,"Champsocephalus gunnari",1419
"585",1980,"Channichthys rhinoceratus",4
"585",1980,"Dissostichus eleginoides",132
"585",1980,"Notothenia rossii",1723
"585",1981,"Champsocephalus gunnari",1126
"585",1981,"Channichthys rhinoceratus",2
"585",1981,"Dissostichus eleginoides",41
"585",1981,"Notothenia rossii",10865
"585",1981,"Osteichthyes",21
"585",1982,"Champsocephalus gunnari",23582
"585",1982,"Dissostichus eleginoides",130
"585",1982,"Notothenia rossii",8193
"585",1982,"Osteichthyes",7
"585",1983,"Champsocephalus gunnari",19899
"585",1983,"Dissostichus eleginoides",145
"585",1983,"Notothenia rossii",949
"585",1983,"Notothenia squamifrons",1418
"585",1983,"Rajiformes",1
"585",1984,"Champsocephalus gunnari",5724
"585",1984,"Dissostichus eleginoides",4732
"585",1984,"Osteichthyes",618
"585",1984,"Rajiformes",17
"585",1985,"Dissostichus eleginoides",2455
"585",1985,"Notothenia squamifrons",5478
"585",1986,"Champsocephalus gunnari",7697
"585",1986,"Notothenia rossii",723
"585",1986,"Notothenia squamifrons",2457
"585",1987,"Dissostichus eleginoides",1320
"585",1987,"Notothenia rossii",429
"585",1987,"Notothenia squamifrons",1674
"585",1988,"Champsocephalus gunnari",84
"585",1988,"Notothenia rossii",2
"5851",1970,"Champsocephalus gunnari",4.98201
"5851",1972,"Champsocephalus gunnari",18023.6264
"5851",1974,"Champsocephalus gunnari",813.51524
"5851",1975,"Champsocephalus gunnari",980.95659
"5851",1977,"Champsocephalus gunnari",38612.89704
"5851",1978,"Champsocephalus gunnari",11027.91732
"5851",1988,"Champsocephalus gunnari",14473.88847
"5851",1988,"Dissostichus eleginoides",890.97063
"5851",1988,"Notothenia rossii",72
"5851",1988,"Notothenia squamifrons",7
"5851",1989,"Champsocephalus gunnari",9253.34101
"5851",1989,"Notothenia squamifrons",1549
"5851",1990,"Champsocephalus gunnari",103.90775
"5851",1990,"Dissostichus eleginoides",1241.77876
"5851",1990,"Notothenia squamifrons",1259
"5851",1991,"Champsocephalus gunnari",13294.79191
"5851",1991,"Dissostichus eleginoides",3003.47547
"5851",1991,"Notothenia rossii",286.71301
"5851",1991,"Notothenia squamifrons",101
"5851",1991,"Rajiformes",0.19982
"5851",1992,"Champsocephalus gunnari",30.96838
"5851",1992,"Notothenia squamifrons",1
"5851",1992,"Osteichthyes",10
"5851",1992,"Rajiformes",0.19979
"5851",1993,"Dissostichus eleginoides",3593.40667
"5851",1993,"Osteichthyes",14
"5851",1994,"Champsocephalus gunnari",1225.45801
"5851",1994,"Dissostichus eleginoides",5375.51773
"5851",1994,"Notothenia rossii",0.19981
"5851",1994,"Osteichthyes",0.02
"5851",1994,"Rajiformes",1.99819
"5851",1995,"Champsocephalus gunnari",2706.60601
"5851",1995,"Channichthys rhinoceratus",0.999
"5851",1995,"Dissostichus eleginoides",5590.76317
"5851",1995,"Rajiformes",0.29387
"5851",1996,"Champsocephalus gunnari",4.99501
"5851",1996,"Rajiformes",0.21794
"5851",1997,"Champsocephalus gunnari",0.26854
"5851",1997,"Dissostichus eleginoides",5054.1986
"5851",1997,"Notothenia rossii",0.6993
"5851",1997,"Rajiformes",1.98714
"5851",1998,"Channichthys rhinoceratus",0.99755
"5851",1998,"Dissostichus eleginoides",4708.96189
"5851",1998,"Macrourus spp",12
"5851",1998,"Rajiformes",20.3922
"5851",1999,"Channichthys rhinoceratus",0.69916
"5851",1999,"Dissostichus eleginoides",4725.16677
"5851",1999,"Macrourus spp",30.95
"5851",2000,"Rajiformes",77.96702
"5851",2001,"Macrourus spp",89.331
"5851",2001,"Rajiformes",106.16818
"5851",2002,"Dissostichus eleginoides",4149.55444
"5851",2002,"Macrourus spp",449.008
"5851",2002,"Rajiformes",557.47492
"5851",2003,"Dissostichus eleginoides",5285.11722
"5851",2003,"Macrourus spp",676.64
"5851",2003,"Rajiformes",775.34315
"5851",2004,"Macrourus spp",741.498
"5851",2004,"Rajiformes",427.46473
"5851",2005,"Dissostichus eleginoides",5068.079875
"5851",2005,"Macrourus spp",429.5802206
"5851",2005,"Rajiformes",524.8518703
"5851",2006,"Macrourus spp",521.0005974
"5851",2007,"Macrourus spp",552.0284406
"5851",2007,"Rajiformes",372.154087
"5851",2008,"Antimora rostrata",67.95059
"5851",2008,"Dissostichus eleginoides",4844.710066
"5851",2008,"Macrourus carinatus",816.2495181
"5851",2008,"Raja spp",352.8105495
"5851",2008,"Raja taaf",22.78269325
"5851",2009,"Dissostichus eleginoides",5232.546157
"5851",2009,"Raja spp",272.9988364
"5851",2010,"Antimora rostrata",58.55161
"5851",2010,"Dissostichus eleginoides",5145.796293
"5851",2010,"Notothenia squamifrons",2.21556985
"5851",2011,"Dissostichus eleginoides",5230.10167
"5851",2011,"Raja spp",437.8529639
"5851",2012,"Dissostichus eleginoides",4898.84
"5851",2012,"Macrourus carinatus",687.7745
"5851",2012,"Raja spp",431.8225
"5852",1972,"Champsocephalus gunnari",5854.59662
"5852",1974,"Champsocephalus gunnari",7518.23165
"5852",1975,"Champsocephalus gunnari",9701.27033
"5852",1978,"Champsocephalus gunnari",5150.51691
"5852",1990,"Channichthys rhinoceratus",0.10989
"5852",1990,"Macrourus spp",0.151
"5852",1990,"Myctophidae",0.003996007
"5852",1990,"Notothenia acuta",0.004
"5852",1990,"Notothenia rossii",0.008991
"5852",1990,"Notothenia squamifrons",0.463
"5852",1990,"Nototheniops mizops",0.003
"5852",1990,"Osteichthyes",0.022
"5852",1990,"Rajiformes",0.22278
"5852",1992,"Champsocephalus gunnari",4.50876
"5852",1992,"Channichthys rhinoceratus",0.33167
"5852",1992,"Dissostichus eleginoides",0
"5852",1992,"Macrourus spp",0.09
"5852",1992,"Notothenia squamifrons",2.049
"5852",1992,"Osteichthyes",0.012
"5852",1993,"Champsocephalus gunnari",2.89485
"5852",1993,"Channichthys rhinoceratus",0.5085
"5852",1993,"Dissostichus eleginoides",0
"5852",1993,"Macrourus spp",0.012
"5852",1993,"Myctophidae",0.01199
"5852",1993,"Notothenia acuta",0.001
"5852",1993,"Notothenia squamifrons",0.022
"5852",1993,"Osteichthyes",0.028
"5852",1993,"Rajiformes",0.11389
"5852",1997,"Antimora rostrata",0.02298
"5852",1997,"Cephalopoda",0.53326
"5852",1997,"Chionodraco rastrospinosus",0.57
"5852",1997,"Dissostichus eleginoides",1925.14644
"5852",1997,"Elasmobranchii",2.02326
"5852",1997,"Lamna nasus",1.6
"5852",1997,"Macrourus holotrachys",0.713
"5852",1997,"Macrourus spp",0.489
"5852",1997,"Notothenia rossii",0.000999
"5852",1997,"Notothenia squamifrons",3.994
"5852",1997,"Osteichthyes",1.045
"5852",1997,"Rajiformes",3.17481
"5852",1997,"Zanclorhynchus spinifer",0.05095
"5852",1998,"Champsocephalus gunnari",115.35581
"5852",1998,"Channichthys rhinoceratus",4.567
"5852",1998,"Dissostichus eleginoides",3759.94651
"5852",1998,"Nototheniidae",3.04196
"5852",1998,"Osteichthyes",0.331
"5852",1999,"Channichthys rhinoceratus",0.87451
"5852",1999,"Macrourus spp",0.645
"5852",1999,"Notothenia squamifrons",9.523
"5852",1999,"Rajiformes",1.69905
"5852",1999,"Somniosus pacificus",1
"5852",2000,"Champsocephalus gunnari",137.22846
"5852",2000,"Channichthys rhinoceratus",2.49056
"5852",2000,"Dissostichus eleginoides",3563.25361
"5852",2000,"Notothenia squamifrons",0.177
"5852",2000,"Osteichthyes",0.13
"5852",2001,"Champsocephalus gunnari",1134.69578
"5852",2001,"Dissostichus eleginoides",2977.15942
"5852",2001,"Notothenia squamifrons",0.012
"5852",2002,"Champsocephalus gunnari",864.7252
"5852",2002,"Channichthys rhinoceratus",2.92883
"5852",2002,"Dissostichus eleginoides",2753.48599
"5852",2002,"Lampris immaculatus",0.096
"5852",2002,"Notothenia rossii",0.06394
"5852",2002,"Notothenia squamifrons",0.545
"5852",2002,"Somniosus pacificus",2.8
"5852",2003,"Bathyraja eatonii",23.64286
"5852",2003,"Bathyraja maccaini",0.241
"5852",2003,"Bathyraja murrayi",0.81618
"5852",2003,"Cynomacrurus piriei",0.2204
"5852",2003,"Etmopterus granulosus",0.000999013
"5852",2003,"Loliginidae, Ommastrephidae",0.04233
"5852",2003,"Macrouridae",0.09692
"5852",2003,"Macrourus spp",3.09
"5852",2003,"Mancopsetta maculata",0.00057
"5852",2003,"Notothenia acuta",0.20897
"5852",2003,"Notothenia squamifrons",0.4155
"5852",2003,"Octopodidae",0.025
"5852",2004,"Alepocephalus spp",0.002
"5852",2004,"Antimora rostrata",1.40305
"5852",2004,"Bathydraconidae",6e-05
"5852",2004,"Bathyraja irrasa",1.85198
"5852",2004,"Bathyraja maccaini",0.002
"5852",2004,"Bathyraja murrayi",0.40773
"5852",2004,"Borostomias antarcticus",0.000159844
"5852",2004,"Centrolophus niger",0.005
"5852",2004,"Channichthys rhinoceratus",13.52683157
"5852",2004,"Cynomacrurus piriei",0.134
"5852",2004,"Etmopterus spp",0.01
"5852",2004,"Loliginidae, Ommastrephidae",0.06305
"5852",2004,"Macrourus holotrachys",2.00155
"5852",2004,"Notothenia acuta",0.201
"5852",2004,"Notothenia squamifrons",2.9021
"5852",2004,"Nototheniops mizops",0.2
"5852",2004,"Octopodidae",0.07443
"5852",2004,"Paradiplospinus gracilis",0.00017
"5852",2005,"Alepocephalus spp",5e-04
"5852",2005,"Bathyraja eatonii",6.28471
"5852",2005,"Benthalbella elongata",0.000999
"5852",2005,"Centrolophidae",0.001
"5852",2005,"Cephalopoda",0.00697
"5852",2005,"Champsocephalus gunnari",1849.33823
"5852",2005,"Channichthys rhinoceratus",34.42864
"5852",2005,"Chionodraco myersi",4e-04
"5852",2005,"Cynomacrurus piriei",1.459
"5852",2005,"Dissostichus eleginoides",2741.033473
"5852",2005,"Elasmobranchii",0.51956
"5852",2005,"Halargyreus johnsonii",0.000999041
"5852",2005,"Lampris immaculatus",0.107
"5852",2005,"Loligo spp",0.05844
"5852",2005,"Macrouridae",0.000499551
"5852",2005,"Macrourus carinatus",0.01207
"5852",2005,"Macrourus whitsoni",36.4686
"5852",2005,"Myctophidae",0.008991153
"5852",2005,"Notothenia acuta",1e-04
"5852",2005,"Notothenia rossii",0.02798
"5852",2005,"Notothenia squamifrons",2.2497
"5852",2005,"Nototheniops mizops",0.0756
"5852",2005,"Octopodidae",0.07
"5852",2005,"Rajiformes",69.6257
"5852",2006,"Antimora rostrata",0.35358
"5852",2006,"Bathyraja eatonii",0.47063
"5852",2006,"Bathyraja irrasa",7.79613
"5852",2006,"Channichthyidae",0.0004995
"5852",2006,"Dissostichus eleginoides",2525.67978
"5852",2006,"Muraenolepis spp",0.00138
"5852",2006,"Notothenia squamifrons",4.95789
"5852",2006,"Paralomis aculeata",0.006663338
"5852",2006,"Rajiformes",8.28211
"5852",2006,"Somniosus pacificus",0.00111
"5852",2007,"Bathyraja irrasa",2.02656
"5852",2007,"Bathyraja murrayi",0.93594
"5852",2007,"Bothidae",0.0032
"5852",2007,"Champsocephalus gunnari",0.83652
"5852",2007,"Channichthys rhinoceratus",15.3288
"5852",2007,"Dissostichus eleginoides",2385.14524
"5852",2007,"Etmopterus granulosus",0.07142
"5852",2007,"Macrourus whitsoni",3.240059999
"5852",2007,"Muraenolepis spp",0.00436
"5852",2007,"Nototheniidae",0.0363
"5852",2007,"Octopodidae",0.06541
"5852",2007,"Rajiformes",3.61398
"5852",2007,"Somniosus pacificus",1.842
"5852",2008,"Bathyraja eatonii",8.46098
"5852",2008,"Bathyraja murrayi",0.93631
"5852",2008,"Champsocephalus gunnari",198.47241
"5852",2008,"Channichthyidae",0.025497742
"5852",2008,"Channichthys rhinoceratus",37.361828
"5852",2008,"Muraenolepis spp",0.00266
"5852",2008,"Notothenia squamifrons",20.07029
"5852",2008,"Octopodidae",0.032
"5852",2008,"Rajiformes",3.39234
"5852",2009,"Antimora rostrata",4.83472
"5852",2009,"Bathylagus antarcticus",0.00174
"5852",2009,"Bathyraja irrasa",1.413168
"5852",2009,"Bathyraja murrayi",1.589977
"5852",2009,"Champsocephalus gunnari",82.56511
"5852",2009,"Channichthys rhinoceratus",50.725449
"5852",2009,"Cynomacrurus piriei",0.00014
"5852",2009,"Dissostichus eleginoides",2462.044713
"5852",2009,"Etmopterus spp",0.05091
"5852",2009,"Genypterus spp",0.021
"5852",2009,"Halargyreus johnsonii",0.00026
"5852",2009,"Icichthys australis",0.005029
"5852",2009,"Lampris immaculatus",0.092
"5852",2009,"Lithodidae",0.00746
"5852",2009,"Macrourus spp",118.63852
"5852",2009,"Myctophidae",0.001476
"5852",2009,"Notothenia acuta",0.084116
"5852",2009,"Notothenia squamifrons",25.827447
"5852",2009,"Octopodidae",0.108515
"5852",2009,"Paradiplospinus gracilis",0.003177
"5852",2009,"Rajiformes",16.464438
"5852",2010,"Bathyraja eatonii",13.16486
"5852",2010,"Bathyraja murrayi",0.90635
"5852",2010,"Champsocephalus gunnari",352.15173
"5852",2010,"Channichthys rhinoceratus",80.03621
"5852",2010,"Dissostichus eleginoides",2456.21061
"5852",2010,"Macrourus spp",102.30162
"5852",2010,"Macrourus whitsoni",0.842
"5852",2010,"Rajiformes",11.44773
"5852",2010,"Somniosus pacificus",1.336
"5852",2011,"Bathyraja irrasa",16.48745
"5852",2011,"Bathyraja murrayi",0.745
"5852",2011,"Channichthys rhinoceratus",26.03443
"5852",2011,"Dissostichus eleginoides",2561.90238
"5852",2011,"Lampris immaculatus",0.036
"5852",2011,"Loliginidae, Ommastrephidae",0.007
"5852",2011,"Macrourus whitsoni",8.98718
"5852",2011,"Notothenia acuta",0.001
"5852",2011,"Notothenia squamifrons",27.75754
"5852",2011,"Nototheniops mizops",0.00819
"5852",2011,"Osteichthyes",0.343
"5852",2011,"Teuthoidea",0.07824
"5852",2012,"Antimora rostrata",3.6491
"5852",2012,"Bathyraja eatonii",1.97
"5852",2012,"Bathyraja irrasa",0.1984
"5852",2012,"Bathyraja murrayi",0.448
"5852",2012,"Borostomias antarcticus",1e-04
"5852",2012,"Bothidae",0.0031
"5852",2012,"Champsocephalus gunnari",4.428
"5852",2012,"Channichthys rhinoceratus",41.723
"5852",2012,"Cynomacrurus piriei",0.0034
"5852",2012,"Dissostichus eleginoides",2716.61606
"5852",2012,"Etmopterus granulosus",0.0147
"5852",2012,"Lithodidae",5e-04
"5852",2012,"Macrourus whitsoni",0.3241
"5852",2012,"Muraenolepis microps",0.075
"5852",2012,"Muraenolepis spp",0.0023
"5852",2012,"Myctophidae",0.014
"5852",2012,"Notothenia kempi",0.007
"5852",2012,"Notothenia squamifrons",35.979
"5852",2012,"Nototheniidae",0.0039
"5852",2012,"Rajiformes",7.926
"586",1977,"Dissostichus eleginoides",6.29933
"586",1977,"Notothenia rossii",0.79994
"586",1977,"Notothenia squamifrons",0.8
"586",1978,"Dissostichus eleginoides",369.77253
"586",1978,"Osteichthyes",848.5
"586",1994,"Dissostichus eleginoides",55.95843
"586",1995,"Dissostichus eleginoides",114.91463
"586",1996,"Dissostichus eleginoides",75.97704
"586",1997,"Dissostichus eleginoides",465.873
"586",1997,"Macrourus spp",11
"586",1997,"Rajiformes",1.99745
"586",1998,"Antimora rostrata",2.86968
"586",1998,"Dissostichus eleginoides",1052.36299
"586",1998,"Lithodes murrayi",0.07
"586",1998,"Macrourus spp",18.63
"586",1998,"Rajiformes",2.1599
"586",1999,"Antimora rostrata",5.9595
"586",1999,"Dissostichus eleginoides",1150.97465
"586",1999,"Macrourus spp",66.26
"586",1999,"Rajiformes",3.63911
"586",2000,"Antimora rostrata",7.15134
"586",2000,"Bathyraja spp",0.04
"586",2000,"Dissostichus eleginoides",1095.18621
"586",2000,"Lithodidae",0.003
"586",2000,"Macrourus spp",71.976
"586",2001,"Antimora rostrata",1.03691
"586",2001,"Brama brama",0.003
"586",2001,"Macrourus spp",76.74
"586",2001,"Muraenolepis spp",0.01
"586",2001,"Paralomis aculeata",0.007
"586",2001,"Rajiformes",13.65424
"586",2002,"Antimora rostrata",1.1259
"586",2002,"Dissostichus eleginoides",1223.74947
"586",2002,"Lithodes murrayi",0.006
"586",2002,"Macrourus spp",191.034
"586",2002,"Notothenia kempi",5e-04
"586",2002,"Rajiformes",40.77009
"586",2002,"Somniosus microcephalus",0.945
"586",2003,"Macrourus spp",144.11
"586",2004,"Bathyraja spp",0.178
"586",2004,"Lithodes spp",0.007
"586",2004,"Macrourus spp",95.907
"586",2004,"Macrourus whitsoni",0.038
"586",2004,"Martialia hyadesi",0.001
"586",2004,"Paralomis spp",0.006
"586",2004,"Rajiformes",66.49938
"586",2005,"Antimora rostrata",85.48351
"586",2005,"Bathyraja murrayi",0.301
"586",2005,"Lithodes murrayi",0.0335
"586",2005,"Lithodidae",10.389
"586",2005,"Macrourus spp",91.23949069
"586",2005,"Rajiformes",12.71548998
"586",2006,"Antimora rostrata",77.69925
"586",2007,"Antimora rostrata",1.48222
"586",2007,"Dissostichus eleginoides",435.7352435
"586",2008,"Dissostichus eleginoides",877.2296911
"586",2008,"Macrourus carinatus",134.5876602
"586",2008,"Macrourus spp",3.063
"586",2008,"Raja spp",15.69068953
"586",2009,"Antimora rostrata",77.69621
"586",2009,"Dissostichus eleginoides",907.2292253
"586",2009,"Macrourus spp",1.694
"586",2009,"Raja taaf",45.18945179
"586",2009,"Rajiformes",0.0056
"586",2010,"Antimora rostrata",78.77541
"586",2010,"Macrourus carinatus",113.4972227
"586",2011,"Macrourus carinatus",93.09064125
"586",2011,"Macrourus spp",1.5323
"586",2011,"Rajiformes",0.09356
"586",2012,"Antimora rostrata",21.4218
"586",2012,"Macrourus carinatus",96.4427
"586",2012,"Raja taaf",74.6307
"587",1996,"Dissostichus eleginoides",867.40353
"587",1997,"Dissostichus eleginoides",1191.55452
"587",1997,"Lithodidae",0.01699
"587",1997,"Macrourus spp",1.393
"587",1998,"Antimora rostrata",4.5374
"587",1998,"Dissostichus eleginoides",635.91066
"587",1998,"Lithodidae",0.05096
"587",1998,"Macrourus spp",36.59
"587",1998,"Osteichthyes",0.022
"587",1998,"Rajiformes",1.45753
"587",1999,"Dissostichus eleginoides",300.47491
"587",1999,"Rajiformes",1.12776
"587",2000,"Bathyraja murrayi",0.177
"587",2000,"Bathyraja spp",0.492
"587",2000,"Dissostichus eleginoides",1013.6704
"587",2000,"Lithodes murrayi",0.154
"587",2000,"Lithodidae",2.78619
"587",2000,"Macrourus whitsoni",3.14
"587",2000,"Rajiformes",7.02583
"587",2001,"Antimora rostrata",2.01318
"587",2001,"Dissostichus eleginoides",234.75102
"587",2001,"Lithodes murrayi",0.015
"587",2001,"Lithodidae",0.07995
"587",2001,"Macrourus spp",36.57
"587",2001,"Paralomis aculeata",0.01
"587",2001,"Rajiformes",0.63091
"587",2002,"Brama brama",0.002
"587",2002,"Dissostichus eleginoides",97.8095
"587",2002,"Lithodes murrayi",0.014
"587",2002,"Macrourus spp",9.192
"587",2002,"Notothenia kempi",0.005
"587",2002,"Raja georgiana",0.065
"587",2002,"Rajiformes",0.02789
"587",2003,"Antimora rostrata",0.03198
"587",2003,"Macrourus spp",16.94
"587",2003,"Paralomis aculeata",0.04
"587",2003,"Paralomis spp",0.1
"587",2004,"Antimora rostrata",0.15088
"587",2004,"Bathyraja spp",0.03
"587",2004,"Dissostichus eleginoides",132.51182
"587",2004,"Lithodidae",4.53584
"587",2004,"Macrourus spp",13.515
"587",2004,"Macrourus whitsoni",0.725
"587",2004,"Notothenia kempi",0.0035
"587",2004,"Paralomis aculeata",0.001
"587",2004,"Paralomis spp",0.003
"587",2004,"Raja spp",0.106
"587",2004,"Rajiformes",1.52133
"587",2005,"Antimora rostrata",0.3978
"587",2005,"Lithodes murrayi",3.26642
"587",2005,"Lithodes spp",0.055
"587",2005,"Lithodidae",5.76859
"587",2005,"Macrourus spp",4.9043
"587",2006,"Antimora rostrata",0.40188
"587",2006,"Macrourus spp",8.191
"587",2007,"Antimora rostrata",2.47383
"587",2007,"Macrourus spp",10.722
"587",2008,"Antimora rostrata",1.55501
"587",2008,"Dissostichus eleginoides",69.26354
"587",2009,"Macrourus spp",1.207
"587",2010,"Antimora rostrata",0.39304
"587",2010,"Dissostichus eleginoides",71.99304
"587",2010,"Macrourus spp",1.693
"587",2011,"Antimora rostrata",1.00058
"587",2011,"Dissostichus eleginoides",91.72337
"587",2011,"Macrourus spp",3.2455
"587",2011,"Rajiformes",0.04424
"587",2012,"Antimora rostrata",0.9433
"587",2012,"Lithodidae",0.008
"587",2012,"Rajiformes",0.6883
"88",1977,"Euphausia superba",3355
"88",1978,"Euphausia superba",36
"88",1979,"Euphausia superba",600
"88",1979,"Osteichthyes",200
"88",1981,"Euphausia superba",3080
"88",1982,"Champsocephalus gunnari",15
"88",1982,"Euphausia superba",4093
"88",1984,"Euphausia superba",15
"88",1984,"Myctophidae",129
"88",1984,"Osteichthyes",2
"88",1986,"Euphausia superba",1884
"881",1976,"Euphausia superba",1
"881",1977,"Euphausia superba",10
"881",1979,"Euphausia superba",2262
"881",1980,"Euphausia superba",1770
"881",1981,"Euphausia superba",593
"881",1982,"Euphausia superba",2544
"881",1983,"Euphausia superba",4718
"881",1986,"Euphausia superba",1931
"881",1987,"Euphausia superba",363
"881",1990,"Euphausia superba",658
"881",1991,"Euphausia superba",3
"881",1997,"Dissostichus eleginoides",0.128
"881",1998,"Calamus spp",0.002
"881",1998,"Dissostichus mawsoni",41.002
"881",1998,"Lithodidae",0.005
"881",1998,"Macrourus spp",9.483
"881",1998,"Muraenolepis spp",0.273
"881",1998,"Nototheniidae",0.131
"881",1998,"Rajiformes",4.804
"881",1999,"Bathyraja eatonii",1.04
"881",1999,"Channichthyidae",0.18
"881",1999,"Dissostichus eleginoides",0.55
"881",1999,"Macrourus carinatus",19.55
"881",1999,"Macrourus spp",0.78
"881",1999,"Macrourus whitsoni",1.35
"881",1999,"Muraenolepis microps",3.65
"881",1999,"Muraenolepis spp",0.74
"881",2000,"Antimora rostrata",0.281
"881",2000,"Bathyraja eatonii",4.88
"881",2000,"Chaenocephalus aceratus",0.01
"881",2000,"Macrourus carinatus",65.26
"881",2000,"Macrourus whitsoni",4.6
"881",2000,"Nototheniidae",0.01
"881",2000,"Pogonophryne permitini",0.01
"881",2000,"Raja georgiana",36.07
"881",2000,"Rajiformes",0.03
"881",2001,"Bathyraja eatonii",0.459
"881",2001,"Channichthyidae",2.596
"881",2001,"Dissostichus mawsoni",625.661
"881",2001,"Macrourus spp",6.1
"881",2001,"Muraenolepis microps",0.041
"881",2001,"Muraenolepis spp",3.238
"881",2001,"Nototheniidae",1.106
"881",2002,"Bathyraja eatonii",0.84
"881",2002,"Coryphaenoides spp",0.06
"881",2002,"Dissostichus mawsoni",1312.644
"881",2002,"Lithodes murrayi",0.01
"881",2002,"Macrourus carinatus",0.09
"881",2002,"Muraenolepis microps",0.5
"881",2002,"Muraenolepis spp",4.81
"881",2002,"Osteichthyes",6e-04
"881",2002,"Pogonophryne permitini",0.02
"881",2003,"Antimora rostrata",6.131
"881",2003,"Bathyraja eatonii",0.428
"881",2003,"Channichthyidae",3.117
"881",2003,"Dissostichus mawsoni",1805.425
"881",2003,"Macrourus spp",3
"881",2003,"Macrourus whitsoni",54.207
"881",2003,"Muraenolepis spp",0.795
"881",2003,"Nototheniidae",0.636
"881",2003,"Osteichthyes",2
"881",2003,"Pogonophryne permitini",0.006
"881",2004,"Antimora rostrata",10.447
"881",2004,"Bathyraja maccaini",0.02
"881",2004,"Bathyraja murrayi",0.018
"881",2004,"Chionobathyscus dewitti",0.199
"881",2004,"Chionodraco hamatus",0.001
