Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Oman,OMN,,,,,,,,,,,,,,,,,,,,,4797.151105,5808.398479,6505.708191,7479.683342,8614.08073,9663.089024,9665.857987,9251.520349,9788.945162,10948.61957,10927.99563,11509.25107,12218.34063,12733.34381,13078.11764,13755.29373,14283.40651,15424.93399,16103.652,16310.73135,17401.5166,18730.29946,18936.51044,18738.2387,19314.70131,20272.9717,21796.42076,23815.1763,27205.76387,27020.58765,27059.50156,27015.2726,
Pakistan,PAK,,,,,,,,,,,,,,,,,,,,,588.1186045,671.1244067,733.1432719,786.4662263,828.652095,888.3514834,926.7468904,982.5657798,1059.729182,1119.043683,1178.043314,1244.572372,1332.979198,1351.067915,1394.023016,1458.968648,1516.146326,1519.992626,1539.831728,1579.952217,1644.856353,1680.158106,1729.098952,1817.974996,1971.4815,2153.947028,2317.733684,2473.992843,2521.68363,2587.495984,2667.200988,2756.433456,2890.558391
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917.47167,12947.14574,11283.41213,12015.4522,13279.5429,14549.21213,14812.49083,14989.33305,14118.02791,14243.4422,15106.78892,15636.49524,16069.97429,17220.36653,18316.31493,18521.27574,19078.98673,18366.82676,16469.31311,16460.41661,17790.5155,19030.76865
Panama,PAN,,,,,,,,,,,,,,,,,,,,,3073.03088,3584.025407,3913.106033,3796.833886,3955.578681,4183.418617,4333.047388,4285.068961,3759.271977,3878.354573,4260.801887,4721.149741,5109.359844,5394.271831,5545.902123,5656.66445,5797.668893,6162.577288,6571.145032,6788.457199,6981.116369,7038.461444,7169.456319,7481.586738,8113.96406,8819.043795,9699.537385,10989.26188,12151.33108,12511.24397,13392.7583,14909.65219,16615.30673
Papua New Guinea,PNG,,,,,,,,,,,,,,,,,,,,,920.0217883,976.5442643,1011.65118,1056.44378,1063.490366,1110.632495,1159.209045,1196.45607,1243.619998,1241.656279,1219.735267,1347.910043,1528.428692,1800.440257,1897.339308,1829.336708,1953.882633,1863.816336,1771.128404,1782.796862,1730.277109,1722.60693,1704.168477,1733.907262,1786.478622,1865.886093,1928.457489,2076.757083,2211.914985,2300.026986,2460.697288,2679.060229,2898.123835
Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,1927.001666,2235.808002,2271.166642,2222.179774,2301.487197,2407.845662,2510.997174,2703.452655,2882.56214,3113.44715,3277.313708,3418.112031,3461.53355,3622.547351,3801.345689,4059.867883,4102.906673,4264.295575,4234.834998,4149.590739,4056.180464,4030.398869,4013.569647,4191.687077,4398.484218,4554.303055,4836.606525,5151.996962,5501.350236,5236.097716,5896.516723,6174.983959,6137.574229
Peru,PER,,,,,,,,,,,,,,,,,,,,,2897.465215,3312.867551,3409.739663,3052.965395,3255.477824,3370.406885,3705.316617,4028.076431,3723.363698,3339.510505,3220.486348,3334.462666,3324.802689,3492.954474,3947.56789,4308.73665,4416.728032,4728.624561,4684.709253,4721.062238,4891.311633,4942.187847,5204.023991,5457.784845,5819.438999,6349.054594,6983.737337,7743.905706,8600.889082,8657.886927,9438.167181,10182.72149,10940.05596
Philippines,PHL,,,,,,,,,,,,,,,,,,,,,1340.214672,1474.989018,1577.725141,1625.891402,1521.438205,1414.487672,1455.689234,1521.563885,1636.962351,1757.903128,1833.302705,1839.282116,1840.294551,1876.539832,1953.710746,2045.924956,2155.012443,2259.783249,2228.939279,2281.492377,2382.470703,2454.959911,2532.892533,2660.532216,2862.172147,3041.058392,3245.309782,3499.902133,3664.186816,3677.18821,3943.917044,4114.420893,4412.503572
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5966.871702,5724.566489,5989.510265,6333.672113,6794.051058,7407.074034,8046.741461,8779.763557,9371.062622,9895.406124,10514.19069,10953.31058,11563.1193,11987.45802,13009.00517,13784.16006,15053.41096,16747.67395,18020.5272,18796.4775,20035.5337,21133.01416,21903.29019
Portugal,PRT,,,,,,,,,,,,,,,,,,,,,5398.823897,5948.563885,6406.475515,6617.581809,6711.178778,7090.878751,7542.760837,8261.596119,9196.742235,10174.6294,11009.51222,11915.99201,12329.31753,12326.88312,12678.86775,13460.83621,14021.22918,14901.4928,15719.30199,16743.9204,17794.46072,18514.13328,19146.01757,19463.15868,19853.42919,21368.95879,22937.06644,24188.06551,24938.9593,24891.73771,25547.24661,25585.79937,25305.47942
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57247.02816,58701.94599,62090.31104,62580.64084,71259.14053,69497.6867,72206.21144,73610.44859,75090.43787,73722.37701,77868.48001,86506.63612,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,3640.367499,3998.795691,4396.212452,4816.121778,4936.600336,5144.671041,5316.840221,5448.831829,5302.167783,5186.033441,4711.289408,4425.05321,4596.663254,4883.560579,5365.812167,5723.997963,5500.110312,5337.658444,5340.523761,5661.777842,6418.843331,7013.177669,7680.959922,8730.718981,9361.372073,11118.48068,12665.40241,14982.47335,14642.88721,14778.30315,15983.24321,16517.64609
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7990.545963,8013.809781,7850.375308,6847.963502,6398.737187,5715.416435,5613.432656,5529.344234,5722.022079,5492.502635,5950.899858,6832.77652,7361.276638,8029.473646,9254.466332,10250.57419,11852.80594,14949.24914,16742.56228,20276.16274,19226.59523,20770.41644,22408.3909,23549.08698
Rwanda,RWA,,,,,,,,,,,,,,,,,,,,,387.4903684,432.3109055,452.3400348,482.385768,462.3963985,478.0651089,491.8861969,481.0300139,497.6647507,503.4894593,510.6898395,532.5598729,613.4086972,621.4949355,334.1061699,467.5777081,512.4646405,544.9612788,542.9194214,541.0721199,560.0685979,596.5253769,670.6950526,684.2073622,741.8847242,820.1764287,897.0178509,966.7428967,1066.730795,1109.996509,1171.870389,1259.660135,1354.252157
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,1359.127638,1410.180472,1473.626157,1570.766329,1688.366951,1741.642783,1771.78695,1899.851685,1874.719878,1879.902177,1898.362577,1999.737422,1969.967148,2130.647995,2310.927091,2361.784742,2441.142662,2522.091756,2744.164327,2989.079171,3153.115115,3352.31176,3589.157167,3837.685893,4014.677594,4178.496736,4425.309832,4207.628693,4250.479128,4394.655195,4517.329201
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.972389,1216.715483,1298.97212,1364.88184,1398.231211,1478.606842,1508.300185,1632.950602,1664.24351,1713.26263,1786.599266,1852.22421
Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,16118.28891,17326.73808,15336.13041,13755.64245,13054.13054,12210.77881,12511.73743,11846.03621,12757.92222,12775.19612,13884.53987,15163.87359,15708.4767,15609.93487,15647.02851,15723.22968,16296.47349,16851.30439,17369.99957,17191.67264,17939.05964,17786.61608,17324.38756,18188.20534,18869.54722,19869.46277,20589.49893,21160.33915,22157.48962,22014.75795,22949.1489,24571.43319,
Senegal,SEN,,,,,,,,,,,,,,,,,,,,,711.6297354,795.6658754,884.8983486,845.8596061,883.7691363,912.6351801,933.0857742,987.9487372,985.2156444,1030.449683,1029.942662,1058.973161,1061.649944,1066.523162,1057.088573,1108.853019,1121.736883,1150.291607,1205.817527,1269.936224,1305.91063,1361.162641,1356.017635,1437.588827,1523.253496,1617.645611,1665.913147,1748.834323,1803.158971,1805.694731,1851.9716,1885.792679,1943.963752
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5723.368302,5907.63785,5342.206572,5767.608731,6221.66804,6586.353244,6922.901695,7797.638258,8517.060845,9431.228919,10105.61718,11530.94603,11088.19364,11020.79028,11231.98298,11544.2956
Seychelles,SYC,,,,,,,,,,,,,,,,,,,,,5100.878924,5293.887507,5445.553802,5575.918116,5986.554073,6756.195681,6908.748668,7405.529366,8014.625851,9101.085449,10062.19151,10577.25831,11429.04224,12222.16859,12168.37783,12147.55293,12754.91277,14387.72871,15508.27013,15725.96497,16592.77285,16569.05424,16547.77185,15999.47343,16100.01736,18044.98451,19969.69131,22508.34373,22076.49103,22148.58491,23382.12789,25741.40947,27007.80314
Sierra Leone,SLE,,,,,,,,,,,,,,,,,,,,,547.1526316,601.3727436,653.4559436,649.9186216,685.0773951,651.3014532,655.0707553,701.627771,656.0970129,671.2463228,711.1981149,750.6982762,624.0890756,653.0652003,659.9809424,625.1764395,648.6269789,620.9126934,635.4466148,621.2495132,659.0413949,603.142648,739.9472438,787.8921545,824.3485555,855.3360887,904.42054,980.4054814,1033.288838,1055.44308,1106.036635,1174.499214,1359.055069
Singapore,SGP,,,,,,,,,,,,,,,,,,,,,7217.146768,8329.555079,9064.166493,10100.27156,11191.54424,11441.61324,11861.03122,13318.99782,14927.12061,16578.15575,18224.64349,19502.26692,20682.46521,22973.4252,25120.27332,26750.13643,28133.05941,30087.89681,28851.23285,30840.96258,33767.27696,33225.9573,34864.15675,37782.7776,41874.70272,45374.23755,49309.36776,53058.636,52320.06077,50808.6806,58061.51258,61069.58391,61803.22001
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,5933.796572,6286.427583,6653.443922,6977.884147,7322.16341,7652.660321,7696.829134,6793.289224,6468.050275,7133.281534,7703.996931,8299.049767,9027.301425,9735.592607,10320.17521,10406.26571,11006.16556,12074.453,12964.90535,13603.76668,14653.48245,16174.8268,18357.07619,20862.26226,23210.21309,22546.28084,23148.53277,24112.19833,24895.65645
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11509.14367,10849.54239,10515.67141,11078.52664,11926.6137,12999.94314,13819.82647,14829.82805,15687.56536,16713.01682,17555.55679,18443.44623,19763.48818,20529.33458,22270.23924,23475.57268,25422.80732,27213.36707,29074.29113,26714.53216,26509.02854,27345.53661,26800.96616
Solomon Islands,SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.222485,1787.253056,1999.026492,2064.609911,2236.043134,2407.39077,2420.596627,2365.021561,2374.565892,2333.051067,1988.883494,1822.226526,1752.984737,1857.331835,1952.806509,2074.979141,2236.203239,2488.224542,2667.161353,2599.348468,2757.030781,3003.21066,3126.67223
Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,4183.729111,4705.342115,4849.78963,4823.306032,5124.916648,5083.708466,5066.666055,5193.422341,5467.933734,5681.286543,5759.544401,5774.369002,5650.851065,5723.819113,5901.763685,6094.023747,6326.672959,6469.57674,6441.173419,6530.176099,6778.636173,6977.672998,7250.399071,7525.067408,7993.958195,8596.830871,9266.900091,9954.794478,10427.71019,10248.08295,10561.99784,11028.27028,11440.38014
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,,,,,,,,,,,,,,,,,,,,,6827.629287,7398.065403,7904.28726,8322.991421,8753.840901,9196.905418,9679.014722,10489.55014,11379.82021,12356.75933,13299.66589,14089.51575,14510.19487,14630.19648,15251.11112,15959.44587,16698.21418,17677.7808,18884.31972,19824.87268,21311.65291,22586.69034,24068.23222,24764.43535,25956.29585,27392.04339,30332.75678,32212.40517,33158.19863,32001.52787,31574.72157,32086.5343,32129.28733
Sri Lanka,LKA,,,,,,,,,,,,,,,,,,,,,741.5070096,851.4532748,919.1363381,987.134084,1063.601868,1133.518645,1187.966972,1225.185021,1281.511513,1342.055304,1465.552786,1561.931056,1649.811029,1779.843758,1891.520255,2014.394242,2104.755298,2254.225373,2365.773333,2467.959111,2666.20451,2728.071878,2863.398381,3056.681084,3269.063261,3550.213338,3903.214252,4250.648045,4562.624535,4711.31577,5106.359957,5586.643367,6247.213906
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,2872.761742,3193.67886,3351.798812,3468.451523,3994.864901,4409.23071,5073.328539,5723.872907,6508.795954,7302.276184,7755.245592,8015.774661,8383.704231,9033.93687,9567.855321,10025.30122,10744.42022,11561.36174,11722.6934,12362.0358,12412.29319,13164.73443,13425.23004,13298.34473,14049.41586,15714.48656,16924.23723,17674.83868,18667.291,17486.62458,17550.58818,18014.55438,18034.14597
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,2120.461345,2368.309934,2211.904154,2366.126981,2989.824011,2857.467298,3298.469407,3397.103517,3869.324706,4300.879619,5426.192444,5679.501145,6128.713518,6350.047079,6495.870855,6782.519128,7182.663591,7251.758908,7714.954862,7909.00798,8089.72135,7791.865013,7849.662633,8291.440764,9144.561351,9160.101447,10128.50027,10436.13308,11044.16093,11023.61868,11057.767,11330.4771,11146.19064
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,1543.117233,1775.786079,1958.437811,2109.307668,2300.573016,2498.14676,2705.529909,2892.10968,3409.419249,3607.403549,3917.478073,4064.137439,4454.101065,4554.870395,4506.695136,4658.039297,4806.00644,5552.895274,5926.595854,6280.95083,6382.377586,6629.068794,7147.79947,7837.231901,8376.690273,8852.591664,9820.651088,10425.5459,10817.08689,10653.02332,10427.16189,10573.83692,10987.15396
Sudan,SDN,,,,,,,,,,,,,,,,,,,,,499.8108373,567.5608572,616.4756487,632.3834798,603.5102854,565.5207624,592.6188305,678.632833,682.2323602,751.1725203,716.914316,773.9462366,816.9407893,846.3846746,846.1146815,891.0925376,933.7458871,1023.789431,1053.997076,1073.116896,1155.884507,1220.313212,1270.182891,1350.591284,1418.450578,1514.374909,1670.157771,1862.556979,1906.25863,1930.797746,1970.521864,2131.847301,2195.285191
Suriname,SUR,,,,,,,,,,,,,,,,,,,,,3164.452245,3460.1948,3584.664928,3595.890096,3560.059245,3565.117464,3470.278364,3018.790632,3340.695376,3783.330057,3845.06004,4025.768128,4045.300916,3783.24936,3933.328309,4014.736029,4082.084031,4340.144824,4409.407516,4374.425863,4404.251679,4643.071573,4851.789505,5178.728607,5740.19277,6125.707064,6492.665813,6950.201892,7327.338177,7544.22326,7889.028132,8357.072733,8857.641023
Swaziland,SWZ,,,,,,,,,,,,,,,,,,,,,1097.342975,1336.184158,1393.795164,1423.675895,1518.007304,1565.606166,1725.271562,1948.68014,2058.023443,2317.407996,2813.196071,2878.201643,2964.479035,3061.93386,3138.294442,3299.168345,3411.941072,3506.363484,3570.42453,3660.446406,3749.792124,3839.336749,3943.789295,4095.324948,4305.819332,4517.541402,4758.649669,4993.488374,5138.438641,5160.899283,5240.616586,5283.977141,5246.265821
Sweden,SWE,,,,,,,,,,,,,,,,,,,,,10553.49625,11505.45423,12345.03093,13059.67991,14116.0979,14841.2003,15570.90479,16526.31227,17472.79694,18514.55562,19275.24201,19600.55476,19708.60856,19612.52378,20678.7335,21824.32148,22645.32337,23466.72629,24409.4714,25976.71077,27952.20497,28236.67723,29277.9114,30431.11675,32495.25931,32702.98278,35657.56363,38457.20731,39614.96699,37257.03003,39250.66441,41453.00737,42216.85194
Switzerland,CHE,,,,,,,,,,,,,,,,,,,,,14249.81351,15748.5398,16393.22095,17077.1872,18186.18349,19344.48808,20040.04897,20823.48719,22086.24578,23722.82331,25284.56331,25618.74969,25928.24098,26224.09698,26897.33547,27403.71684,28093.51638,29384.81279,30261.36566,30723.26545,32509.41052,33326.84557,34628.75244,34566.08935,35903.03884,36963.58984,40881.81734,44734.98185,47945.61792,46876.9943,48719.6422,51227.11757,52063.03904
Syrian Arab Republic,SYR,,,,,,,,,,,,,,,,,,,,,1570.508548,1815.906821,1898.607667,1932.106615,1857.293296,1963.715072,1847.15001,1877.259637,2133.694045,1955.887725,2121.438867,2299.12858,2589.113773,2706.006137,2890.793457,3042.483278,3143.143305,3170.621668,3326.21774,3172.740869,3253.921906,3431.637009,3629.294925,3662.507791,3939.319834,4205.516652,4403.705979,4604.416857,4728.369915,4891.326463,4996.331466,,5435.559252
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,1996.695447,2045.126552,2011.876645,2295.779808,2161.946864,2172.82899,2040.821772,1451.20251,1219.145184,964.2700536,852.1408366,712.7886897,729.5680278,769.2128201,798.5164742,870.4383729,964.8750034,1066.970351,1186.043858,1317.875853,1422.592946,1537.645048,1671.192793,1803.157181,1846.260717,1945.565664,2082.786336,2246.765116
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.7861034,576.0356014,619.9781155,633.1893946,628.8878905,629.1924754,631.6889785,649.8971178,672.7228605,691.8052937,709.7848093,736.7901224,770.4798607,814.3218354,864.3200521,918.8587741,991.6076552,1070.071644,1146.07282,1227.481149,1308.722395,1358.552865,1430.067038,1508.430028,1600.74798
Thailand,THA,,,,,,,,,,,,,,,,,,,,,1062.769489,1206.822072,1323.465841,1426.065209,1536.405738,1626.925574,1723.179845,1906.891912,2196.310368,2516.666624,2865.352821,3182.449389,3483.115984,3826.060432,4224.152609,4682.258881,4997.391746,4970.071058,4458.651543,4670.023741,4939.962468,5102.056255,5398.241645,5842.274116,6328.793237,6790.70364,7330.490152,7900.363278,8262.120932,8129.24996,8864.709652,9036.607441,9814.684188
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.8328261,1012.931649,888.6480527,896.1197203,882.5961842,912.2673655,984.7635059,954.1518693,1062.846737,1208.499534,1334.928803,1438.853407,1582.097008,1708.532145
Togo,TGO,,,,,,,,,,,,,,,,,,,,,558.9745951,571.9227778,564.3513475,534.5200712,564.1563294,592.4238677,595.0582436,596.2746243,638.3286661,669.613179,674.4942995,674.7006448,645.2810677,546.5710086,626.0648516,674.2809353,728.5463494,828.2152636,799.8614897,810.6329738,800.7773235,785.0387603,770.1514164,804.1035517,822.5056332,837.7432824,876.7659056,899.2883747,915.6693642,931.7170409,956.7514273,997.669127,1050.967666
Tonga,TON,,,,,,,,,,,,,,,,,,,,,,1348.873096,1495.211096,1583.613152,1670.512143,1832.189158,1908.859912,2018.005661,2042.835673,2122.062212,2152.692094,2364.758746,2417.558486,2559.773223,2736.892073,2897.977964,2940.704533,2982.415653,3093.183208,3244.77755,3409.030888,3592.012465,3752.982424,3890.802557,4014.460784,4219.594186,4257.964299,4172.53189,4289.517007,4425.638035,4581.558784,4888.93582,5025.932184
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,7261.890298,8176.06428,8878.955691,8247.732121,7946.383971,7749.574286,7578.14468,7374.495317,7273.582274,7431.168126,7776.267817,8202.449794,8186.806387,8199.191437,8623.20688,9138.545372,9641.574564,10074.71113,10993.68161,11623.82806,12571.96631,13337.49781,14578.65625,16952.76127,18711.40519,20343.62918,23766.12362,25489.46049,26805.63531,25735.01119,26024.56865,25795.38922,26646.72504
Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,1919.683636,2157.52369,2218.782362,2353.009975,2531.358384,2673.336803,2610.063558,2794.907117,2830.647889,2950.555037,3226.574998,3398.228743,3664.999306,3753.31659,3880.637118,3999.82583,4298.299052,4556.522563,4780.20306,5077.268746,5370.323774,5696.091101,5827.775677,6243.964736,6747.985914,7182.365625,7734.442871,8383.163524,8874.006086,9127.187029,9427.873397,9325.648643,9794.587164
Turkey,TUR,,,,,,,,,,,,,,,,,,,,,2165.290805,2426.418221,2604.522994,2777.104832,3006.792867,3161.775262,3389.677741,3746.698892,3885.661562,3971.327788,4429.13763,4551.342749,4858.287423,5279.28631,5016.040618,5403.08148,5825.724546,6288.53682,8729.687233,8317.962288,9328.493835,8753.843453,8798.421969,8918.676074,10297.37289,11532.45065,13026.86841,14038.75893,15177.52284,14578.27294,15964.67812,17241.54461,17651.43069
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976.817193,3335.259991,3228.65823,4416.358042,4235.646254,3573.752683,3604.790928,2964.921259,2753.273448,2933.941569,2607.847482,2794.02906,3262.589157,3474.872362,3667.005049,3696.820399,3857.938241,4121.432213,4761.854441,5393.489193,6091.650537,7055.502538,7458.52574,8150.479325,9426.581736,10583.1747
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,,,,,,,,,,,,,,,,,,,,,,,317.57456,338.5879857,339.1446448,326.8855805,324.0229441,334.4913259,361.339599,384.6034249,410.1947831,432.3726386,441.2047966,472.2807668,496.1405773,548.1794071,589.5401879,612.195906,631.3529439,670.7875313,684.4758824,712.4369676,761.2746774,800.0289501,849.1337955,901.7671293,997.0073639,1075.393171,1155.415707,1208.795478,1253.923657,1320.287059,1351.725223
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,5297.50812,5597.797389,6004.123798,5823.026186,5503.012983,5059.370794,4432.300508,3502.671442,3171.862033,2931.120728,2924.522314,2935.378672,3000.623271,3279.259297,3699.143036,3994.184616,4498.034158,5223.534476,5583.399175,6226.208377,6954.223026,7310.968299,6311.648019,6691.245992,7214.841939,7418.463811
United Arab Emirates,ARE,,,,,,,,,,,,,,,,,,,,,58933.46547,62769.49455,58620.02965,55199.49698,56685.2891,53393.94259,43829.67578,43933.73979,41676.56892,45794.50934,53147.74562,52477.90264,52487.80179,51545.26984,53425.57878,55487.21342,56733.55879,59249.91072,57095.36238,56726.55588,61426.48977,61547.28772,62243.1915,66165.75626,68637.93052,65573.11825,63304.80334,56543.92868,50906.17125,44506.47676,41828.3828,42383.62292,
United Kingdom,GBR,,,,,,,,,,,,,,,,,,,,,8366.831517,9026.732958,9780.664228,10532.45586,11202.1595,11932.67877,12659.61883,13596.36671,14741.2422,15607.87627,16397.22963,16711.28565,17107.75296,17846.69084,18966.56647,19911.43465,21107.96578,22547.27749,23387.16137,24268.89294,26039.14264,27531.95005,28699.15962,29775.1616,31686.36575,32957.66985,35065.83644,35876.93839,36061.55433,34386.06541,35293.66969,35585.98655,35819.06108
United States,USA,,,,,,,,,,,,,,,,,,,,,12179.55771,13526.18689,13932.67836,15000.08555,16539.38302,17588.80987,18427.28821,19393.78181,20703.15216,22039.22713,23037.94122,23443.26254,24411.14325,25326.73641,26577.76122,27559.16749,28772.35573,30281.6359,31687.05185,33332.13876,35081.92308,35912.33298,36819.44509,38224.73893,40292.30373,42516.39347,44622.64202,46349.11548,46759.55984,45305.05176,46615.51086,48112.60014,49965.27075
Uruguay,URY,,,,,,,,,,,,,,,,,,,,,3726.878406,4112.5933,3911.754835,3625.118333,3694.424414,3838.364415,4242.946832,4687.064949,4891.443486,5098.60066,5271.930802,5604.356853,6131.796688,6385.774695,6939.201384,6947.611758,7411.699009,8142.742761,8574.872457,8487.514272,8473.19478,8317.355431,7797.148212,8030.546312,8673.62403,9626.205437,10328.28712,11295.22852,12334.64442,12678.79597,13950.01829,15125.61734,16036.69654
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.00493,1340.95031,1400.865648,1446.048304,1456.446776,1289.967251,1258.990996,1194.149908,1189.250218,1207.564627,1270.665242,1322.465188,1384.551327,1448.083508,1523.69911,1590.79167,1672.940592,1831.162521,2000.965505,2189.419655,2432.051032,2666.407027,2859.067525,3056.087526,3290.434218,3591.092848
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,1334.763386,1483.404365,1701.221503,1967.543386,2187.035581,2224.647518,2219.961299,2168.526561,2154.3597,2214.396545,2501.236114,2594.080617,2639.254855,2639.626734,2858.676621,2884.050746,2941.12115,3087.563997,3209.316581,3208.325562,3402.214044,3282.980077,3089.621794,3207.428762,3341.942339,3544.973845,3871.490123,4087.996288,4341.420116,4417.891538,4444.834841,4499.962004,4605.511471
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,,,5513.578926,5833.373942,5893.52859,5739.558507,5882.844959,5914.695834,6270.306715,6508.61077,6941.238922,6417.699129,6917.792044,7663.283085,8109.271013,8125.84619,7921.897617,8248.958061,8205.812179,8717.79155,8691.628394,8132.431652,8451.462403,8770.106483,7974.741583,7376.251336,8811.887497,9869.170321,11001.86419,12104.76548,12810.34299,12306.59205,12090.86245,12664.38499,13474.59498
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,494.710727,507.9633341,528.4177317,561.1491069,610.571465,653.5159999,702.9523459,766.0579063,831.5407243,908.0815185,1001.303073,1096.525696,1190.066377,1256.907386,1316.322596,1416.948864,1529.477613,1645.159814,1782.300035,1951.63674,2161.272404,2387.931264,2636.211601,2834.222128,2979.741101,3190.773713,3417.267139,3635.207479
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.536334,1387.977641,1456.342356,1470.492469,1526.780815,1582.557033,1624.603797,1687.373058,1761.709548,1803.71027,1902.272605,1962.559371,2014.688576,2074.90983,2157.897239,2292.594145,2379.891533,2468.463443,2552.254762,2610.945167,2782.892055,2485.170956,2488.858604
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,722.5304283,812.3538086,811.2265775,801.0662489,803.2079753,816.2832127,816.4119045,838.6229765,897.2435097,897.3372344,903.5403784,911.4013298,893.2387641,952.4646577,867.1902149,841.275992,892.2298248,914.5560885,885.7058523,894.2488277,921.2169407,963.3068205,986.3639802,1032.630596,1090.978204,1156.820702,1235.177036,1312.766364,1383.321851,1437.311211,1521.043395,1608.86018,1711.977499
Zimbabwe,ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
